 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2015
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;1;-;-;1;5;15;23;32;33;23;22;26;8;7;3;1;1;-;201
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;1;-;2;-;3;3;5;-;1;2;-;-;-;-;-;17
"B24   Doenc p/HIV NE";-;-;1;-;-;-;2;3;9;10;15;32;24;29;13;12;3;3;2;1;-;159
"B25   Doenc p/citomegalovirus";-;-;2;1;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;6
"B26   Caxumba";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B33   Outr doenc p/virus NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B34   Doenc p/virus de localiz NE";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;-;5
"B37   Candidiase";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;3;-;10
"B39   Histoplasmose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;4
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;-;-;1;-;7
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;2;-;-;1;2;4;2;2;-;1;1;-;-;15
"B43   Cromomicose e abscesso feomicotico";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;3
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;1;1;-;9
"B45   Criptococose";-;-;-;-;-;-;-;-;-;2;2;3;3;4;6;2;-;1;1;-;-;24
"B46   Zigomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B49   Micose NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;1;-;-;5
"B50   Malaria p/Plasmodium falciparum";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;3
"B54   Malaria NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"B55   Leishmaniose";-;-;-;-;-;-;1;1;-;-;1;2;2;1;1;2;2;-;1;-;-;14
"B57   Doenc de Chagas";-;-;-;-;-;-;-;2;1;1;12;19;27;31;58;65;81;68;60;82;-;507
"B58   Toxoplasmose";-;-;-;1;-;-;-;-;1;-;-;1;1;1;-;1;1;-;-;-;-;7
"B59   Pneumocistose";-;-;-;-;-;-;-;-;-;-;-;-;3;6;3;1;2;1;1;-;-;17
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;2;2;3;5;5;4;2;2;5;-;30
"B69   Cisticercose";-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;2;-;-;-;-;-;6
"B77   Ascaridiase";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;1;-;5
"B86   Escabiose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"B89   Doenc parasit NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;-;1;1;1;1;2;2;5;3;6;3;4;8;-;37
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;4
"B92   Sequelas de hanseniase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;1;-;5
"B99   Doenc infecc outr e as NE";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;2;1;-;2;-;8
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;2;1;-;8
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;7;16;20;32;27;15;17;6;4;-;144
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;1;-;6;10;19;42;41;35;42;29;14;23;-;262
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;-;1;-;-;6
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;1;-;1;-;3;10;7;8;6;4;3;4;-;47
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;2;-;5;7;13;12;6;4;4;6;-;59
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;3;1;13;25;22;22;28;14;16;19;-;163
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;2;4;3;6;7;4;8;7;12;-;53
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;1;1;-;-;-;1;2;3;-;2;-;2;-;12
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;2;8;10;7;6;1;5;4;-;43
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;1;1;-;1;11;27;44;83;80;50;37;27;19;-;381
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;2;2;1;2;2;4;4;5;3;11;6;5;2;4;-;53
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;1;1;5;4;4;3;5;1;4;-;28
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;1;4;7;13;26;23;18;8;5;5;-;110
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;1;-;-;1;-;5;12;17;27;39;35;20;20;14;-;191
"C15   Neopl malig do esofago";-;-;-;-;-;-;1;-;3;3;5;42;77;187;248;252;224;154;117;129;2;1444
"C16   Neopl malig do estomago";-;-;-;-;-;-;2;5;8;12;35;68;96;162;260;321;330;312;313;401;-;2325
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;2;-;3;8;9;14;21;13;17;16;28;-;131
"C18   Neopl malig do colon";-;-;-;-;-;-;2;5;7;14;35;44;56;109;165;221;210;263;224;346;-;1701
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;1;6;1;10;17;10;23;24;30;18;42;-;182
"C20   Neopl malig do reto";-;-;-;-;-;2;-;-;1;6;12;17;39;52;72;102;115;97;89;134;-;738
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;3;1;2;6;8;3;4;4;3;6;-;40
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;2;2;2;3;3;7;5;18;29;74;117;201;245;220;199;144;226;-;1497
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;1;-;1;1;4;6;11;9;11;4;8;14;-;70
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;2;5;9;14;26;28;37;23;29;43;-;216
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;2;5;6;14;27;55;108;153;185;213;193;160;237;-;1358
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;1;1;1;3;4;12;17;31;36;66;71;71;63;101;-;478
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;1;-;1;-;-;1;1;-;2;1;2;-;2;3;-;14
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;1;1;2;4;1;2;5;1;5;1;2;-;25
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;2;-;2;6;21;65;112;178;189;157;121;76;88;-;1017
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;-;3;3;2;-;-;15
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;1;-;1;4;5;5;12;14;44;105;205;438;566;596;566;565;636;3;3766
"C37   Neopl malig do timo";-;-;1;-;-;-;-;-;-;1;-;1;1;2;1;1;-;-;-;1;-;9
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;2;6;7;3;2;4;3;6;17;12;13;11;11;19;1;117
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;2;6;2;5;5;-;27
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;1;7;4;-;1;-;1;-;-;2;2;1;1;1;1;-;22
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;2;5;12;12;11;4;8;6;7;13;27;26;22;20;21;30;-;226
"C43   Melanoma malig da pele";-;-;-;-;-;-;1;-;5;6;7;11;21;22;29;30;27;44;28;56;-;287
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;1;1;-;3;3;10;15;21;22;24;28;79;-;207
"C45   Mesotelioma";-;-;-;-;-;-;1;-;-;-;-;-;-;1;4;4;7;2;7;2;-;28
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;1;2;-;3;-;10
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;2;-;1;-;6
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;-;1;-;1;-;4;4;3;19;12;16;18;16;14;15;-;124
"C49   Neopl malig tec conjuntivo e outr tec moles";1;-;-;2;3;1;8;6;5;9;12;8;13;9;13;15;20;6;12;23;-;166
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;1;3;5;5;4;3;2;12;13;-;48
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;2;4;3;1;-;6;6;9;4;10;6;9;-;60
"C61   Neopl malig da prostata";-;-;-;-;-;1;-;-;-;2;1;4;14;33;102;194;333;481;590;1198;-;2953
"C62   Neopl malig dos testiculos";-;-;-;1;-;-;4;9;20;17;7;5;3;5;6;2;1;2;2;5;-;89
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;1;3;1;3;2;-;15
"C64   Neopl malig do rim exceto pelve renal";-;-;-;1;4;1;1;1;4;2;6;13;13;51;58;86;84;80;54;80;-;539
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;2;3;4;-;15
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;5;-;11
"C67   Neopl malig da bexiga";-;-;-;-;-;-;1;-;1;2;2;10;12;20;46;81;112;112;126;285;1;811
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;1;1;-;4;6;8;7;1;6;13;-;47
"C69   Neopl malig do olho e anexos";-;-;1;-;1;-;-;-;1;-;-;-;1;1;2;1;-;2;2;1;-;13
"C70   Neopl malig das meninges";-;-;-;1;-;-;-;-;1;-;-;2;-;2;3;1;-;1;-;2;-;13
"C71   Neopl malig do encefalo";-;-;1;9;17;11;14;15;22;25;34;63;60;89;121;131;105;97;91;80;-;985
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;1;3;1;7;1;2;4;2;5;8;16;11;17;13;13;11;15;-;131
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;1;-;1;5;7;5;5;8;6;7;9;-;54
"C74   Neopl malig da gland supra-renal";-;-;1;6;6;1;1;-;-;1;1;3;1;7;7;7;3;3;1;5;-;54
"C75   Neopl malig outr gland endocrinas estr relac";-;-;1;1;-;-;1;1;-;2;-;1;3;3;4;3;4;3;2;5;-;34
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;1;3;6;5;3;9;28;40;65;57;60;48;58;69;1;453
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;2;-;1;2;4;-;17
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;1;4;5;6;16;26;35;70;54;55;40;66;-;378
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;1;1;-;1;3;5;4;11;10;28;16;26;28;39;-;173
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;1;2;6;6;7;11;21;28;62;125;127;140;124;112;168;1;941
"C81   Doenc de Hodgkin";-;-;-;-;-;2;5;7;7;8;6;2;4;4;5;5;5;5;2;3;-;70
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;3;1;4;-;3;3;1;3;1;-;19
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;3;5;2;2;2;4;2;5;4;2;7;4;10;5;4;8;-;69
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;1;1;1;-;-;1;1;1;1;6;6;3;2;7;-;31
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;2;2;3;6;14;11;8;19;32;33;59;54;48;54;52;78;-;475
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;1;-;5
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;1;1;-;5;4;10;28;54;57;79;72;47;79;-;437
"C91   Leucemia linfoide";-;-;2;4;9;15;20;15;9;13;15;11;10;12;12;25;24;15;20;41;-;272
"C92   Leucemia mieloide";-;-;-;5;7;11;13;13;19;14;14;13;24;32;39;49;55;58;37;75;-;478
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;2;1;-;7
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;5;4;3;-;16
"C95   Leucemia de tipo celular NE";-;-;-;1;-;-;3;3;3;2;4;3;4;3;7;11;18;22;13;43;-;140
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;2;-;1;-;-;-;-;1;3;2;2;2;3;4;1;-;21
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;5;-;8
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;1;-;-;-;-;1;-;3;-;-;2;-;1;-;8
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;-;3;-;7
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;5;4;3;2;3;-;24
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;2;2;-;8
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;1;6;1;-;12
"D10   Neopl benig da boca e da faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;-;6
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;6
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"D17   Neopl lipomatosa benig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D18   Hemangioma e linfangioma de qualquer localiz";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;3;-;2;-;10
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;3
"D22   Nevos melanociticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"D30   Neopl benig dos orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;1;-;1;-;1;1;3;1;1;3;4;-;5;-;21
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;1;1;-;2;-;-;1;-;-;1;2;-;1;1;-;10
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;-;-;1;1;-;8
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;-;1;-;6
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;1;3;2;4;2;5;7;6;8;-;38
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;1;1;-;4;2;5;5;7;5;6;2;38
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;6;-;12
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;2;2;6;-;14
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;-;-;1;2;-;1;-;3;4;2;9;5;5;5;3;4;-;44
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;-;1;-;2;-;-;1;-;3;-;-;-;1;-;1;-;9
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;4
"D46   Sindr mielodisplasicas";-;-;-;1;2;-;-;-;-;-;2;-;3;2;5;6;12;14;25;45;-;117
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;1;-;2;4;1;2;4;4;2;11;5;6;8;13;-;63
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;6;2;7;4;7;3;-;31
"D50   Anemia p/defic de ferro";-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;2;2;3;3;-;14
"D51   Anemia p/defic de vitamina B12";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;3;1;2;3;14;1;29
"D57   Transt falciformes";-;-;-;2;1;3;4;9;1;7;4;5;4;2;1;1;-;-;1;-;-;45
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;2;-;6
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;1;1;-;1;-;8
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
"D61   Outr anemias aplasticas";-;-;1;2;2;3;3;-;2;2;4;5;8;8;3;7;7;5;7;5;-;74
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;1;1;-;1;-;1;1;1;1;-;1;-;3;-;11
