 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B40   Blastomicose";-;-;-;-;-;-;-;1;-;-;-;-;-;2;4;2;-;2;2;-;-;13
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;3;-;2;2;1;-;15
"B43   Cromomicose e abscesso feomicotico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;-;-;2;2;2;-;14
"B45   Criptococose";-;-;-;-;-;-;-;-;2;-;3;1;1;4;2;2;-;2;1;1;-;19
"B46   Zigomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"B49   Micose NE";-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;9
"B51   Malaria p/Plasmodium vivax";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"B54   Malaria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"B55   Leishmaniose";-;-;-;-;-;-;-;-;1;1;-;1;1;1;1;-;-;2;2;-;-;10
"B57   Doenc de Chagas";-;-;-;-;-;-;1;2;2;1;17;23;30;41;54;90;65;73;66;86;-;551
"B58   Toxoplasmose";-;-;1;-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;11
"B59   Pneumocistose";-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;1;-;-;-;-;-;6
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;3;1;6;2;2;5;2;4;4;5;1;-;35
"B69   Cisticercose";-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;3;-;-;1;-;-;9
"B74   Filariose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B77   Ascaridiase";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"B81   Outr helmintiases intestinais NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3;-;6
"B88   Outr infestacoes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;1;-;-;-;3;10;4;3;4;8;4;6;6;-;49
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;4
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;-;2;-;-;-;-;7
"B99   Doenc infecc outr e as NE";-;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;6
"C00   Neopl malig do labio";-;-;-;1;-;-;-;-;-;-;-;1;1;-;6;-;1;-;2;1;-;13
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;1;2;7;12;20;34;25;11;11;7;9;-;139
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;1;-;1;15;24;42;48;33;34;24;14;18;-;254
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;-;1;2;1;-;-;11
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;1;-;-;-;-;-;4;10;10;10;4;2;4;3;-;48
"C05   Neopl malig do palato";-;-;-;-;-;-;-;1;-;2;-;3;3;4;11;11;6;4;6;6;-;57
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;3;3;15;18;25;32;24;12;15;20;-;167
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;1;-;-;2;2;1;4;1;9;5;4;7;-;36
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;-;-;-;1;-;7
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;1;2;6;7;13;4;6;3;6;2;-;50
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;8;13;36;65;78;69;54;40;21;16;-;400
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;1;1;3;3;2;7;8;6;13;8;6;2;4;-;64
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;1;1;7;8;3;6;2;1;1;-;30
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;2;5;13;16;14;14;8;7;4;-;83
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;2;-;2;10;12;37;36;29;22;18;10;14;-;192
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;1;3;2;13;38;83;193;216;270;196;132;130;122;-;1399
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;2;9;18;35;60;111;181;259;305;312;355;291;388;1;2327
"C17   Neopl malig do intestino delgado";-;-;-;-;1;-;-;-;2;-;1;4;2;10;15;11;12;13;13;23;-;107
"C18   Neopl malig do colon";-;-;-;-;-;-;1;2;3;13;18;33;69;113;118;197;222;242;219;293;-;1543
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;1;-;1;4;2;9;21;19;30;28;26;40;-;181
"C20   Neopl malig do reto";-;-;-;-;-;-;1;2;6;7;13;14;29;46;74;90;82;91;72;106;-;633
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;1;3;4;4;5;2;2;6;2;2;-;31
"C22   Neopl malig figado vias biliares intra-hepat";-;1;-;2;1;-;1;2;2;12;6;26;56;135;192;212;192;189;124;196;1;1350
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;-;3;2;10;8;7;7;11;8;-;56
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;2;3;5;4;21;17;31;28;34;31;34;-;210
"C25   Neopl malig do pancreas";-;-;-;-;-;-;1;-;4;2;15;22;60;89;122;162;217;168;131;222;-;1215
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;2;1;1;3;10;23;36;40;49;52;55;55;112;-;439
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;2;-;1;1;-;10
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;-;2;1;1;3;5;3;3;1;5;2;-;26
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;1;2;5;19;66;120;186;147;149;120;79;91;1;986
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;4;-;4;2;2;4;2;2;-;20
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;1;3;6;17;25;45;103;237;419;511;564;597;533;622;2;3685
"C37   Neopl malig do timo";-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;3;2;-;-;1;-;10
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;5;3;4;2;5;8;7;15;9;15;13;7;16;-;109
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;4;4;4;4;1;23
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;2;1;2;1;-;-;-;1;1;2;-;2;-;1;1;2;-;16
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;1;1;7;9;12;7;6;7;7;13;14;19;19;19;22;13;18;-;194
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;2;8;7;9;11;14;18;25;32;33;30;58;-;247
"C44   Outr neopl malig da pele";-;-;1;-;-;-;-;1;-;1;5;3;7;13;14;15;17;18;28;63;-;186
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;2;3;4;6;2;2;3;7;-;29
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;2;-;1;1;-;1;-;2;1;1;2;-;11
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;1;-;2;-;-;-;-;1;1;3;-;-;-;-;-;8
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;1;-;-;2;1;5;2;6;10;17;23;22;17;17;17;22;-;162
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;3;1;3;7;4;3;7;11;9;9;9;11;6;14;8;9;14;-;128
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;2;1;-;1;4;4;7;-;5;3;4;-;31
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;2;5;4;3;4;11;7;5;5;4;4;-;54
"C61   Neopl malig da prostata";-;-;-;-;-;-;1;-;1;-;1;2;13;34;89;203;304;399;550;1150;1;2748
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;6;21;18;11;11;6;2;4;1;1;2;1;1;4;-;89
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;2;2;-;9
"C64   Neopl malig do rim exceto pelve renal";-;-;-;1;2;-;2;-;2;3;10;16;17;41;72;72;78;68;51;64;-;499
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;1;2;2;-;10
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;3
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;1;-;4;4;2;14;18;58;68;93;105;135;242;-;744
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;2;2;1;6;3;6;6;7;13;-;46
"C69   Neopl malig do olho e anexos";-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;2;2;2;1;4;-;15
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;2;1;2;2;3;-;15
"C71   Neopl malig do encefalo";-;-;4;19;15;16;16;11;23;21;33;46;78;87;107;125;94;95;68;72;1;931
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;3;4;-;2;2;1;1;3;9;9;7;12;16;25;6;6;7;-;114
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;2;-;4;2;4;4;5;7;12;9;11;-;60
"C74   Neopl malig da gland supra-renal";-;-;-;15;4;1;-;-;-;-;-;2;1;1;4;5;3;2;3;1;-;42
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;1;2;2;-;1;1;2;2;4;4;1;3;3;-;26
"C76   Neopl malig outr localiz e mal definidas";-;-;-;1;3;1;1;1;4;7;9;14;36;53;69;63;65;52;48;88;-;515
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;5;2;6;-;2;-;21
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;1;-;-;-;1;5;3;8;19;31;63;50;75;88;53;67;1;465
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;2;1;-;2;4;8;12;16;20;16;33;31;37;-;182
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;2;-;7;6;14;10;26;38;82;100;119;96;121;131;152;-;904
"C81   Doenc de Hodgkin";-;-;-;-;1;1;2;6;4;8;3;7;5;3;2;2;7;2;7;10;-;70
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;1;4;-;3;3;2;3;4;1;2;2;-;25
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;3;1;3;1;1;3;3;5;3;5;6;8;4;6;8;7;-;67
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;-;2;-;1;-;2;2;-;5;4;3;7;7;4;-;37
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;2;3;4;9;6;12;15;10;22;27;38;51;57;54;52;72;-;435
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;-;5
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;1;-;3;5;12;21;32;51;51;57;49;65;-;347
"C91   Leucemia linfoide";-;-;1;7;24;14;21;9;9;7;10;8;15;6;13;11;19;27;18;39;-;258
"C92   Leucemia mieloide";-;-;3;6;7;9;13;14;16;17;11;18;23;31;30;41;38;42;40;68;-;427
"C93   Leucemia monocitica";-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;3;-;1;-;2;-;10
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;1;1;-;-;2;-;-;-;-;-;1;2;2;2;1;3;-;15
"C95   Leucemia de tipo celular NE";-;-;-;-;1;-;1;3;5;6;3;4;6;4;13;7;8;8;21;46;-;136
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;-;1;3;-;13
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4;3;3;1;-;15
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;2;-;1;-;3;-;14
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;1;-;3;1;-;11
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;3;2;3;-;13
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;1;-;6
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;4
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;-;8
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;2;-;-;2;4;-;15
"D10   Neopl benig da boca e da faringe";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D11   Neopl benig de gland salivares maiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;5
"D13   Neopl benig outr part e mal def ap digestivo";-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;2;2;1;2;1;-;11
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;5
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"D18   Hemangioma e linfangioma de qualquer localiz";-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;-;3;-;8
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;4
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;4
"D32   Neopl benig das meninges";-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;4;4;2;1;-;14
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;1;-;-;6
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;2;-;-;-;2;1;-;1;1;-;-;-;-;7
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;4
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;1;-;-;-;-;3;2;5;8;7;7;9;8;8;-;58
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;1;-;-;2;3;5;5;8;10;7;11;7;-;59
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;2;9;-;20
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;1;1;1;-;2;-;9
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;1;-;3;2;-;1;1;-;1;2;4;5;3;4;6;2;3;1;39
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;-;-;-;2;-;1;-;-;-;2;1;2;1;-;1;-;10
"D45   Policitemia vera";-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;1;2;-;7
"D46   Sindr mielodisplasicas";-;-;-;1;-;-;1;1;-;1;-;1;4;1;5;10;7;20;20;32;-;104
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;1;1;-;-;-;2;-;1;2;2;2;4;4;6;6;5;11;-;47
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;1;-;-;-;-;1;6;6;3;1;5;3;5;-;31
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;-;2;1;-;1;1;-;-;-;1;2;-;1;3;-;12
"D51   Anemia p/defic de vitamina B12";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;3;2;1;-;3;3;1;10;-;23
"D56   Talassemia";-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;4
"D57   Transt falciformes";-;-;2;3;-;1;1;4;2;8;2;1;1;-;2;2;-;1;-;-;-;30
"D58   Outr anemias hemoliticas hereditarias";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;2;-;-;-;-;2;2;1;2;-;-;-;3;-;12
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D61   Outr anemias aplasticas";-;-;1;1;5;2;3;6;5;2;2;4;2;4;13;8;10;7;9;10;-;94
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;-;-;3;1;-;-;1;1;2;-;3;-;2;1;14
