 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B15   Hepatite aguda A";-;-;-;1;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;-;-;5
"B16   Hepatite aguda B";-;-;1;-;-;-;-;-;-;-;1;2;3;8;4;2;1;2;1;1;-;26
"B17   Outr hepatites virais agudas";-;-;-;-;-;-;-;-;1;3;5;6;19;23;12;14;8;6;4;3;-;104
"B18   Hepatite viral cronica";-;-;-;-;-;1;-;-;2;4;7;26;53;70;81;59;31;18;15;18;-;385
"B19   Hepatite viral NE";-;-;-;2;2;1;1;-;-;-;1;1;5;2;4;5;1;-;5;2;1;33
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;1;-;1;3;10;37;96;191;230;271;236;168;91;53;22;16;7;2;4;1439
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;1;1;9;3;4;9;8;8;4;4;-;-;1;-;-;52
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;1;-;-;-;6;16;29;31;48;38;29;16;6;4;3;1;3;2;233
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;-;-;1;3;1;7;8;1;3;1;-;-;-;-;-;25
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;6;10;24;29;51;34;25;20;9;6;5;2;1;-;222
"B25   Doenc p/citomegalovirus";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"B33   Outr doenc p/virus NCOP";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;3
"B34   Doenc p/virus de localiz NE";-;-;1;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;4
"B37   Candidiase";-;-;3;-;-;-;-;-;-;-;-;-;1;-;1;3;1;-;1;1;-;11
"B39   Histoplasmose";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;3
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;1;-;-;4;2;1;1;-;3;2;2;-;16
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;-;1;-;-;1;3;2;2;-;1;-;2;-;12
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;-;-;4
"B45   Criptococose";-;-;-;-;-;-;-;-;1;-;1;-;2;1;2;-;1;-;1;1;-;10
"B46   Zigomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"B47   Micetoma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B48   Outr micoses NCOP";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"B49   Micose NE";-;-;4;1;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;9
"B51   Malaria p/Plasmodium vivax";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"B54   Malaria NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"B55   Leishmaniose";-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;-;2;2;1;-;9
"B57   Doenc de Chagas";-;-;-;-;-;-;-;3;3;4;24;37;30;49;62;75;71;70;72;76;1;577
"B58   Toxoplasmose";-;-;-;-;-;-;-;-;1;1;1;3;2;-;1;-;-;-;-;-;-;9
"B59   Pneumocistose";-;-;-;-;-;-;-;-;2;2;2;1;3;1;-;1;-;1;-;-;-;13
"B65   Esquistossomose";-;-;-;-;-;-;-;-;1;1;2;2;5;6;2;7;4;3;2;5;-;40
"B69   Cisticercose";-;-;-;-;-;-;-;1;-;2;-;2;-;3;1;1;2;1;-;-;-;13
"B74   Filariose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;1;1;2;-;8
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;1;1;-;1;2;3;5;11;7;-;4;5;9;-;49
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3
"B92   Sequelas de hanseniase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;2;-;-;6
"B99   Doenc infecc outr e as NE";-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1;-;1;3;-;8
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;1;-;5
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;1;4;14;23;24;20;14;10;4;9;-;123
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;1;2;3;12;17;40;45;44;22;24;16;9;-;235
"C03   Neopl malig da gengiva";-;-;-;-;-;1;-;-;1;1;-;1;-;2;1;-;1;-;1;-;-;9
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;1;4;3;8;9;6;7;3;1;3;-;45
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;2;3;3;8;12;6;6;9;5;8;-;62
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;3;8;13;18;29;23;24;16;6;22;-;162
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;1;1;1;-;-;5;7;8;5;2;6;-;36
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;-;-;6;-;12
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;6;7;10;11;6;3;1;1;-;45
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;1;3;12;40;59;67;68;38;31;17;27;-;363
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;1;3;-;1;-;5;2;9;8;12;2;4;2;2;-;51
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;1;1;5;7;4;4;3;5;2;-;32
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;1;-;1;5;11;20;19;27;12;9;10;3;-;118
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;1;2;1;6;20;32;36;28;23;26;17;18;-;210
"C15   Neopl malig do esofago";-;-;-;-;-;1;-;-;-;2;8;37;92;180;237;220;177;171;113;127;-;1365
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;1;8;11;24;51;106;172;256;273;287;329;320;400;-;2238
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;1;-;-;1;2;6;14;11;17;10;13;11;14;-;100
"C18   Neopl malig do colon";-;-;-;-;-;-;2;4;9;14;20;34;59;85;128;176;169;191;201;303;1;1396
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;-;3;4;8;14;23;21;18;18;29;24;-;162
"C20   Neopl malig do reto";-;-;-;-;-;-;1;1;3;3;12;26;37;66;78;80;88;83;84;103;-;665
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;1;1;4;2;1;3;1;3;1;2;3;-;22
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;1;-;2;4;4;6;13;15;35;71;100;164;187;152;153;138;163;2;1210
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;1;2;5;2;5;5;10;8;10;10;-;58
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;2;-;2;4;3;17;23;29;25;41;27;28;-;201
"C25   Neopl malig do pancreas";-;-;-;-;-;-;1;-;1;4;12;17;39;98;134;141;164;162;147;173;-;1093
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;1;-;2;3;3;1;3;14;29;33;41;51;63;51;74;1;370
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;1;-;-;1;-;1;-;1;-;2;-;1;-;1;2;-;10
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;3;2;3;-;-;13
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;1;1;11;30;73;144;169;154;123;107;52;70;1;936
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;2;2;6;2;3;1;1;2;-;19
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;1;3;4;8;6;18;55;100;246;371;502;461;572;490;551;3;3391
"C37   Neopl malig do timo";-;-;-;-;-;1;-;-;-;1;-;1;-;1;2;-;-;1;-;-;-;7
"C38   Neopl malig do coracao mediastino e pleura";-;-;1;-;1;1;2;3;2;4;3;7;4;8;10;7;13;16;10;7;-;99
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;3;3;1;3;1;-;16
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;1;-;3;2;3;1;1;-;-;1;2;-;4;-;-;3;-;21
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;2;5;15;7;6;3;6;14;7;21;22;22;18;22;14;24;-;208
"C43   Melanoma malig da pele";-;-;-;-;-;-;1;3;3;5;8;15;13;26;28;34;27;21;22;27;-;233
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;2;1;1;1;6;10;11;11;15;18;18;12;48;-;154
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;3;1;3;5;8;-;28
"C46   Sarcoma de Kaposi";-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;1;-;-;-;2;-;6
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;1;1;1;1;-;8
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;-;1;2;4;1;1;5;5;9;13;18;20;13;8;21;-;122
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;2;-;3;3;6;2;4;11;6;8;11;10;14;9;9;12;17;-;127
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;2;3;4;-;8;-;24
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;1;1;5;5;4;8;4;5;7;6;11;-;57
"C61   Neopl malig da prostata";-;-;-;-;-;-;2;1;-;-;2;4;11;33;88;180;304;438;548;1116;-;2727
"C62   Neopl malig dos testiculos";-;-;-;-;-;1;4;8;14;16;9;5;3;3;4;2;-;2;1;1;-;73
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;1;2;3;2;4;-;17
"C64   Neopl malig do rim exceto pelve renal";-;-;-;2;1;1;1;4;3;2;3;11;27;31;46;61;65;62;49;53;-;422
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;2;3;-;9
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;1;-;-;6
"C67   Neopl malig da bexiga";-;-;-;-;-;1;-;-;-;-;1;8;7;26;36;57;68;103;117;229;-;653
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;2;-;-;3;4;-;2;5;7;8;-;31
"C69   Neopl malig do olho e anexos";-;-;-;2;-;-;-;1;-;-;1;-;1;-;2;-;5;1;2;4;-;19
"C70   Neopl malig das meninges";-;-;-;-;1;-;-;-;2;-;-;1;-;2;1;1;3;3;2;-;-;16
"C71   Neopl malig do encefalo";-;-;1;12;15;13;15;18;13;37;36;47;75;80;96;114;95;87;63;82;-;899
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;2;4;2;1;1;5;5;4;3;4;7;9;8;14;9;6;7;9;-;100
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;1;-;2;1;3;4;3;4;4;11;5;9;-;47
"C74   Neopl malig da gland supra-renal";-;-;-;4;5;1;1;1;2;-;-;1;2;1;5;1;3;-;2;2;-;31
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;1;-;1;-;-;1;-;1;-;3;4;2;6;5;3;3;2;-;32
"C76   Neopl malig outr localiz e mal definidas";-;-;1;-;-;2;-;6;1;3;7;18;26;48;60;61;48;49;44;71;-;445
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;-;2;3;-;2;2;3;3;1;4;-;20
"C78   Neopl malig secund org respirat e digestivos";-;-;-;1;1;-;1;-;1;4;8;14;24;30;60;54;72;59;47;74;-;450
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;2;1;-;3;2;3;5;6;13;22;19;25;36;25;44;-;206
"C80   Neopl malig s/especificacao de localiz";-;-;1;-;-;-;3;5;12;13;10;22;43;69;109;120;135;124;84;141;-;891
"C81   Doenc de Hodgkin";-;-;-;-;-;1;3;6;3;6;3;4;4;8;5;13;3;6;5;6;-;76
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;2;2;1;3;-;13
"C83   Linfoma nao-Hodgkin difuso";-;-;-;3;-;5;6;2;1;3;2;5;2;3;5;4;4;7;3;4;-;59
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;1;-;1;3;2;-;2;3;2;1;2;3;5;1;3;-;29
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;2;2;3;4;5;10;8;13;11;24;30;45;63;57;64;59;57;-;457
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3;-;6
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;3;2;6;15;20;29;45;46;54;44;54;-;318
"C91   Leucemia linfoide";-;-;-;10;17;16;16;13;15;16;12;5;7;11;17;15;17;18;27;39;-;271
"C92   Leucemia mieloide";-;-;1;3;1;5;11;11;13;18;9;12;19;17;38;28;38;44;37;50;-;355
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;2;2;1;-;-;10
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;-;-;6
"C95   Leucemia de tipo celular NE";-;-;1;2;-;-;4;1;2;3;3;5;4;2;6;11;17;15;20;28;-;124
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;-;1;-;3;-;9
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;1;-;1;1;3;6;5;12;11;7;10;8;-;65
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;4;2;-;5;-;16
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;1;3;4;-;15
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;6;1;3;5;3;-;20
"D03   Melanoma in situ";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;3
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;-;5
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2;1;5;-;10
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;6;-;1;3;6;-;20
"D10   Neopl benig da boca e da faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;3
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;1;2;-;1;-;9
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"D18   Hemangioma e linfangioma de qualquer localiz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;3
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"D22   Nevos melanociticos";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D23   Outr neopl benig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;6;-;7
"D30   Neopl benig dos orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;5;2;3;-;7;-;21
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;1;-;-;-;-;-;-;1;-;1;1;2;-;-;-;-;1;-;7
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;1;-;-;-;5
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"D37   Neopl comp incerto/desc cav oral e org dig";1;-;-;-;-;-;-;-;-;-;1;-;3;4;4;4;3;5;13;11;-;49
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;1;-;-;1;-;-;-;4;2;5;6;4;9;6;9;-;47
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4;3;8;-;19
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;2;1;4;-;11
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;1;-;2;1;-;-;-;-;3;2;-;6;7;5;6;5;5;6;-;49
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;5
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"D46   Sindr mielodisplasicas";-;1;-;-;-;-;-;1;-;-;-;1;3;1;2;7;8;16;19;35;-;94
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;1;-;-;-;-;2;2;-;3;4;1;2;6;6;3;10;9;-;49
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;1;-;-;-;-;-;1;-;-;-;-;1;6;5;3;4;5;4;-;30
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;1;1;1;1;1;-;-;1;-;-;-;-;1;4;-;11
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;3
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;2;2;11;-;21
"D55   Anemia dev transt enzimaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D56   Talassemia";-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;2;-;5
"D57   Transt falciformes";-;-;2;4;1;1;6;6;6;4;3;5;3;3;2;-;-;-;-;-;-;46
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;4
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;1;-;-;-;1;3;1;4;-;1;1;1;2;-;15
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
"D61   Outr anemias aplasticas";-;-;1;2;2;1;3;4;1;4;4;4;3;6;7;5;8;8;7;15;-;85
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;1;3;5;4;2;4;1;2;2;1;1;1;-;2;-;29
"D64   Outr anemias";-;-;1;1;-;-;2;4;4;3;6;5;10;13;6;12;9;21;25;62;2;186
"D65   Coagulacao intravascular disseminada";-;-;4;3;3;2;-;-;-;-;2;2;2;-;2;2;-;3;1;2;-;28
"D66   Defic hereditaria do fator VIII";-;-;1;-;-;-;-;-;-;-;-;2;1;-;1;1;-;-;-;-;-;6
