 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2014
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"A41   Outr septicemias";-;-;51;21;4;4;9;14;10;17;33;33;55;71;112;119;121;159;177;385;5;1400
"A42   Actinomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3
"A43   Nocardiose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"A46   Erisipela";-;-;-;-;-;-;1;-;3;1;1;2;5;7;20;19;15;20;19;40;-;153
"A48   Outr doenc bacter NCOP";-;-;1;-;-;-;-;-;1;-;2;1;2;1;-;5;-;3;1;6;-;23
"A49   Infecc bacter de localiz NE";-;-;1;-;-;-;-;1;-;-;-;2;-;-;1;1;-;1;-;6;-;13
"A50   Sifilis congen";8;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"A52   Sifilis tard";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;3
"A53   Outr form e as NE da sifilis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"A56   Outr infecc p/clamidias transm p/via sexual";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"A66   Bouba";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"A69   Outr infecc p/espiroquetas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"A77   Febre maculosa";-;-;-;-;-;1;2;2;-;-;2;2;2;3;5;1;4;-;-;-;-;24
"A81   Infecc p/virus atipicos sist nervoso central";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;3;-;-;-;9
"A85   Outr encefalites virais NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"A86   Encefalite viral NE";-;-;-;1;-;-;1;1;-;-;4;1;2;5;1;-;6;2;1;1;-;26
"A87   Meningite viral";-;-;2;1;-;-;-;1;-;-;1;-;2;-;-;2;-;-;-;-;-;9
"A90   Dengue";-;-;-;-;-;-;-;-;2;1;1;1;2;1;-;3;5;2;1;7;-;26
"A91   Febre hemorragica dev virus do dengue";-;-;-;-;2;1;-;-;-;-;-;-;-;1;-;2;2;1;2;2;-;13
"A94   Febre viral transm p/artropodes NE";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;3
"A98   Outr febres hemorragicas p/virus NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"A99   Febres hemorragicas virais NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"B00   Infecc p/virus do herpes";-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;1;4;-;11
"B01   Varicela";-;-;2;7;1;-;-;2;-;-;1;-;1;-;-;-;-;1;-;2;-;17
"B02   Herpes zoster";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;-;1;4;-;10
"B15   Hepatite aguda A";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;-;-;-;-;5
"B16   Hepatite aguda B";-;-;-;-;-;-;-;-;1;-;1;2;6;4;2;3;1;1;-;3;-;24
"B17   Outr hepatites virais agudas";-;-;-;-;-;-;-;-;-;-;2;4;8;12;4;9;4;5;1;-;-;49
"B18   Hepatite viral cronica";-;-;-;-;-;-;-;-;1;4;11;21;51;69;81;77;51;34;14;8;-;422
"B19   Hepatite viral NE";-;-;-;-;-;-;1;1;1;2;1;3;1;3;1;3;1;-;2;2;-;22
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;-;1;-;1;12;42;87;153;180;225;251;170;120;63;42;19;6;7;2;1381
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;1;1;6;8;5;10;8;5;4;-;-;-;1;-;49
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;1;-;1;1;22;28;27;42;40;23;27;8;6;4;-;4;-;234
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;-;-;-;1;2;2;5;4;2;-;-;1;-;-;-;17
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;3;10;12;23;24;31;24;18;16;7;2;-;-;-;170
"B25   Doenc p/citomegalovirus";-;-;-;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;5
"B26   Caxumba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"B27   Mononucleose infecc";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B33   Outr doenc p/virus NCOP";-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;4
"B34   Doenc p/virus de localiz NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3
"B37   Candidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;1;1;-;-;-;7
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;1;-;1;-;2;2;-;-;2;3;-;-;-;11
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;5
"B45   Criptococose";-;-;-;-;-;-;-;2;-;3;2;1;1;2;6;1;1;1;1;-;-;21
"B48   Outr micoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"B49   Micose NE";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"B50   Malaria p/Plasmodium falciparum";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"B54   Malaria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B55   Leishmaniose";-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;2;2;3;2;1;-;14
"B57   Doenc de Chagas";-;-;-;-;-;-;1;-;1;3;6;24;33;34;49;67;72;73;72;97;1;533
"B58   Toxoplasmose";-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;4
"B59   Pneumocistose";-;-;-;-;-;-;-;-;2;-;3;-;-;-;1;-;2;-;-;1;-;9
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;2;2;2;4;7;5;3;3;3;-;31
"B67   Equinococose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B68   Infestacao p/Taenia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B69   Cisticercose";-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;1;2;-;-;-;8
"B78   Estrongiloidiase";-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;4
"B81   Outr helmintiases intestinais NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"B83   Outr helmintiases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;4
"B89   Doenc parasit NE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;-;-;2;2;2;6;9;2;10;5;1;2;6;-;47
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;1;-;1;-;9
"B92   Sequelas de hanseniase";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;4
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;3;1;-;-;1;2;1;1;1;1;-;2;2;1;-;16
"B99   Doenc infecc outr e as NE";-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;1;-;1;-;6
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-;-;4;-;10
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;1;10;12;21;31;32;21;11;6;4;-;149
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;1;3;9;24;31;55;29;34;17;12;12;-;227
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;-;-;-;5
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;1;-;4;4;6;8;6;4;4;2;2;-;41
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;1;2;3;4;9;15;7;10;4;7;-;62
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;1;2;4;13;25;30;24;19;24;10;12;-;164
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;1;-;-;-;-;1;1;2;5;7;3;8;9;7;-;44
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;2;-;1;1;3;-;11
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;3;6;5;9;7;2;2;-;-;34
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;1;1;15;36;60;88;63;60;33;29;20;-;406
"C11   Neopl malig da nasofaringe";-;-;-;-;1;-;-;1;1;-;-;5;8;4;6;3;10;5;1;-;-;45
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;1;2;4;5;9;3;2;3;1;-;30
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;3;1;5;11;24;20;15;8;3;5;-;95
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;1;-;-;1;1;5;12;19;28;37;25;18;20;17;-;184
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;2;1;14;23;92;181;233;247;212;135;101;125;1;1367
"C16   Neopl malig do estomago";-;-;-;-;-;-;1;-;6;14;36;55;95;138;270;295;320;323;311;394;-;2258
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;1;2;4;3;7;20;18;13;13;11;22;-;114
"C18   Neopl malig do colon";-;-;-;-;-;-;-;5;7;12;13;34;64;100;174;216;224;234;230;319;-;1632
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;2;-;4;2;6;10;14;28;22;28;25;46;-;187
"C20   Neopl malig do reto";-;-;-;-;-;-;-;1;4;8;17;13;28;56;90;94;90;101;83;110;-;695
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;2;4;4;3;7;1;2;5;4;2;-;34
"C22   Neopl malig figado vias biliares intra-hepat";-;-;2;-;-;-;2;2;1;10;15;22;53;119;182;211;228;173;148;189;-;1357
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;2;-;2;3;4;9;13;11;18;15;-;77
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;1;-;4;6;7;18;23;20;22;41;28;36;-;206
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;3;-;7;12;18;49;109;153;183;185;160;177;217;-;1273
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;1;4;2;6;8;12;29;38;67;68;68;65;107;-;475
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;1;-;2;-;8
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;1;-;-;-;-;2;2;3;3;4;4;2;4;-;25
"C32   Neopl malig da laringe";-;-;-;-;-;-;1;-;1;-;5;20;68;120;156;164;128;107;78;92;-;940
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;1;8;1;2;2;-;20
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;1;1;1;1;6;4;5;15;43;106;231;447;565;602;586;494;584;1;3693
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;1;-;5
"C38   Neopl malig do coracao mediastino e pleura";-;-;1;-;-;1;1;2;6;6;2;4;4;9;12;11;16;11;8;13;-;107
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;4;1;-;3;6;-;21
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;1;3;3;-;2;1;1;-;1;4;2;3;1;2;7;-;31
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;1;1;3;14;7;4;3;5;9;13;20;22;16;23;21;20;25;-;207
"C43   Melanoma malig da pele";-;-;-;-;-;-;1;2;2;6;3;13;18;22;29;31;35;33;32;40;-;267
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;2;1;2;8;8;10;20;15;23;32;72;-;193
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;1;1;4;2;5;4;3;-;3;-;23
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;1;-;1;-;1;-;7
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;1;-;1;-;1;1;-;2;-;-;-;1;-;-;-;1;-;8
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;1;-;-;2;2;5;8;6;3;14;23;18;11;15;26;-;134
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;2;2;2;2;2;6;4;13;8;10;11;16;11;11;13;9;16;-;138
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;1;-;-;1;9;2;3;5;2;8;8;-;39
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;2;1;-;4;2;2;13;9;4;6;5;12;-;60
"C61   Neopl malig da prostata";-;-;-;1;-;-;-;1;-;-;-;4;14;48;79;191;334;421;547;1245;-;2885
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;8;12;21;16;20;10;3;1;2;3;1;-;1;6;-;104
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;1;3;-;9
"C64   Neopl malig do rim exceto pelve renal";-;-;1;2;-;-;2;2;1;2;7;13;33;38;48;65;64;59;44;72;-;453
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;2;2;-;9
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;-;1;-;9
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;1;1;4;5;6;14;41;75;91;109;138;249;-;734
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;1;-;1;3;6;3;5;4;4;7;-;34
"C69   Neopl malig do olho e anexos";-;-;-;2;-;-;-;-;-;-;-;-;1;2;1;-;2;5;3;4;-;20
"C70   Neopl malig das meninges";-;-;-;1;-;-;-;1;-;-;1;-;-;-;2;2;2;2;4;-;-;15
"C71   Neopl malig do encefalo";-;1;2;18;25;16;14;8;32;35;29;52;75;75;104;146;132;95;87;94;-;1040
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;6;2;6;-;1;3;2;3;4;8;10;15;13;19;11;12;10;-;126
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;3;6;7;13;5;7;10;12;-;63
"C74   Neopl malig da gland supra-renal";-;-;2;4;7;-;1;-;1;1;-;-;1;5;3;3;5;5;3;2;-;43
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;1;1;4;2;1;1;3;3;3;3;4;-;26
"C76   Neopl malig outr localiz e mal definidas";-;-;-;1;1;1;1;1;2;1;11;19;25;47;57;69;48;46;53;72;1;456
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;1;1;-;4;3;2;4;1;1;1;-;18
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;1;-;-;2;1;4;9;16;14;32;55;67;55;61;60;49;-;426
"C79   Neopl malig secund de outr localiz";-;-;-;1;-;-;2;1;2;3;4;7;10;22;33;29;35;30;17;41;-;237
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;4;10;8;7;15;42;58;95;137;111;105;104;152;2;850
"C81   Doenc de Hodgkin";-;-;-;-;-;1;3;7;7;6;6;3;7;7;9;5;3;7;6;6;-;83
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;3;4;3;3;-;19
"C83   Linfoma nao-Hodgkin difuso";-;-;-;1;1;3;2;2;4;2;5;1;3;6;4;6;8;6;8;10;-;72
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;2;-;1;1;-;-;3;2;5;2;5;4;5;1;7;-;38
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;3;3;7;10;11;10;8;16;26;25;50;58;62;34;64;85;-;473
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;1;-;6
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;3;-;5;20;21;64;62;59;61;59;71;-;425
"C91   Leucemia linfoide";-;-;1;9;15;9;21;14;10;8;7;8;8;2;14;20;9;17;25;44;-;241
"C92   Leucemia mieloide";-;-;1;5;3;9;5;15;11;20;18;18;13;25;21;37;38;55;54;58;-;406
"C93   Leucemia monocitica";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;1;1;1;-;7
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;3;1;-;11
"C95   Leucemia de tipo celular NE";-;-;-;3;2;-;2;3;1;4;5;8;9;6;3;17;15;19;24;35;-;156
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;3;1;-;10
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;1;6;2;-;16
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;1;3;-;1;-;11
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;-;3;-;-;10
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;1;5;3;-;16
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;5
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;6;-;8
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;1;-;-;2;1;1;2;2;2;1;3;7;-;22
"D10   Neopl benig da boca e da faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;1;3;-;7
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;2;-;7
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"D16   Neopl benig de osso e cartilagem articular";-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;3
"D17   Neopl lipomatosa benig";1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;4
"D18   Hemangioma e linfangioma de qualquer localiz";1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;-;1;-;7
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"D20   Neopl benig tec mole retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D21   Outr neopl benig tec conj e outr tec moles";1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;3
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;-;2;-;2;-;5;4;3;4;4;4;-;28
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;2;-;2;-;8
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;1;-;5
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;1;-;5
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;4;6;8;3;13;-;44
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;1;-;1;1;1;1;9;8;3;9;8;14;1;57
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;6;-;12
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;4
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;1;-;-;-;1;1;2;2;2;4;2;3;9;2;8;1;4;-;42
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;5
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;2;-;7
"D46   Sindr mielodisplasicas";-;-;-;-;1;1;-;-;1;1;-;-;5;3;4;13;13;22;24;46;-;134
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;1;-;1;-;-;1;1;2;1;4;5;10;6;12;12;-;56
"D48   Neopl comp inc/desconh outr localiz e NE";-;1;1;-;1;-;-;-;-;1;-;-;2;2;4;-;3;1;3;9;-;28
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;-;2;1;4;-;11
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D53   Outr anemias nutricionais";-;-;-;1;-;-;-;-;-;-;-;-;2;4;2;1;3;2;5;9;-;29
"D56   Talassemia";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;3
"D57   Transt falciformes";-;-;-;1;1;2;1;3;1;-;5;5;2;1;3;-;1;1;-;-;-;27
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;1;1;1;-;7
"D59   Anemia hemolitica adquir";-;-;-;-;2;-;-;-;1;1;2;-;-;1;3;3;1;1;-;1;-;16
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"D61   Outr anemias aplasticas";-;-;1;5;1;3;4;3;2;4;2;3;1;7;7;4;9;9;9;22;-;96
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;1;1;1;1;-;2;3;2;2;1;1;1;-;2;-;18
"D64   Outr anemias";-;-;1;-;-;-;2;2;-;2;-;3;3;7;7;10;15;14;26;54;-;146
"D65   Coagulacao intravascular disseminada";-;-;2;2;-;-;2;1;-;-;-;2;2;1;2;2;1;-;1;4;-;22
