 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2019
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;1;-;-;-;5;4;10;5;7;2;13;-;47
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;1;2;4;1;2;3;1;2;4;-;20
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;3;-;3;9;7;5;2;1;2;-;32
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;1;-;-;1;10;31;61;67;93;79;56;26;36;-;461
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;1;1;1;1;2;5;7;13;9;5;4;4;5;-;58
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;5;4;2;4;2;-;23
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;3;8;5;16;28;19;14;11;3;-;107
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;1;2;7;22;36;30;33;28;16;14;-;189
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;1;3;5;12;28;83;145;240;295;225;193;135;138;-;1503
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;2;9;17;25;51;101;149;253;311;364;304;295;487;-;2368
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;1;2;-;1;5;7;8;15;20;21;25;10;32;-;147
"C18   Neopl malig do colon";-;-;-;-;1;-;-;2;2;11;21;54;57;156;188;240;324;307;269;423;-;2055
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;2;3;1;8;21;21;26;32;42;26;47;-;229
"C20   Neopl malig do reto";-;-;-;-;-;-;-;1;2;4;12;26;27;75;84;144;114;109;108;153;-;859
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;4;2;7;8;7;14;12;5;9;16;-;84
"C22   Neopl malig figado vias biliares intra-hepat";-;-;1;1;2;-;-;3;5;8;15;23;61;140;191;267;286;243;178;249;-;1673
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;2;4;3;6;7;12;6;8;24;-;72
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;1;3;2;7;20;30;33;32;45;49;55;-;277
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;1;3;4;12;33;49;102;185;242;274;244;233;274;-;1656
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;1;-;-;4;3;11;13;27;49;75;69;76;66;120;-;514
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;1;1;1;-;1;-;2;2;3;1;2;5;-;19
"C31   Neopl malig dos seios da face";-;-;-;1;-;-;1;-;-;-;-;1;3;4;6;2;6;4;2;5;-;35
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;1;3;4;23;55;117;167;213;226;115;95;101;1;1121
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;1;3;1;1;2;2;1;-;3;-;14
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;1;1;2;2;6;25;45;79;158;363;626;733;682;554;804;-;4081
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;2;2;-;2;1;-;13
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;3;2;1;3;5;3;5;3;6;9;20;15;21;9;14;-;119
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;1;4;4;2;3;-;18
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;1;5;5;-;-;2;-;1;-;2;-;1;2;3;-;-;22
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;2;1;6;10;19;6;8;7;7;15;14;24;21;24;19;16;30;-;229
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;3;5;2;7;9;9;22;27;35;31;28;31;62;-;271
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;2;1;5;3;12;8;18;20;19;30;43;122;-;283
"C45   Mesotelioma";-;-;-;-;-;-;-;-;1;1;-;-;-;2;2;4;4;5;2;6;-;27
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;2;-;3;-;8
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;-;-;1;4;5;4;6;16;14;11;26;15;25;15;18;-;161
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;2;5;4;8;6;5;4;9;7;6;18;15;10;17;17;17;25;-;175
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;1;1;2;3;2;9;7;6;2;9;-;42
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;3;2;4;9;12;12;11;6;10;9;-;78
"C61   Neopl malig da prostata";-;-;-;-;1;-;-;-;-;-;2;4;17;49;97;254;417;525;627;1352;-;3345
"C62   Neopl malig dos testiculos";-;-;-;-;1;1;6;20;18;25;16;13;3;4;6;-;7;2;2;7;-;131
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;4;2;-;10
"C64   Neopl malig do rim exceto pelve renal";-;-;-;2;1;3;1;2;2;4;6;17;20;45;48;108;93;84;63;104;-;603
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;7;1;3;-;16
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;2;-;8
"C67   Neopl malig da bexiga";-;-;-;-;1;-;1;-;1;3;1;3;12;22;51;93;128;125;142;343;-;926
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;3;11;9;11;-;40
"C69   Neopl malig do olho e anexos";-;-;-;2;1;-;1;-;-;-;-;-;-;1;4;3;1;4;-;2;-;19
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;1;2;-;-;8
"C71   Neopl malig do encefalo";-;-;6;10;16;13;14;12;22;22;43;60;80;105;138;157;128;109;94;98;1;1128
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;1;2;1;-;5;1;4;4;8;7;15;18;17;22;13;11;16;-;146
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;1;-;1;2;1;8;5;12;10;6;6;11;-;63
"C74   Neopl malig da gland supra-renal";-;-;1;8;5;1;1;-;-;1;1;-;3;2;3;5;3;2;2;-;-;38
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;-;2;1;1;2;3;4;6;6;1;4;-;30
"C76   Neopl malig outr localiz e mal definidas";-;-;1;-;-;-;-;5;2;2;1;10;27;51;76;92;96;69;49;82;-;563
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;5;1;1;-;-;12
"C78   Neopl malig secund org respirat e digestivos";-;-;-;1;-;-;-;1;2;1;3;-;5;16;32;38;46;36;32;40;-;253
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;1;1;-;-;1;4;8;6;11;11;28;20;18;15;37;-;161
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;1;1;2;7;6;8;13;12;24;48;94;122;115;115;89;155;-;812
"C81   Doenc de Hodgkin";-;-;-;-;1;1;3;4;7;7;6;7;1;5;3;7;8;6;6;11;-;83
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;3;2;-;13
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;1;2;2;3;5;1;1;6;4;10;10;6;5;11;7;17;-;91
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;2;1;-;1;2;3;4;4;5;7;4;4;9;1;6;-;53
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;1;2;3;12;10;16;10;14;23;33;56;62;59;64;68;83;-;516
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;3;-;9
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;4;5;13;16;29;49;69;80;75;72;98;1;511
"C91   Leucemia linfoide";-;-;2;14;9;10;12;11;10;7;11;11;13;16;11;21;24;31;21;45;-;279
"C92   Leucemia mieloide";-;-;-;7;2;6;10;12;11;18;12;21;26;26;39;48;68;53;51;82;-;492
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;1;1;2;-;9
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;2;5;6;-;20
"C95   Leucemia de tipo celular NE";-;-;-;-;-;1;1;-;4;3;-;5;4;3;11;15;13;19;15;42;-;136
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;1;-;-;-;-;-;3;3;4;4;4;1;8;-;28
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;1;2;-;-;10
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;1;1;-;6
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;2;1;-;-;-;8
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;1;1;2;1;-;10
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;-;5
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;2;-;6
"D10   Neopl benig da boca e da faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;-;6
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;3
"D17   Neopl lipomatosa benig";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D18   Hemangioma e linfangioma de qualquer localiz";-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;1;1;2;1;1;-;10
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"D23   Outr neopl benig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"D30   Neopl benig dos orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;5;5;3;4;2;-;23
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;-;5
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;4;6;3;6;8;11;7;7;-;52
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;1;1;-;-;7;12;13;6;4;13;-;57
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;4
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;1;5;-;12
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;1;-;-;-;1;3;1;-;2;1;3;2;3;3;5;3;7;-;35
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;1;-;-;-;-;-;-;1;-;1;2;-;3;-;-;-;-;8
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;4
"D46   Sindr mielodisplasicas";-;-;1;-;-;1;-;-;-;-;1;2;1;2;7;5;21;21;29;64;-;155
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;1;-;-;1;-;-;2;1;4;2;-;4;3;4;5;9;14;21;-;71
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;1;1;-;-;4;4;6;7;6;9;8;16;-;62
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;-;1;1;2;-;10
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;2;4;2;12;-;26
"D55   Anemia dev transt enzimaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D56   Talassemia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;3
"D57   Transt falciformes";-;-;1;3;1;-;3;4;5;5;5;3;3;2;-;1;-;-;1;1;-;38
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;1;-;-;1;1;-;6
"D59   Anemia hemolitica adquir";-;-;2;-;-;-;-;-;-;-;1;4;1;-;2;4;1;2;1;2;-;20
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;-;5
"D61   Outr anemias aplasticas";-;-;1;1;1;1;6;3;6;2;2;1;4;4;3;8;9;9;9;21;-;91
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;2;6;-;12
"D64   Outr anemias";-;-;-;-;-;-;-;-;3;1;2;3;4;9;9;9;14;19;20;46;-;139
"D65   Coagulacao intravascular disseminada";-;-;4;1;1;-;-;-;-;2;2;1;-;2;3;1;1;1;1;2;-;22
"D66   Defic hereditaria do fator VIII";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
"D67   Defic hereditaria do fator IX";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"D68   Outr defeitos da coagulacao";1;-;2;1;-;-;-;1;-;-;1;3;4;2;11;5;9;4;11;16;-;71
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;1;-;-;-;2;1;3;4;3;2;4;3;5;9;4;10;17;-;68
"D70   Agranulocitose";1;-;-;-;1;-;1;-;-;1;1;-;2;3;2;2;5;1;-;5;-;25
