 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;4;1;2;1;1;-;13
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;1;-;2;6;5;10;15;7;4;4;2;-;56
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;5;16;30;69;81;92;71;41;28;22;-;455
"C11   Neopl malig da nasofaringe";-;-;-;-;-;1;2;2;1;-;3;3;4;12;6;4;11;5;3;2;-;59
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;3;1;-;8;7;4;-;1;2;-;26
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;1;2;3;7;18;24;29;22;14;8;5;-;133
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;3;11;25;21;29;35;22;8;14;-;168
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;1;6;13;43;76;168;232;251;243;177;118;129;-;1457
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;5;10;13;18;47;85;141;224;284;325;322;296;417;-;2187
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;1;-;1;-;1;3;3;8;14;13;18;25;14;31;-;132
"C18   Neopl malig do colon";-;-;-;-;-;-;2;3;3;14;21;41;79;102;175;225;265;248;252;346;-;1776
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;2;1;1;4;6;17;14;26;35;25;31;47;-;209
"C20   Neopl malig do reto";-;-;-;-;-;-;-;1;4;5;12;13;38;63;101;126;125;109;90;132;-;819
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;2;2;4;3;9;2;4;2;9;4;6;-;47
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;2;-;-;2;4;4;12;26;42;126;199;237;257;229;181;204;1;1526
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;1;2;2;4;7;11;10;7;11;17;-;72
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;1;-;-;3;1;4;7;17;32;34;28;29;31;65;-;252
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;1;1;4;17;38;56;103;174;210;250;211;162;237;-;1464
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;2;4;5;9;23;27;49;72;85;60;59;104;-;499
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;1;1;-;-;-;2;-;1;1;-;1;2;3;-;12
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;1;1;1;1;3;3;4;4;6;3;1;7;-;35
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;1;-;-;6;28;49;113;173;188;165;129;85;85;-;1022
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;3;-;-;2;-;10
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;1;-;-;2;3;7;13;15;35;90;211;396;594;645;609;554;703;1;3879
"C37   Neopl malig do timo";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;4
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;6;3;4;4;4;6;6;7;17;15;13;10;9;-;104
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;1;-;-;-;1;-;1;1;4;5;2;4;2;8;-;29
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;1;5;4;2;1;-;-;1;3;1;1;3;1;2;-;2;-;27
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;1;1;5;11;11;7;6;7;4;10;14;22;20;21;27;14;22;1;204
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;3;1;13;5;17;18;21;28;35;38;32;20;64;-;295
"C44   Outr neopl malig da pele";-;-;-;-;1;-;-;1;1;1;1;5;11;8;14;29;18;29;33;84;-;236
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;1;1;-;-;5;4;6;4;4;4;-;29
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;4
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;3
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;-;1;1;4;2;3;7;5;12;14;12;29;26;20;19;-;156
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;2;1;1;2;9;6;7;6;8;7;13;18;9;19;21;13;17;-;159
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;2;3;2;5;5;6;6;6;10;-;45
"C60   Neopl malig do penis";-;-;-;-;-;-;-;1;1;1;4;3;3;5;7;5;9;3;9;12;-;63
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;1;-;1;2;2;13;40;95;215;389;478;583;1283;-;3102
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;3;18;24;19;17;12;3;2;1;-;1;5;1;3;-;109
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;1;1;3;-;9
"C64   Neopl malig do rim exceto pelve renal";-;-;-;2;2;2;-;1;2;5;6;5;28;55;75;88;100;67;63;74;-;575
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;1;3;4;-;15
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;3;4;4;-;17
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;2;8;19;48;80;106;118;148;319;-;848
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;1;-;-;-;-;-;-;1;1;-;-;1;1;3;3;4;8;7;-;30
"C69   Neopl malig do olho e anexos";-;-;-;2;-;-;-;-;1;1;-;-;2;1;3;3;1;2;3;8;-;27
"C70   Neopl malig das meninges";-;-;-;-;-;1;-;-;-;-;-;2;-;1;1;1;3;1;-;-;-;10
"C71   Neopl malig do encefalo";-;-;-;16;16;9;15;15;25;29;40;46;77;83;110;152;123;98;72;85;2;1013
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;4;4;3;4;2;5;5;2;2;5;10;15;12;19;8;12;20;-;132
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;2;1;4;4;6;5;7;9;10;4;13;-;65
"C74   Neopl malig da gland supra-renal";-;-;1;4;2;-;1;1;-;2;1;3;1;1;6;7;4;5;2;5;-;46
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;1;1;2;1;-;2;1;-;4;1;6;1;1;-;6;-;27
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;1;1;2;4;1;4;8;13;31;53;76;66;68;59;55;64;-;506
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;1;-;-;-;-;-;-;1;-;-;5;2;3;-;1;3;-;-;16
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;3;4;4;10;17;35;42;34;55;28;45;-;277
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;1;1;2;5;1;2;4;15;18;15;23;16;17;36;1;157
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;2;3;5;5;12;12;19;33;59;98;131;118;118;86;165;-;866
"C81   Doenc de Hodgkin";-;-;-;-;1;-;2;5;9;8;3;10;9;6;4;5;9;8;5;5;-;89
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;3;2;2;1;4;-;18
"C83   Linfoma nao-Hodgkin difuso";-;-;-;1;1;3;4;4;3;1;6;3;5;6;8;2;11;7;6;16;-;87
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;1;-;-;1;-;1;3;-;3;4;2;5;3;5;2;3;8;-;41
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;-;4;4;2;12;14;14;22;23;47;40;39;63;69;66;70;-;490
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;1;2;-;7
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;1;2;1;12;32;41;69;76;75;51;85;-;445
"C91   Leucemia linfoide";-;-;1;8;11;13;17;17;10;5;7;8;5;9;11;15;19;19;16;34;-;225
"C92   Leucemia mieloide";-;-;-;6;2;1;9;6;8;29;17;13;26;29;33;43;53;58;50;88;-;471
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;1;-;1;-;3;-;2;2;-;-;2;-;11
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;2;2;-;9
"C95   Leucemia de tipo celular NE";-;-;-;-;2;1;1;2;4;3;4;2;8;4;5;15;22;20;24;37;-;154
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;4;2;2;3;-;16
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;1;1;1;3;-;12
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;1;-;-;-;-;7
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;2;-;6
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;4
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;2;3;-;9
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;4
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;3;-;9
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;-;-;-;-;1;-;7
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;3;-;7
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"D18   Hemangioma e linfangioma de qualquer localiz";1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;5
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;6
"D30   Neopl benig dos orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;3;3;7;-;18
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;-;6
"D34   Neopl benig da gland tireoide";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;3;-;-;-;-;6
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;1;-;2;3;2;11;9;8;7;9;-;52
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;1;-;-;1;1;5;6;6;8;3;8;-;39
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;3;-;10
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;3;3;-;11
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;2;1;2;-;2;4;2;-;3;1;2;8;4;-;3;4;1;39
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;-;1;-;1;-;1;1;4;2;-;-;3;-;-;3;-;16
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;4
"D46   Sindr mielodisplasicas";-;-;-;1;1;-;-;-;-;-;2;5;1;3;10;12;13;21;20;57;-;146
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;1;1;-;-;2;-;2;2;-;1;6;4;7;10;9;11;-;56
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;-;3;-;-;1;3;8;2;2;5;8;3;-;35
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;3;1;7;-;16
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;4;7;1;11;-;30
"D55   Anemia dev transt enzimaticos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"D56   Talassemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"D57   Transt falciformes";-;-;1;4;-;-;3;4;3;2;6;5;2;1;2;-;-;1;-;-;-;34
"D58   Outr anemias hemoliticas hereditarias";-;-;-;1;-;-;-;-;-;1;-;1;-;-;3;-;-;-;1;1;-;8
"D59   Anemia hemolitica adquir";-;-;1;3;-;-;-;-;-;-;-;-;-;1;1;-;3;1;3;2;-;15
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;-;1;-;5
"D61   Outr anemias aplasticas";-;-;3;-;2;1;1;6;2;4;2;3;2;10;7;2;11;4;7;15;-;82
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;1;-;-;1;-;7
"D64   Outr anemias";-;-;-;1;-;-;2;1;1;-;1;1;2;4;10;13;17;10;24;57;1;145
"D65   Coagulacao intravascular disseminada";-;-;4;1;1;1;1;1;1;1;2;-;2;1;-;2;4;2;1;3;-;28
"D66   Defic hereditaria do fator VIII";-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;5
"D68   Outr defeitos da coagulacao";-;-;4;2;-;1;-;2;3;-;1;2;6;2;6;13;6;7;12;14;-;81
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;1;1;1;1;1;2;-;2;3;4;4;3;2;2;4;8;8;-;47
"D70   Agranulocitose";-;-;-;1;-;-;1;-;-;-;-;1;2;1;3;4;1;3;1;1;-;19
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;-;1;-;5
"D72   Outr transt dos globulos brancos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;3
"D73   Doenc do baco";-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;1;2;-;1;-;8
