Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2020
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"B22   Doenc p/HIV result em outr doenc espec";0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;6
"B24   Doenc p/HIV NE";0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4
"B34   Doenc p/virus de localiz NE";0;0;1;1;3;6;7;18;24;21;52;64;101;117;116;123;106;57;43;4;3;0;867
"B37   Candidiase";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"B41   Paracoccidioidomicose";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"B44   Aspergilose";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"B45   Criptococose";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"B57   Doenc de Chagas";0;0;0;0;0;0;0;1;0;1;1;2;2;2;2;1;2;2;2;0;0;0;18
"B65   Esquistossomose";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"B87   Miiase";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"B91   Sequelas de poliomielite";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"C01   Neopl malig da base da lingua";0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;3
"C02   Neopl malig outr partes e NE da lingua";0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;1;1;0;0;0;0;7
"C04   Neopl malig do assoalho da boca";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3
"C06   Neopl malig outr partes e partes NE da boca";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;5
"C07   Neopl malig da gland parotida";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"C08   Neopl malig outr gland saliv maiores e NE";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"C09   Neopl malig da amigdala";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"C10   Neopl malig da orofaringe";0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;2;2;1;1;0;0;0;13
"C11   Neopl malig da nasofaringe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C13   Neopl malig da hipofaringe";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
"C14   Neop mal out loc mal def labio cav oral far";0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;6
"C15   Neopl malig do esofago";0;0;0;0;0;0;0;0;0;1;5;3;2;5;1;3;2;1;0;0;0;0;23
"C16   Neopl malig do estomago";0;0;0;0;0;0;0;3;2;2;1;4;2;6;4;8;7;3;2;0;0;0;44
"C17   Neopl malig do intestino delgado";0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;5
"C18   Neopl malig do colon";0;0;0;0;0;0;2;1;0;0;5;5;5;16;5;6;2;6;2;0;0;0;55
"C20   Neopl malig do reto";0;0;0;0;0;0;0;0;2;0;0;1;5;1;3;4;1;1;2;1;0;0;21
"C21   Neopl malig do anus e do canal anal";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"C22   Neopl malig figado vias biliares intra-hepat";0;0;0;0;0;0;0;0;0;2;2;4;8;10;7;5;4;0;1;1;0;0;44
"C23   Neopl malig da vesicula biliar";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;3
"C24   Neopl malig outr partes e NE vias biliares";0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;1;3;1;1;0;0;0;13
"C25   Neopl malig do pancreas";0;0;0;0;1;0;0;0;0;1;3;2;3;7;9;5;4;1;0;0;0;0;36
"C26   Neopl malig outr mal def aparelho digestivo";0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;5
"C30   Neopl malig cavidade nasal e do ouvido medio";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C31   Neopl malig dos seios da face";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;4
"C32   Neopl malig da laringe";0;0;0;0;0;0;0;0;0;1;0;1;5;5;0;3;1;0;0;0;0;0;16
"C34   Neopl malig dos bronquios e dos pulmoes";0;0;0;0;0;0;0;0;0;2;3;5;13;21;18;14;11;6;3;1;0;0;97
"C38   Neopl malig do coracao mediastino e pleura";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;4
"C41   Neopl malig ossos/cartil artic outr loc e NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
"C43   Melanoma malig da pele";0;0;0;0;0;0;0;0;1;0;0;1;2;1;3;1;2;1;0;0;0;0;12
"C44   Outr neopl malig da pele";0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2;1;1;0;0;0;8
"C45   Mesotelioma";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"C48   Neopl malig tec moles retro- e peritonio";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
"C49   Neopl malig tec conjuntivo e outr tec moles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
"C50   Neopl malig da mama";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C60   Neopl malig do penis";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3
"C61   Neopl malig da prostata";0;0;0;0;0;0;0;0;0;0;0;4;8;9;9;13;19;12;8;3;0;0;85
"C62   Neopl malig dos testiculos";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C63   Neopl malig outr org genit masc e NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"C64   Neopl malig do rim exceto pelve renal";0;0;0;0;0;0;0;0;0;4;2;2;4;2;2;7;2;0;0;0;0;0;25
"C67   Neopl malig da bexiga";0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;8;6;1;1;0;1;0;27
"C68   Neopl malig de outr orgaos urinarios e NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"C71   Neopl malig do encefalo";0;1;0;1;0;0;0;2;1;1;2;4;1;3;0;4;4;1;0;0;0;0;25
"C72   Neop mal med esp nerv cran out sist nerv cen";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;4
"C75   Neopl malig outr gland endocrinas estr relac";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"C76   Neopl malig outr localiz e mal definidas";0;0;0;0;0;0;1;0;2;0;6;0;2;8;2;1;1;2;0;0;0;0;25
"C77   Neopl malig secund e NE gangl linfaticos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"C78   Neopl malig secund org respirat e digestivos";0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;5
"C79   Neopl malig secund de outr localiz";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;4
"C80   Neopl malig s/especificacao de localiz";0;0;0;0;0;0;0;1;0;1;1;3;3;1;4;4;0;1;0;0;0;0;19
"C81   Doenc de Hodgkin";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";0;0;0;0;0;0;4;0;1;0;1;2;0;3;2;1;2;0;1;1;0;0;18
"C88   Doenc imunoproliferativas malignas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"C90   Mieloma mult e neopl malig de plasmocitos";0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;2;2;1;2;0;0;0;16
"C91   Leucemia linfoide";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3
"C92   Leucemia mieloide";0;0;0;0;0;0;0;3;0;1;0;1;0;0;2;2;1;1;0;0;0;0;11
"C94   Outr leucemias de celulas de tipo espec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"C95   Leucemia de tipo celular NE";0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;5
"D23   Outr neopl benig da pele";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"D29   Neopl benig dos orgaos genitais masc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"D37   Neopl comp incerto/desc cav oral e org dig";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"D45   Policitemia vera";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"D46   Sindr mielodisplasicas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3
"D48   Neopl comp inc/desconh outr localiz e NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D61   Outr anemias aplasticas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D64   Outr anemias";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2
"D68   Outr defeitos da coagulacao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;3
"D73   Doenc do baco";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"E03   Outr hipotireoidismos";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
"E10   Diabetes mellitus insulino-dependente";0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;1;0;0;0;0;0;0;7
"E11   Diabetes mellitus nao-insulino-dependemte";0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;3;2;1;1;0;0;0;13
"E14   Diabetes mellitus NE";0;0;0;0;0;0;0;1;2;3;7;10;15;21;16;22;16;13;10;2;0;0;138
"E43   Desnutric proteico-calorica grave NE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;3
"E46   Desnutric proteico-calorica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"E51   Defic de tiamina";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E64   Sequelas desnutric e outr defic nutricionais";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"E66   Obesidade";0;0;0;0;0;1;0;2;1;1;1;2;3;0;2;0;0;0;0;0;0;0;13
"E72   Outr disturbios metabolismo de aminoacidos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"E78   Disturbios metab lipoproteinas e out lipidem";0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;5
"E84   Fibrose cistica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E85   Amiloidose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E86   Deplecao de volume";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E87   Outr transt equil hidroeletr e acido-basic";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"E88   Outr disturbios metabolicos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"F03   Demencia NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
"F10   Transt mentais comport dev uso alcool";0;0;0;0;0;0;0;0;1;0;2;7;1;0;0;1;0;0;0;0;0;0;12
"F14   Transt mentais e comport dev uso da cocaina";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"F17   Transt mentais e comport dev uso de fumo";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;3
"F19   Transt ment comp mult drog out subst psicoat";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"F20   Esquizofrenia";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"F32   Episodios depressivos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"F79   Retardo mental NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"G00   Meningite bacter NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"G04   Encefalite mielite e encefalomielite";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;3
"G12   Atrofia muscular espinal e sindr correlatas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;4
"G20   Doenc de Parkinson";0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;3;4;5;1;0;0;0;19
"G23   Outr doenc degenerativas dos ganglios base";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"G30   Doenc de Alzheimer";0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;7;15;12;11;1;0;0;52
"G31   Outr doenc degenerativas sist nervoso NCOP";0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;12;8;5;19;3;1;0;53
"G36   Outr desmielinizacoes disseminadas agudas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"G37   Outr doenc desmielinizantes sist nerv centr";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G40   Epilepsia";0;0;0;1;1;0;0;0;1;1;0;3;1;2;2;1;0;0;1;0;0;0;14
"G41   Estado de mal epileptico";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"G61   Polineuropatia inflam";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2
"G62   Outr polineuropatias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
"G71   Transt prim dos musculos";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"G80   Paralisia cerebral";0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;4
"G82   Paraplegia e tetraplegia";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"G90   Transt do sist nervoso autonomo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"G91   Hidrocefalia";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G93   Outr transt do encefalo";1;0;0;0;0;0;0;0;1;0;0;1;1;4;2;1;0;0;0;0;0;0;11
"G98   Outr transt do sist nervoso NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"H70   Mastoidite e afeccoes correlatas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
"I05   Doenc reumaticas da valva mitral";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"I10   Hipertensao essencial";0;0;0;0;0;0;1;1;1;1;2;3;5;3;9;2;7;2;1;1;0;0;39
"I11   Doenc cardiaca hipertensiva";0;0;0;0;0;0;0;0;1;0;2;1;2;1;3;0;7;6;4;1;0;0;28
"I12   Doenc renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;0;1;2;0;0;0;10
"I13   Doenc cardiaca e renal hipertensiva";0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;2;1;0;1;0;0;0;9
"I21   Infarto agudo do miocardio";0;0;0;0;1;2;1;8;6;21;20;59;58;57;43;28;39;25;7;3;0;0;378
"I24   Outr doenc isquemicas agudas do coracao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;4
"I25   Doenc isquemica cronica do coracao";0;0;0;0;0;0;1;0;2;2;2;6;3;5;7;5;5;8;4;1;0;0;51
"I26   Embolia pulmonar";0;0;0;0;0;1;0;0;0;0;0;1;2;1;1;1;1;1;1;0;0;0;10
"I27   Outr form de doenc cardiaca pulmonar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"I31   Outr doenc do pericardio";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"I33   Endocardite aguda e subaguda";1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
"I34   Transt nao-reumaticos da valva mitral";0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;7
"I35   Transt nao-reumaticos da valva aortica";0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0;1;0;0;0;8
"I38   Endocardite de valva NE";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;5
"I42   Cardiomiopatias";0;0;0;0;0;0;1;0;3;0;4;3;4;5;3;2;2;3;1;1;0;0;32
"I44   Bloqueio atrioventricular e do ramo esquerdo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"I46   Parada cardiaca";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;3
"I48   Flutter e fibrilacao atrial";0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;4;0;2;0;1;0;13
"I49   Outr arritmias cardiacas";0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;6;4;4;1;0;0;19
"I50   Insuf cardiaca";0;0;0;0;0;1;0;3;0;5;4;9;9;5;14;6;18;14;13;4;0;0;105
"I51   Complic cardiopatias doenc cardiacas mal def";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;4
"I60   Hemorragia subaracnoide";0;0;0;0;0;2;1;0;0;0;1;0;1;1;3;1;1;2;0;0;0;0;13
"I61   Hemorragia intracerebral";0;0;0;0;0;0;0;1;1;6;7;5;4;6;3;2;2;2;1;1;0;0;41
"I62   Outr hemorragias intracranianas nao-traum";0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;1;4;0;4;0;0;0;14
"I63   Infarto cerebral";0;0;0;0;0;0;1;0;0;0;1;1;2;1;2;0;0;0;1;0;0;0;9
"I64   Acid vasc cerebr NE como hemorrag isquemico";0;0;0;0;0;0;1;0;0;0;2;2;6;13;5;10;18;13;11;1;0;0;82
"I67   Outr doenc cerebrovasculares";0;0;0;0;0;0;0;0;2;2;2;4;9;5;5;16;8;7;4;3;0;0;67
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;0;0;0;0;3;1;9;6;14;16;16;11;4;2;1;0;83
"I70   Aterosclerose";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;3
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;0;0;0;0;3;0;2;1;6;5;5;3;3;0;0;0;0;28
"I72   Outr aneurismas";0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;5
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;1;0;0;0;7
"I74   Embolia e trombose arteriais";0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;2;0;0;0;1;0;0;8
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;2;1;1;0;0;0;0;9
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"I85   Varizes esofagianas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"I87   Outr transt das veias";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"I99   Outr transt do aparelho circulatorio e os NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"J11   Influenza dev virus nao identificado";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;4
"J12   Pneumonia viral NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;1;0;0;0;8
"J15   Pneumonia bacter NCOP";1;0;0;0;0;0;0;0;0;1;1;1;0;3;5;4;8;7;4;0;0;0;35
"J17   Pneumonia em doenc COP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"J18   Pneumonia p/microorg NE";0;0;0;0;0;0;3;2;2;4;4;8;12;6;14;10;21;23;18;2;0;0;129
"J22   Infecc agudas NE das vias aereas infer";0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;4
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;2;1;1;1;0;0;0;12
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;0;2;4;4;6;15;10;18;12;13;6;1;0;0;91
"J45   Asma";1;0;0;1;0;0;1;1;1;2;2;0;0;0;2;0;0;1;1;1;0;0;14
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;0;0;1;1;2;1;4;2;2;1;0;5;1;0;0;20
"J80   Sindr do desconforto respirat do adulto";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"J81   Edema pulmonar NE de outr form";0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;9
"J84   Outr doenc pulmonares intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;1;3;1;0;0;0;12
"J85   Abscesso do pulmao e do mediastino";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"J86   Piotorax";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;4
"J93   Pneumotorax";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"J96   Insuf respirat NCOP";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;4
"J98   Outr transt respirat";0;0;0;0;0;0;0;0;2;2;2;1;2;3;2;3;2;1;4;1;0;0;25
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;2;1;0;0;0;0;7
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;5
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;4
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K31   Outr doenc do estomago e do duodeno";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K42   Hernia umbilical";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
