Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2016
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"C03   Neopl malig da gengiva";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"C04   Neopl malig do assoalho da boca";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;3
"C05   Neopl malig do palato";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"C06   Neopl malig outr partes e partes NE da boca";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2
"C09   Neopl malig da amigdala";0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;4
"C10   Neopl malig da orofaringe";0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;1;2;1;0;0;0;0;10
"C11   Neopl malig da nasofaringe";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;3
"C12   Neopl malig do seio piriforme";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
"C13   Neopl malig da hipofaringe";0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;4
"C14   Neop mal out loc mal def labio cav oral far";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;4
"C15   Neopl malig do esofago";0;0;0;0;0;0;0;1;0;2;6;3;8;7;3;2;1;0;0;0;0;0;33
"C16   Neopl malig do estomago";0;0;0;0;0;0;0;1;0;5;3;7;10;5;9;12;9;4;1;1;0;0;67
"C17   Neopl malig do intestino delgado";0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;5
"C18   Neopl malig do colon";0;0;0;0;0;0;0;2;2;2;6;5;7;6;15;3;9;3;0;0;0;0;60
"C19   Neopl malig da juncao retossigmoide";0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3
"C20   Neopl malig do reto";0;0;0;0;0;0;1;0;1;0;1;0;4;3;3;3;0;1;0;0;0;0;17
"C21   Neopl malig do anus e do canal anal";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C22   Neopl malig figado vias biliares intra-hepat";0;0;0;0;0;0;0;1;0;1;4;9;3;10;9;3;6;7;1;0;0;0;54
"C24   Neopl malig outr partes e NE vias biliares";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2
"C25   Neopl malig do pancreas";0;0;0;0;0;0;0;0;1;3;3;4;3;12;14;2;5;3;1;0;0;0;51
"C26   Neopl malig outr mal def aparelho digestivo";0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;2;0;0;0;0;7
"C32   Neopl malig da laringe";0;0;0;0;0;0;0;1;0;1;5;10;3;5;3;1;2;0;1;0;0;0;32
"C34   Neopl malig dos bronquios e dos pulmoes";0;0;0;0;0;0;0;0;1;4;9;11;14;15;14;14;11;3;2;0;0;0;98
"C38   Neopl malig do coracao mediastino e pleura";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C40   Neopl malig ossos/cartilag artic membros";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"C41   Neopl malig ossos/cartil artic outr loc e NE";0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3
"C43   Melanoma malig da pele";0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;0;1;4;0;0;0;0;13
"C44   Outr neopl malig da pele";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
"C45   Mesotelioma";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"C48   Neopl malig tec moles retro- e peritonio";0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;1;1;0;0;0;0;7
"C49   Neopl malig tec conjuntivo e outr tec moles";0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;4
"C50   Neopl malig da mama";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"C60   Neopl malig do penis";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"C61   Neopl malig da prostata";0;0;0;0;0;0;0;0;0;0;1;3;7;9;13;14;12;9;5;1;0;0;74
"C62   Neopl malig dos testiculos";0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"C64   Neopl malig do rim exceto pelve renal";0;0;0;0;0;0;1;0;0;0;2;1;1;2;2;1;3;1;0;0;0;0;14
"C67   Neopl malig da bexiga";0;0;0;0;0;0;0;0;0;0;0;3;1;4;4;2;9;3;2;1;0;0;29
"C68   Neopl malig de outr orgaos urinarios e NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"C69   Neopl malig do olho e anexos";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"C70   Neopl malig das meninges";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C71   Neopl malig do encefalo";0;0;1;0;0;1;1;0;0;0;2;5;4;2;4;3;3;0;0;0;0;0;26
"C72   Neop mal med esp nerv cran out sist nerv cen";0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;6
"C73   Neopl malig da gland tireoide";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"C74   Neopl malig da gland supra-renal";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
"C76   Neopl malig outr localiz e mal definidas";1;0;0;0;0;0;0;1;0;0;1;1;4;2;1;0;1;1;0;0;0;0;13
"C78   Neopl malig secund org respirat e digestivos";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;5
"C79   Neopl malig secund de outr localiz";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3
"C80   Neopl malig s/especificacao de localiz";0;0;0;0;0;0;1;0;1;0;0;0;3;2;2;0;0;2;1;0;0;0;12
"C81   Doenc de Hodgkin";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C82   Linfoma nao-Hodgkin folicular";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"C83   Linfoma nao-Hodgkin difuso";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";0;0;0;0;0;0;0;0;0;1;0;0;1;2;3;2;1;1;2;0;0;0;13
"C90   Mieloma mult e neopl malig de plasmocitos";0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;2;3;3;1;0;0;16
"C91   Leucemia linfoide";0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;6
"C92   Leucemia mieloide";1;0;0;1;1;0;2;2;1;1;0;0;0;0;2;0;2;1;0;0;0;0;14
"C93   Leucemia monocitica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"C95   Leucemia de tipo celular NE";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"D43   Neopl comp inc/desc encefalo sist nerv centr";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"D46   Sindr mielodisplasicas";0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;6
"D47   Out neop comp inc/des tec linf hemat tec cor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"D48   Neopl comp inc/desconh outr localiz e NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D59   Anemia hemolitica adquir";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"D60   Aplasia pura da serie vermelha adquir";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"D61   Outr anemias aplasticas";0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;3
"D64   Outr anemias";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2
"D65   Coagulacao intravascular disseminada";0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3
"D68   Outr defeitos da coagulacao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
"D70   Agranulocitose";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3
"E03   Outr hipotireoidismos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"E10   Diabetes mellitus insulino-dependente";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3
"E11   Diabetes mellitus nao-insulino-dependemte";0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;4;2;2;1;0;0;0;14
"E14   Diabetes mellitus NE";0;0;0;0;0;0;0;0;1;2;3;1;6;8;8;14;11;5;4;1;0;0;64
"E15   Coma hipoglicemico nao-diabetico";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"E41   Marasmo nutricional";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"E46   Desnutric proteico-calorica NE";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;2;0;0;0;6
"E66   Obesidade";0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;5
"E72   Outr disturbios metabolismo de aminoacidos";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"E74   Outr disturbios do metabolismo carboidratos";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"E78   Disturbios metab lipoproteinas e out lipidem";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;3
"E83   Disturbios do metabolismo de minerais";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;3
"E84   Fibrose cistica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E86   Deplecao de volume";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"E87   Outr transt equil hidroeletr e acido-basic";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;4
"E88   Outr disturbios metabolicos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"F03   Demencia NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4
"F06   Outr transt ment lesao disf cereb doenc fis";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"F10   Transt mentais comport dev uso alcool";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"F17   Transt mentais e comport dev uso de fumo";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"F20   Esquizofrenia";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"G00   Meningite bacter NCOP";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
"G03   Meningite dev outr causas e a causas NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"G06   Abscesso granuloma intracran intra-raquid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"G09   Sequelas doenc inflam sist nerv centr";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G12   Atrofia muscular espinal e sindr correlatas";0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;5
"G20   Doenc de Parkinson";0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;6;3;1;0;0;0;16
"G30   Doenc de Alzheimer";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;15;5;5;3;0;0;38
"G31   Outr doenc degenerativas sist nervoso NCOP";0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;6;6;7;6;0;0;0;29
"G40   Epilepsia";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
"G41   Estado de mal epileptico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"G61   Polineuropatia inflam";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"G70   Miastenia gravis outr transt neuromusculares";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
"G80   Paralisia cerebral";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G92   Encefalopatia toxica";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"G93   Outr transt do encefalo";2;0;0;0;1;0;0;0;1;0;1;1;0;1;1;4;0;2;0;0;0;0;14
"G98   Outr transt do sist nervoso NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"H65   Otite media nao-supurativa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I05   Doenc reumaticas da valva mitral";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"I08   Doenc de mult valvas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"I10   Hipertensao essencial";0;0;0;0;0;0;1;1;1;3;3;2;0;3;5;3;2;1;1;0;0;0;26
"I11   Doenc cardiaca hipertensiva";0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;4;3;1;1;1;0;0;15
"I12   Doenc renal hipertensiva";0;0;0;0;0;0;0;1;0;1;2;1;0;1;1;1;1;1;2;0;0;0;12
"I13   Doenc cardiaca e renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3
"I20   Angina pectoris";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"I21   Infarto agudo do miocardio";0;0;0;0;0;2;5;8;15;26;24;58;45;60;57;56;35;34;8;4;2;0;439
"I24   Outr doenc isquemicas agudas do coracao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;1;1;0;0;0;9
"I25   Doenc isquemica cronica do coracao";0;0;0;0;0;0;0;1;1;1;2;6;7;8;5;11;11;5;2;1;0;0;61
"I26   Embolia pulmonar";0;0;0;1;0;0;0;1;0;1;0;1;3;1;3;2;1;1;1;0;0;0;16
"I27   Outr form de doenc cardiaca pulmonar";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3
"I33   Endocardite aguda e subaguda";0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;0;0;0;0;6
"I34   Transt nao-reumaticos da valva mitral";0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;8
"I35   Transt nao-reumaticos da valva aortica";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;3
"I38   Endocardite de valva NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;4
"I40   Miocardite aguda";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"I42   Cardiomiopatias";0;0;1;0;0;0;1;2;1;3;4;4;5;2;8;6;3;4;2;3;1;0;50
"I44   Bloqueio atrioventricular e do ramo esquerdo";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3
"I47   Taquicardia paroxistica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"I48   Flutter e fibrilacao atrial";0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4;0;2;0;0;0;9
"I49   Outr arritmias cardiacas";0;0;0;0;0;0;0;0;1;1;0;1;2;2;0;0;1;4;3;0;0;0;15
"I50   Insuf cardiaca";0;0;0;1;0;0;0;1;0;0;1;4;4;6;6;8;8;3;3;3;0;0;48
"I51   Complic cardiopatias doenc cardiacas mal def";1;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;0;0;2;0;0;0;8
"I60   Hemorragia subaracnoide";0;0;0;0;0;0;0;1;1;1;0;2;1;2;0;0;3;1;2;0;0;0;14
"I61   Hemorragia intracerebral";0;0;0;0;0;1;0;1;0;2;7;6;8;10;2;6;4;3;1;0;0;0;51
"I62   Outr hemorragias intracranianas nao-traum";0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1;0;1;0;7
"I63   Infarto cerebral";1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;7
"I64   Acid vasc cerebr NE como hemorrag isquemico";0;0;0;0;0;0;0;0;0;2;1;1;7;2;17;14;12;11;4;2;0;0;73
"I67   Outr doenc cerebrovasculares";0;0;0;0;0;0;1;1;3;2;2;5;3;4;8;6;5;6;4;2;0;0;52
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;1;0;1;2;1;3;3;7;8;8;10;12;8;1;0;0;65
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;0;1;1;0;0;3;2;8;9;6;2;6;4;0;0;0;0;42
"I72   Outr aneurismas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;3
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"I74   Embolia e trombose arteriais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;4
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;3
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;4
"I82   Outr embolia e trombose venosas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"I85   Varizes esofagianas";0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;5
"J09   Influenza dev virus gripe aviária";0;0;0;0;0;1;0;3;0;2;1;1;1;0;1;0;0;0;0;0;0;0;10
"J11   Influenza dev virus nao identificado";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"J12   Pneumonia viral NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J15   Pneumonia bacter NCOP";2;0;0;0;0;1;0;0;0;1;0;3;1;1;1;3;4;0;1;2;1;0;21
"J18   Pneumonia p/microorg NE";2;0;0;0;0;2;3;1;8;10;13;21;23;16;28;30;41;45;28;5;3;0;279
"J21   Bronquiolite aguda";0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;2;1;1;0;0;9
"J42   Bronquite cronica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;3;0;0;0;7
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;0;1;2;3;9;13;15;18;18;23;7;1;1;0;111
"J45   Asma";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"J46   Estado de mal asmatico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"J47   Bronquectasia";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"J62   Pneumoconiose dev poeira que cont silica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"J63   Pneumoconiose dev outr poeiras inorganicas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;6;2;2;1;0;15
"J80   Sindr do desconforto respirat do adulto";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;4
"J81   Edema pulmonar NE de outr form";0;0;0;0;0;0;0;1;2;2;3;2;8;1;5;6;7;5;2;1;1;0;46
"J84   Outr doenc pulmonares intersticiais";2;0;0;0;0;0;0;0;0;0;1;0;0;3;2;2;1;2;1;0;0;0;14
"J86   Piotorax";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"J93   Pneumotorax";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"J96   Insuf respirat NCOP";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3
"J98   Outr transt respirat";1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;4;3;3;2;1;0;0;18
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;4
"K26   Ulcera duodenal";0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;4
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"K28   Ulcera gastrojejunal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"K30   Dispepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
"K37   Apendicite SOE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;5
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;2;1;0;2;2;2;1;2;0;1;1;1;0;0;0;15
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;2;1;0;0;0;0;9
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;2;2;0;0;0;0;9
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"K61   Abscesso das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K63   Outr doenc do intestino";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3
"K65   Peritonite";0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;3;1;0;0;0;0;0;12
