Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2014
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"C17   Neopl malig do intestino delgado";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"C18   Neopl malig do colon";0;0;0;0;0;0;0;0;3;1;2;7;10;3;1;11;4;9;1;0;0;0;52
"C19   Neopl malig da juncao retossigmoide";0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;1;0;0;0;0;0;6
"C20   Neopl malig do reto";0;0;0;0;0;0;0;0;0;0;1;3;2;2;1;4;1;0;1;0;0;0;15
"C21   Neopl malig do anus e do canal anal";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"C22   Neopl malig figado vias biliares intra-hepat";0;0;0;0;0;0;0;0;1;3;7;14;7;5;5;8;2;3;0;0;0;0;55
"C24   Neopl malig outr partes e NE vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0;7
"C25   Neopl malig do pancreas";0;0;0;0;0;0;0;0;1;2;4;1;6;2;6;5;3;1;1;1;0;0;33
"C26   Neopl malig outr mal def aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3
"C30   Neopl malig cavidade nasal e do ouvido medio";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"C32   Neopl malig da laringe";0;0;0;0;0;0;0;1;0;0;6;8;3;3;4;4;1;1;1;0;0;0;32
"C34   Neopl malig dos bronquios e dos pulmoes";0;0;0;0;0;0;0;0;1;2;8;13;14;17;20;19;8;8;2;0;0;0;112
"C38   Neopl malig do coracao mediastino e pleura";0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;6
"C41   Neopl malig ossos/cartil artic outr loc e NE";0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5
"C43   Melanoma malig da pele";0;0;0;0;0;0;0;2;0;0;1;3;1;2;2;2;2;1;0;0;0;0;16
"C44   Outr neopl malig da pele";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
"C45   Mesotelioma";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"C48   Neopl malig tec moles retro- e peritonio";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"C49   Neopl malig tec conjuntivo e outr tec moles";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4
"C50   Neopl malig da mama";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;3
"C60   Neopl malig do penis";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C61   Neopl malig da prostata";0;0;0;0;0;0;0;0;0;0;0;2;3;11;14;10;13;11;6;2;0;0;72
"C62   Neopl malig dos testiculos";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"C64   Neopl malig do rim exceto pelve renal";0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;0;3;0;0;0;14
"C67   Neopl malig da bexiga";0;0;0;0;0;0;0;0;0;1;0;2;2;2;6;3;3;2;1;1;0;0;23
"C71   Neopl malig do encefalo";0;1;1;1;0;0;1;0;0;3;3;2;6;4;5;6;1;3;0;0;0;0;37
"C72   Neop mal med esp nerv cran out sist nerv cen";0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;8
"C73   Neopl malig da gland tireoide";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"C74   Neopl malig da gland supra-renal";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"C75   Neopl malig outr gland endocrinas estr relac";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C76   Neopl malig outr localiz e mal definidas";0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;1;1;0;1;0;0;12
"C78   Neopl malig secund org respirat e digestivos";0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;5
"C79   Neopl malig secund de outr localiz";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"C80   Neopl malig s/especificacao de localiz";0;0;0;0;0;0;0;1;1;1;0;1;6;3;3;4;3;1;0;0;0;0;24
"C81   Doenc de Hodgkin";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"C83   Linfoma nao-Hodgkin difuso";0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;5
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";0;1;0;2;0;1;0;0;0;0;0;2;1;4;0;5;0;1;1;0;0;0;18
"C90   Mieloma mult e neopl malig de plasmocitos";0;0;0;0;0;0;0;0;0;0;0;3;3;2;1;0;0;1;0;0;0;0;10
"C91   Leucemia linfoide";0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;6
"C92   Leucemia mieloide";0;0;0;0;0;1;1;1;0;1;2;1;2;2;1;4;1;1;0;0;0;0;18
"C93   Leucemia monocitica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"C94   Outr leucemias de celulas de tipo espec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"C95   Leucemia de tipo celular NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3
"D32   Neopl benig das meninges";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"D38   Neopl comp inc/desc ouv med org resp intrat";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"D46   Sindr mielodisplasicas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;4
"D47   Out neop comp inc/des tec linf hemat tec cor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D53   Outr anemias nutricionais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"D57   Transt falciformes";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D61   Outr anemias aplasticas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3
"D64   Outr anemias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"D68   Outr defeitos da coagulacao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"D69   Purpura e outr afeccoes hemorragicas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"D70   Agranulocitose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D71   Transt func neutrofilos polimorfonucleares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"D75   Outr doenc sangue e orgaos hematopoeticos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"D76   Alg doenc q env tec linforr e sist reticuloh";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D81   Defic imunitarias combinadas";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D84   Outr imunodeficiencias";0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3
"E03   Outr hipotireoidismos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"E04   Outr bocios nao-toxicos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E11   Diabetes mellitus nao-insulino-dependemte";0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;1;3;0;1;0;0;0;14
"E14   Diabetes mellitus NE";0;0;0;0;0;0;2;0;2;3;2;5;6;9;8;15;9;5;2;0;0;0;68
"E16   Outr transt da secrecao pancreatica interna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E27   Outr transt da gland supra-renal";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E43   Desnutric proteico-calorica grave NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"E46   Desnutric proteico-calorica NE";0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;8;3;3;0;0;0;20
"E66   Obesidade";0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"E75   Disturb metab esfingolip e outr depos lipid";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"E76   Disturbios metabolismo do glicosaminoglicano";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E78   Disturbios metab lipoproteinas e out lipidem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
"E85   Amiloidose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E86   Deplecao de volume";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;3
"E87   Outr transt equil hidroeletr e acido-basic";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;4
"E88   Outr disturbios metabolicos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"F01   Demencia vascular";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"F03   Demencia NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"F10   Transt mentais comport dev uso alcool";0;0;0;0;0;0;1;1;0;3;2;3;1;1;0;0;0;0;0;0;0;0;12
"F19   Transt ment comp mult drog out subst psicoat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"F31   Transt afetivo bipolar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"F32   Episodios depressivos";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G00   Meningite bacter NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
"G03   Meningite dev outr causas e a causas NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"G04   Encefalite mielite e encefalomielite";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G06   Abscesso granuloma intracran intra-raquid";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"G09   Sequelas doenc inflam sist nerv centr";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G11   Ataxia hereditaria";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G12   Atrofia muscular espinal e sindr correlatas";0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;1;0;0;0;0;0;6
"G20   Doenc de Parkinson";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;6;4;0;0;0;20
"G30   Doenc de Alzheimer";0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;6;13;11;10;4;1;0;49
"G31   Outr doenc degenerativas sist nervoso NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;4;0;2;0;2;0;11
"G40   Epilepsia";0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3
"G61   Polineuropatia inflam";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"G70   Miastenia gravis outr transt neuromusculares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"G71   Transt prim dos musculos";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G80   Paralisia cerebral";0;0;3;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8
"G91   Hidrocefalia";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"G93   Outr transt do encefalo";1;1;1;0;0;1;0;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;10
"G95   Outr doenc da medula espinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"I00   Febre reumatica s/mencao de compr do coracao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"I08   Doenc de mult valvas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"I10   Hipertensao essencial";0;0;0;0;0;0;0;0;1;0;5;1;1;0;0;2;4;1;4;0;0;0;19
"I11   Doenc cardiaca hipertensiva";0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;0;9;2;2;2;0;0;23
"I12   Doenc renal hipertensiva";0;0;0;0;0;0;1;1;0;1;1;1;2;0;0;1;0;1;0;1;0;0;10
"I13   Doenc cardiaca e renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I21   Infarto agudo do miocardio";0;0;0;0;0;0;6;11;14;25;34;57;48;61;43;42;34;25;10;5;0;0;415
"I24   Outr doenc isquemicas agudas do coracao";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;3
"I25   Doenc isquemica cronica do coracao";0;0;0;0;0;0;0;0;1;0;2;5;3;7;11;8;8;11;4;1;1;0;62
"I26   Embolia pulmonar";0;0;0;2;0;0;0;0;0;0;2;2;1;1;3;2;4;1;0;1;0;0;19
"I27   Outr form de doenc cardiaca pulmonar";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3
"I31   Outr doenc do pericardio";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"I33   Endocardite aguda e subaguda";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;4
"I34   Transt nao-reumaticos da valva mitral";0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;5
"I35   Transt nao-reumaticos da valva aortica";0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;2;0;0;0;0;8
"I37   Transt da valva pulmonar";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"I38   Endocardite de valva NE";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;5
"I42   Cardiomiopatias";0;0;0;0;0;1;1;0;3;3;7;3;4;4;4;8;2;3;2;0;0;0;45
"I48   Flutter e fibrilacao atrial";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;2;1;0;0;0;9
"I49   Outr arritmias cardiacas";0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;3;5;3;1;0;0;0;16
"I50   Insuf cardiaca";0;0;0;0;0;0;1;0;0;3;2;1;3;7;2;9;3;7;5;1;0;0;44
"I51   Complic cardiopatias doenc cardiacas mal def";0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;0;2;1;1;0;0;0;10
"I60   Hemorragia subaracnoide";0;0;0;0;0;0;0;0;1;5;2;1;0;1;5;1;1;0;0;0;0;0;17
"I61   Hemorragia intracerebral";1;0;0;0;0;0;1;1;2;4;5;8;9;8;7;6;7;6;1;0;1;0;67
"I62   Outr hemorragias intracranianas nao-traum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"I63   Infarto cerebral";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3
"I64   Acid vasc cerebr NE como hemorrag isquemico";0;0;0;0;0;0;0;0;2;0;2;1;7;8;13;12;9;12;6;2;0;0;74
"I67   Outr doenc cerebrovasculares";1;0;0;0;0;0;0;0;1;0;4;3;6;5;9;12;7;5;3;1;0;0;57
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;0;0;0;0;0;5;2;7;12;14;15;13;10;1;0;0;79
"I70   Aterosclerose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;0;1;1;3;3;2;2;5;4;7;12;6;2;0;0;0;0;48
"I72   Outr aneurismas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
"I74   Embolia e trombose arteriais";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;3;0;0;0;0;8
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"I82   Outr embolia e trombose venosas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"I85   Varizes esofagianas";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
"J11   Influenza dev virus nao identificado";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J15   Pneumonia bacter NCOP";0;0;0;0;0;0;0;0;0;1;1;1;2;1;0;3;1;2;0;1;0;0;13
"J18   Pneumonia p/microorg NE";4;0;0;0;1;0;0;3;7;9;11;18;23;21;35;37;46;42;22;12;4;0;295
"J21   Bronquiolite aguda";0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;5
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;6
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;0;0;5;3;8;9;20;38;22;22;10;1;1;0;139
"J45   Asma";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;3
"J46   Estado de mal asmatico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"J47   Bronquectasia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"J62   Pneumoconiose dev poeira que cont silica";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;0;0;0;2;0;0;4;1;1;5;6;1;1;0;0;21
"J80   Sindr do desconforto respirat do adulto";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"J81   Edema pulmonar NE de outr form";0;0;0;0;0;0;0;1;3;3;3;2;2;5;6;2;1;5;5;0;0;0;38
"J84   Outr doenc pulmonares intersticiais";0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;0;4;2;0;0;0;0;13
"J86   Piotorax";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;3
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
"J93   Pneumotorax";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"J96   Insuf respirat NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;6
"J98   Outr transt respirat";0;0;0;0;0;0;0;1;1;0;0;2;0;3;1;1;3;0;2;1;0;0;15
"K12   Estomatite e lesoes correlatas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"K21   Doenc de refluxo gastroesofagico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;2;0;0;0;0;8
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;0;0;0;0;6
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K31   Outr doenc do estomago e do duodeno";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;4
"K37   Apendicite SOE";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"K50   Doenc de Crohn";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4;4;0;0;1;0;0;12
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;2;0;0;0;0;8
