 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2016
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"C53   Neopl malig do colo do utero";-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;1;1;2;1;-;-;9
"C54   Neopl malig do corpo do utero";-;-;-;-;-;-;-;-;-;1;1;-;-;-;3;2;3;2;4;3;-;19
"C55   Neopl malig do utero porcao NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;1;2;-;10
"C56   Neopl malig do ovario";-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;5;3;3;3;4;-;22
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;7;9;13;14;27;-;74
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;1;-;-;-;4;2;2;3;2;2;8;-;24
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;6;5;3;19;-;37
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;4
"C69   Neopl malig do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;3
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"C71   Neopl malig do encefalo";-;-;-;2;-;1;-;-;2;2;1;1;1;4;6;8;7;8;9;5;-;57
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;1;1;-;1;-;-;7
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;4
"C74   Neopl malig da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C76   Neopl malig outr localiz e mal definidas";-;-;-;1;-;-;-;-;-;-;-;-;-;3;1;4;3;1;1;5;-;19
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;2;1;-;9
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;3
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;1;-;1;-;1;-;4;2;4;6;5;3;9;-;36
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;3;3;4;4;5;-;23
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;5;4;5;3;14;-;36
"C91   Leucemia linfoide";-;-;-;-;1;-;-;1;-;1;-;-;1;-;1;-;2;-;2;3;-;12
"C92   Leucemia mieloide";-;-;-;1;-;-;1;1;-;2;2;2;2;-;1;1;3;6;2;6;-;30
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;4
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;7;-;13
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D51   Anemia p/defic de vitamina B12";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D57   Transt falciformes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;3
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;2;-;-;-;7
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;4
"D65   Coagulacao intravascular disseminada";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;4
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;5
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D70   Agranulocitose";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3
"D84   Outr imunodeficiencias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;-;6
"E05   Tireotoxicose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;3
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;1;6;11;-;24
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;1;-;3;3;3;4;9;15;16;27;54;-;135
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;1;13;-;19
"E66   Obesidade";-;-;-;-;-;-;-;1;1;1;2;1;-;2;2;1;2;-;1;-;-;14
"E72   Outr disturbios metabolismo de aminoacidos";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"E74   Outr disturbios do metabolismo carboidratos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;5;-;11
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"E84   Fibrose cistica";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;2;-;6
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;3
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;7
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;4
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G00   Meningite bacter NCOP";-;-;1;-;-;-;-;-;-;-;1;2;-;-;1;2;-;-;2;1;-;10
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G04   Encefalite mielite e encefalomielite";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;5;1;1;-;13
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;3;20;-;27
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;19;113;-;138
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;9;52;-;66
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"G40   Epilepsia";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;3;-;-;-;-;6
"G41   Estado de mal epileptico";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"G62   Outr polineuropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"G80   Paralisia cerebral";-;-;-;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"G91   Hidrocefalia";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G93   Outr transt do encefalo";-;-;2;-;-;2;-;1;-;-;1;1;-;1;1;-;3;2;5;3;-;22
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;-;1;-;6
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;1;1;1;3;4;4;3;5;9;6;20;-;57
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;8;23;-;39
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;3;1;4;6;-;20
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;9;-;10
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;1;3;5;14;21;41;46;75;63;91;91;109;219;-;779
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;6;-;12
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;1;1;1;1;3;9;8;8;13;17;40;-;102
"I26   Embolia pulmonar";-;-;-;-;-;-;1;-;-;1;2;-;2;1;1;5;5;5;4;14;-;41
"I27   Outr form de doenc cardiaca pulmonar";-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;1;1;1;4;-;11
"I31   Outr doenc do pericardio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"I33   Endocardite aguda e subaguda";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;2;-;7
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;2;2;3;5;-;16
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;5;-;11
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;6;-;10
"I40   Miocardite aguda";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I42   Cardiomiopatias";-;-;-;-;-;1;-;-;-;1;3;2;3;5;4;6;7;12;10;27;-;81
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;5
"I46   Parada cardiaca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;3;15;-;22
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;3;2;1;-;19;-;31
"I50   Insuf cardiaca";-;-;1;-;-;-;1;-;-;-;2;1;-;1;4;4;11;14;24;56;-;119
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;2;1;6;-;13
"I60   Hemorragia subaracnoide";-;-;-;1;-;-;-;-;-;-;1;1;1;-;5;1;4;-;2;11;-;27
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;-;1;-;3;3;7;9;11;17;16;7;9;24;-;107
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;3;-;8
"I63   Infarto cerebral";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;3;-;9
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;1;3;2;2;13;7;24;29;69;-;150
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;1;1;3;3;3;2;7;6;9;15;9;42;-;101
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;1;3;1;4;6;8;13;17;79;-;133
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;2;1;-;2;4;5;12;15;10;5;25;-;81
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;3;-;7
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;7
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;7;-;10
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;2;-;7
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;2;-;3;-;9
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;1;1;-;-;7
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;1;-;4;-;3;4;2;1;-;1;2;1;-;19
"J10   Influenza dev outro virus influenza ident";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;4
