 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2018
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B02   Herpes zoster";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"B16   Hepatite aguda B";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B18   Hepatite viral cronica";-;-;-;-;-;-;-;-;-;-;-;-;3;4;3;3;3;1;1;1;-;19
"B19   Hepatite viral NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;-;-;-;-;-;3;1;3;4;6;4;6;1;4;2;-;-;2;-;36
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;2;-;-;-;-;6
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;-;4
"B34   Doenc p/virus de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"B37   Candidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"B45   Criptococose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B49   Micose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B57   Doenc de Chagas";-;-;-;-;-;-;-;-;-;-;1;1;2;1;3;6;3;6;6;7;-;36
"B59   Pneumocistose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"B69   Cisticercose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;-;-;-;5
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;-;1;-;8
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;3
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;3
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;1;4;1;3;-;15
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;3
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;3
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;1;-;-;1;3;4;8;6;10;8;9;3;-;53
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;-;-;-;1;1;2;7;5;4;17;9;13;18;-;77
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;4
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;1;1;-;3;2;4;8;15;18;19;13;33;-;117
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;1;2;-;8
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;-;-;1;-;3;2;3;4;6;5;2;8;-;34
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;-;-;-;-;-;-;1;1;-;5;8;14;14;9;4;15;-;71
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;3
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;2;3;2;3;3;-;17
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;-;-;-;1;-;3;5;10;11;11;15;17;24;-;97
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;5;4;4;11;-;28
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;5;9;3;3;7;-;34
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;-;-;-;-;1;3;5;6;17;27;41;31;24;34;-;189
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;3;-;7
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;4
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;2;-;3;-;8
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;1;4;-;12
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;-;2;-;8
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;2;3;2;2;-;15
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;-;2;-;-;2;-;-;-;-;2;-;1;3;1;1;-;12
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;1;3;6;9;10;8;11;10;14;17;15;30;-;134
"C51   Neopl malig da vulva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"C52   Neopl malig da vagina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"C53   Neopl malig do colo do utero";-;-;-;-;-;-;-;1;1;-;3;-;3;1;4;-;4;2;-;-;-;19
"C54   Neopl malig do corpo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;2;2;1;-;12
"C55   Neopl malig do utero porcao NE";-;-;-;-;-;-;-;-;-;1;-;1;1;1;3;2;-;1;-;2;-;12
"C56   Neopl malig do ovario";-;-;-;-;-;-;-;-;-;-;1;1;-;3;3;1;4;2;1;1;-;17
"C57   Neopl malig outr org genitais femin e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;4;11;16;18;32;-;87
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;3
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;4;4;5;5;5;-;28
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;3;3;16;-;29
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"C69   Neopl malig do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C71   Neopl malig do encefalo";-;-;1;1;1;-;-;-;-;3;1;1;4;3;2;8;5;4;4;8;-;46
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;2;1;3;1;4;-;15
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;-;1;-;7
"C74   Neopl malig da gland supra-renal";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;3
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;4
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;6;3;4;5;9;-;33
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;3;-;8
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;-;1;-;1;-;1;-;3;4;6;6;4;5;-;31
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;1;1;-;4;1;2;2;2;4;4;4;3;3;-;31
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;9;5;4;3;4;-;31
"C91   Leucemia linfoide";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;3;5;-;13
"C92   Leucemia mieloide";-;-;-;-;-;-;1;-;-;-;1;1;2;2;-;4;3;5;1;5;-;25
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D17   Neopl lipomatosa benig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D25   Leiomioma do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;4
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;2;-;6
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D57   Transt falciformes";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;2;-;7
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"D65   Coagulacao intravascular disseminada";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D70   Agranulocitose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D73   Doenc do baco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D84   Outr imunodeficiencias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E05   Tireotoxicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;2;-;5
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;2;1;3;3;11;-;27
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;-;2;1;2;1;14;13;14;21;11;56;-;135
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;1;11;-;16
"E66   Obesidade";-;-;-;-;-;-;-;-;-;1;2;1;3;-;6;1;3;2;1;-;-;20
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;-;8
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;4
"E87   Outr transt equil hidroeletr e acido-basic";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;3;-;8
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;4
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;-;2;-;2;-;9
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;2
"G00   Meningite bacter NCOP";-;-;1;1;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;1;-;7
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"G04   Encefalite mielite e encefalomielite";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;3
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;3
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;3;-;6;2;2;-;18
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;13;24;-;45
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;4;15;110;-;138
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;6;20;91;-;121
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"G40   Epilepsia";-;-;-;-;-;-;1;1;-;-;1;-;1;-;2;1;1;4;1;5;-;18
"G41   Estado de mal epileptico";-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;-;-;1;-;-;-;6
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G62   Outr polineuropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"G71   Transt prim dos musculos";-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;-;1;-;-;-;-;5
"G80   Paralisia cerebral";-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;4
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G91   Hidrocefalia";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;7
"G93   Outr transt do encefalo";-;-;-;-;1;1;1;-;1;-;-;-;2;1;-;-;2;5;1;3;-;18
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;3
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;4
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;2;2;7;12;-;30
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;2;6;9;5;35;-;64
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;1;1;4;4;-;15
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;5;-;10
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;2;1;6;7;17;33;59;67;73;80;107;87;229;-;768
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;3;2;8;-;19
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;-;1;-;1;2;9;5;17;19;25;76;-;155
"I26   Embolia pulmonar";-;-;-;-;-;-;-;-;-;2;-;2;-;2;3;2;3;4;2;13;-;33
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;4
"I31   Outr doenc do pericardio";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"I33   Endocardite aguda e subaguda";-;-;-;-;-;1;-;-;-;-;1;-;1;1;1;1;1;3;1;2;-;13
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;3;7;-;14
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;5;4;7;-;23
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I38   Endocardite de valva NE";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;3;1;3;-;11
"I40   Miocardite aguda";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"I42   Cardiomiopatias";-;-;-;-;-;-;-;-;1;1;2;2;3;6;8;9;13;7;11;31;-;94
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;6
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;3;8;22;-;37
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;2;3;23;-;34
"I50   Insuf cardiaca";-;-;-;-;-;-;-;-;-;1;2;2;-;4;5;13;16;19;22;94;-;178
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;1;3;3;-;10
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;-;1;4;2;3;4;1;2;3;4;2;4;-;30
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;-;1;-;1;5;6;5;7;12;10;7;10;21;-;85
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;8;-;12
"I63   Infarto cerebral";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;2;6;-;11
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;1;-;5;4;12;11;17;33;70;-;153
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;3;1;-;4;6;12;13;15;23;62;-;139
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;4;10;21;24;66;-;129
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;4;-;9
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;-;1;2;5;7;3;8;8;9;10;27;-;80
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;1;1;1;6;-;14
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;-;6;-;11
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;6
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;5;-;9
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
