 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2018
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"A40   Septicemia estreptococica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;7;-;11
"A41   Outr septicemias";-;-;46;10;4;4;5;6;9;10;19;25;41;45;65;88;139;167;213;807;1;1704
"A43   Nocardiose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"A44   Bartonelose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"A46   Erisipela";-;-;-;-;-;-;1;-;-;1;1;1;7;9;13;21;25;22;37;141;-;279
"A48   Outr doenc bacter NCOP";1;-;-;-;2;-;-;-;-;-;1;1;1;1;2;3;4;1;5;20;-;42
"A49   Infecc bacter de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;4;12;-;19
"A50   Sifilis congen";10;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"A52   Sifilis tard";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;3
"A53   Outr form e as NE da sifilis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"A54   Infecc gonococica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"A57   Cancro mole";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"A66   Bouba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"A77   Febre maculosa";-;-;-;2;1;-;2;-;-;2;1;-;2;-;-;-;-;-;-;-;-;10
"A81   Infecc p/virus atipicos sist nervoso central";-;-;-;-;-;-;-;1;-;1;1;3;1;-;-;3;2;2;-;1;-;15
"A85   Outr encefalites virais NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"A86   Encefalite viral NE";-;-;-;3;1;-;1;1;3;3;2;-;1;-;3;1;3;1;1;2;-;26
"A87   Meningite viral";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;2;-;1;-;6
"A90   Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"A91   Febre hemorragica dev virus do dengue";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"A94   Febre viral transm p/artropodes NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"A95   Febre amarela";-;-;-;-;-;-;-;-;-;2;-;2;-;-;1;1;-;-;-;-;-;6
"A98   Outr febres hemorragicas p/virus NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;3
"A99   Febres hemorragicas virais NE";-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;1;-;1;1;-;-;8
"B00   Infecc p/virus do herpes";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;4;2;2;6;-;17
"B01   Varicela";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"B02   Herpes zoster";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;13;-;18
"B06   Rubeola";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"B08   Outr inf virais lesoes pele membr muc NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B15   Hepatite aguda A";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"B16   Hepatite aguda B";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;-;-;2;-;8
"B17   Outr hepatites virais agudas";-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4;1;-;2;1;-;12
"B18   Hepatite viral cronica";-;-;-;-;-;1;-;1;1;4;4;4;10;18;26;33;42;38;26;32;-;240
"B19   Hepatite viral NE";-;-;-;-;1;-;-;-;1;2;-;-;1;3;3;1;3;2;2;1;-;20
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;1;-;-;1;3;13;18;40;61;69;70;59;39;36;11;15;5;7;1;449
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;1;-;3;4;1;2;2;3;2;1;1;1;-;-;21
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;-;-;-;2;2;3;4;19;11;11;7;7;1;3;1;1;-;72
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;1;-;-;-;-;5
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;4;3;1;6;13;10;13;14;6;2;1;1;1;-;75
"B25   Doenc p/citomegalovirus";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"B33   Outr doenc p/virus NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B34   Doenc p/virus de localiz NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;3
"B37   Candidiase";-;-;3;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;5;-;11
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B41   Paracoccidioidomicose";-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;4
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;2;-;5
"B45   Criptococose";-;-;-;-;-;-;-;-;-;-;-;-;4;-;2;1;-;-;-;1;-;8
"B46   Zigomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"B48   Outr micoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B49   Micose NE";-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;5
"B55   Leishmaniose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;3
"B57   Doenc de Chagas";-;-;-;-;-;-;-;1;-;1;4;7;13;16;31;36;45;67;74;167;-;462
"B58   Toxoplasmose";-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;4
"B59   Pneumocistose";-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;4
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;3;1;1;5;3;9;7;3;5;-;37
"B69   Cisticercose";-;-;-;-;-;-;-;-;-;-;-;4;-;1;-;1;1;-;-;1;-;8
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;4
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;1;2;7;-;14
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;-;-;2;-;7
"B92   Sequelas de hanseniase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;2;4;1;4;-;14
"B99   Doenc infecc outr e as NE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4;-;8
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;1;1;-;3;4;6;2;3;5;3;-;28
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;1;1;1;1;4;10;9;12;11;11;6;21;-;88
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;4;-;8
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;2;2;4;-;13
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;2;1;4;5;-;18
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;1;2;5;6;2;5;4;10;22;-;57
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;1;3;1;6;1;2;3;6;1;17;-;41
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;1;2;-;7
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;5
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;1;-;1;2;1;4;2;8;8;7;7;3;11;-;55
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;1;1;1;-;2;-;1;3;2;4;3;4;-;4;-;26
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;-;-;4
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;1;3;-;-;8
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;5;4;2;6;-;22
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;1;1;-;4;15;21;27;34;41;56;47;74;-;321
"C16   Neopl malig do estomago";-;-;-;-;-;-;1;3;10;16;37;42;59;75;118;115;170;164;141;327;-;1278
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;1;-;3;12;13;13;13;24;11;52;-;142
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;6;17;32;61;70;125;168;213;229;243;233;535;-;1932
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;1;3;5;3;14;27;26;19;15;14;68;-;195
"C20   Neopl malig do reto";-;-;-;-;-;-;-;1;2;8;10;18;29;57;56;81;77;65;72;168;-;644
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;2;1;2;5;4;9;11;12;13;16;18;-;93
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;1;-;1;1;3;3;4;7;20;27;68;99;119;143;136;146;234;-;1012
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;4;3;15;10;16;32;27;21;20;34;-;182
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;1;3;3;4;12;23;40;35;47;59;43;103;-;373
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;2;1;1;9;20;44;86;152;196;217;229;234;470;-;1661
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;1;1;3;8;4;21;37;54;67;57;71;78;167;-;569
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;1;2;-;8
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;1;1;-;-;3;2;2;1;1;3;2;-;16
"C32   Neopl malig da laringe";-;-;-;1;-;-;-;-;1;-;-;4;7;5;16;27;30;21;11;28;-;151
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;1;-;6
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;1;3;2;11;20;40;81;198;343;462;502;459;362;595;-;3079
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;-;1;1;1;3;-;1;1;-;-;-;-;8
"C38   Neopl malig do coracao mediastino e pleura";-;1;-;-;-;1;-;1;3;2;-;1;4;5;5;7;14;14;12;17;-;87
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;2;1;4;-;11
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;1;5;3;1;2;1;-;1;-;-;2;3;1;-;2;4;-;26
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;1;-;1;3;5;7;4;5;6;7;4;7;14;11;11;13;14;29;-;142
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;4;1;7;11;10;15;18;20;16;18;19;47;-;186
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;1;-;-;4;3;4;9;8;6;8;18;134;-;195
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;5;-;-;2;-;11
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;1;-;1;-;1;-;-;-;2;-;-;-;-;-;-;-;5
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;1;1;-;5;-;3;1;11;13;20;15;19;34;25;30;-;179
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;6;4;2;4;6;3;10;7;15;18;6;18;11;13;23;-;146
"C50   Neopl malig da mama";-;-;-;-;-;-;-;6;31;75;193;254;364;458;537;508;504;433;377;748;-;4488
"C51   Neopl malig da vulva";-;-;-;-;-;-;-;1;-;-;2;3;2;6;5;10;11;11;17;37;-;105
"C52   Neopl malig da vagina";-;-;-;-;-;-;-;-;-;1;-;-;1;3;2;3;-;1;3;12;-;26
"C53   Neopl malig do colo do utero";-;-;-;-;-;-;1;5;25;37;79;82;80;110;130;99;101;78;55;82;-;964
"C54   Neopl malig do corpo do utero";-;-;-;-;-;-;-;1;-;-;2;6;20;25;55;79;96;70;45;87;-;486
"C55   Neopl malig do utero porcao NE";-;-;-;-;-;-;-;1;3;12;17;18;32;32;57;49;65;59;51;95;-;491
"C56   Neopl malig do ovario";-;-;-;-;-;-;5;7;17;7;22;44;81;101;124;137;147;100;99;152;1;1044
"C57   Neopl malig outr org genitais femin e NE";-;-;-;-;-;-;-;-;-;1;2;1;2;6;12;6;10;12;7;12;-;71
"C58   Neopl malig da placenta";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"C64   Neopl malig do rim exceto pelve renal";-;-;-;3;1;1;-;2;2;3;3;11;11;20;24;42;55;53;40;68;-;339
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;2;1;-;9
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;4;-;9
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;1;-;-;-;5;17;19;28;37;56;66;162;-;391
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;2;3;3;4;-;19
"C69   Neopl malig do olho e anexos";-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;2;2;3;2;7;-;20
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;1;2;-;3;3;1;3;-;1;2;2;-;18
"C71   Neopl malig do encefalo";-;-;1;6;15;10;10;9;17;16;25;33;46;61;95;104;119;115;95;139;-;916
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;2;4;2;1;-;1;2;4;9;9;8;12;13;18;9;11;24;-;129
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;2;-;-;3;7;6;7;15;13;22;20;31;-;126
"C74   Neopl malig da gland supra-renal";-;1;-;7;5;-;1;-;-;2;5;1;2;2;6;5;6;5;1;3;-;52
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;1;-;-;-;-;-;-;2;-;2;3;1;1;5;7;5;2;-;29
"C76   Neopl malig outr localiz e mal definidas";-;-;-;2;1;1;-;4;3;3;10;6;14;31;49;43;33;48;55;138;-;441
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3;-;-;3;-;9
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;1;-;-;4;4;6;18;35;32;37;27;26;48;-;238
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;1;-;2;3;7;11;11;19;19;13;19;15;23;-;143
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;2;3;2;4;14;16;28;48;95;100;94;90;75;160;-;731
"C81   Doenc de Hodgkin";-;-;-;-;-;2;3;2;6;6;5;3;1;5;3;4;5;3;7;8;-;63
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;2;5;3;-;16
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;1;2;2;3;1;1;1;4;3;6;3;7;9;10;14;-;67
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;-;-;-;1;2;1;-;-;6;5;2;5;3;4;-;29
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;-;-;2;4;3;9;12;10;16;20;33;46;47;48;55;111;-;417
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;3;-;7
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;2;11;8;22;40;47;84;71;63;98;-;446
"C91   Leucemia linfoide";-;-;2;8;9;6;9;10;7;5;5;6;10;7;14;13;15;23;22;54;-;225
"C92   Leucemia mieloide";-;-;2;5;4;4;9;7;10;11;12;19;21;25;30;33;42;58;45;92;-;429
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;1;-;-;5
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;6;-;13
"C95   Leucemia de tipo celular NE";-;-;-;2;2;1;2;2;-;2;4;6;7;3;8;10;10;9;14;39;-;121
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;1;-;-;2;4;-;2;5;4;6;-;24
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-;2;4;4;-;16
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;2;-;1;-;6
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;3;-;7
"D06   Carcinoma in situ do colo do utero";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D11   Neopl benig de gland salivares maiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;4
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
"D18   Hemangioma e linfangioma de qualquer localiz";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;-;1;1;-;8
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"D23   Outr neopl benig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D25   Leiomioma do utero";-;-;-;-;-;-;-;-;-;-;-;2;3;2;-;1;1;1;-;1;-;11
"D27   Neopl benig do ovario";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
"D28   Neopl benig outr org genitais femin e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;1;3;4;3;3;6;2;8;7;6;13;-;56
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;1;3;1;4;2;-;15
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;2;-;-;6
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;6;3;5;5;13;-;37
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;4;5;1;11;-;28
"D39   Neopl comp incerto/desconh org genitais fem";-;-;-;-;-;-;-;-;-;-;-;3;1;1;2;1;2;-;-;2;-;12
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;4
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;2;2;1;1;-;-;2;2;2;2;3;4;4;4;2;4;-;35
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;1;1;-;-;2;-;9
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;4;-;8
"D46   Sindr mielodisplasicas";-;-;-;-;1;-;-;-;1;-;-;1;-;2;10;9;12;17;20;50;-;123
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;2;2;1;2;7;5;9;7;13;15;-;63
"D48   Neopl comp inc/desconh outr localiz e NE";1;-;-;-;-;-;-;-;2;1;1;1;3;-;5;6;2;5;3;11;-;41
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;3;6;-;14
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;18;-;20
"D56   Talassemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D57   Transt falciformes";-;-;-;2;3;2;1;-;3;9;3;3;5;3;2;2;1;1;-;3;-;43
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;3
"D59   Anemia hemolitica adquir";-;-;2;2;-;-;-;2;1;1;1;-;-;1;2;1;1;3;1;3;-;21
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;2;3;-;8
"D61   Outr anemias aplasticas";-;-;1;3;1;2;1;2;2;2;3;2;6;4;5;8;14;16;11;29;-;112
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;1;-;4
"D64   Outr anemias";1;-;-;-;-;-;-;-;-;1;3;3;5;7;5;9;10;24;20;99;-;187
"D65   Coagulacao intravascular disseminada";-;-;3;-;-;1;-;-;-;1;-;1;-;1;1;4;2;2;2;2;-;20
"D68   Outr defeitos da coagulacao";-;1;1;-;-;-;-;1;2;2;1;2;5;8;4;5;8;11;11;32;-;94
