 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2015
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B18   Hepatite viral cronica";-;-;-;-;-;-;-;1;2;4;9;8;14;28;30;43;45;55;28;36;-;303
"B19   Hepatite viral NE";-;-;-;-;1;-;3;1;1;-;4;-;1;3;-;3;2;-;-;1;-;20
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;-;1;2;-;10;19;22;60;85;88;122;82;53;29;19;9;6;4;1;612
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;-;-;2;3;3;-;4;3;-;2;-;-;-;-;17
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;-;-;2;3;4;5;15;14;16;13;6;7;4;3;1;-;-;93
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;-;1;1;2;-;-;4;2;-;-;1;-;1;-;-;12
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;2;7;9;14;15;9;14;6;5;3;1;2;1;-;88
"B33   Outr doenc p/virus NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"B34   Doenc p/virus de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"B37   Candidiase";-;-;3;1;-;-;-;-;-;-;1;-;-;-;2;-;2;-;2;3;-;14
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;-;-;5
"B45   Criptococose";-;-;-;-;-;-;-;-;1;1;2;2;2;3;3;1;-;-;1;-;-;16
"B49   Micose NE";-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;4
"B55   Leishmaniose";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;4
"B57   Doenc de Chagas";-;-;-;-;-;-;-;-;-;1;3;8;17;16;45;51;81;70;98;128;-;518
"B58   Toxoplasmose";-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;3
"B59   Pneumocistose";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;1;-;-;-;5
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;4;5;3;4;-;21
"B69   Cisticercose";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;1;-;-;-;6
"B74   Filariose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B77   Ascaridiase";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B86   Escabiose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;3;-;5
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;-;1;1;1;-;1;-;2;3;4;2;3;8;-;26
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;3
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;5
"B99   Doenc infecc outr e as NE";-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;-;-;-;2;3;-;9
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;4;-;7
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;3;5;2;3;5;-;24
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;-;-;2;5;7;3;10;3;10;4;19;-;63
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;3
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;1;-;-;3;-;11
"C05   Neopl malig do palato";-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;2;3;3;3;4;-;18
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;8;8;8;5;14;-;51
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;4;5;1;1;10;-;25
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;4;-;7
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;1;-;1;-;8
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;3;3;11;7;9;5;4;10;13;-;65
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;1;-;-;-;-;2;1;-;1;2;2;2;1;5;-;17
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;4;1;1;3;-;14
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;1;1;-;1;2;3;-;4;2;4;4;-;22
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;-;-;5;5;18;18;41;45;41;41;36;78;-;328
"C16   Neopl malig do estomago";-;-;-;-;-;1;-;3;7;14;28;52;56;79;113;127;140;137;178;326;-;1261
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;2;3;3;3;10;6;14;17;19;24;33;-;134
"C18   Neopl malig do colon";-;-;-;-;-;-;-;4;5;20;33;46;79;99;144;227;171;182;200;437;-;1647
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;1;1;1;2;8;8;12;15;14;28;15;17;38;-;160
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;4;11;12;18;34;51;69;77;76;70;74;151;-;647
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;-;-;3;3;9;3;6;6;3;12;-;45
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;1;-;-;-;3;3;13;16;15;38;52;87;119;123;127;116;215;-;928
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;4;4;3;8;14;27;16;18;26;21;-;141
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;3;4;9;18;32;39;35;49;39;84;-;312
"C25   Neopl malig do pancreas";-;-;-;-;-;-;1;1;2;7;13;17;37;72;128;150;184;179;215;372;-;1378
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;1;2;4;6;13;19;30;32;53;46;56;50;141;-;453
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;2;2;-;8
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;1;1;-;1;4;-;13
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;-;2;1;8;18;32;22;11;13;28;-;135
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;1;-;-;1;-;9
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;1;1;1;3;5;9;24;38;101;263;347;418;424;348;307;523;-;2813
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;1;2;-;1;2;-;-;1;-;1;2;-;10
"C38   Neopl malig do coracao mediastino e pleura";-;-;1;1;-;-;-;2;4;-;-;4;-;6;9;10;8;9;9;12;-;75
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;3;1;5;5;5;-;24
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;1;7;4;1;1;1;1;-;4;-;1;-;-;1;5;4;-;31
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;1;-;3;6;7;2;5;5;5;15;7;11;20;10;9;13;19;-;138
"C43   Melanoma malig da pele";-;-;-;-;-;-;1;-;3;4;9;9;11;13;26;19;18;27;21;54;-;215
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;1;1;-;2;3;1;5;4;7;6;13;30;107;-;180
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;2;-;2;4;2;1;1;1;2;-;15
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;-;1;-;6
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;1;1;-;1;-;-;7
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;2;-;1;10;7;10;14;18;26;18;11;37;-;154
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;2;1;4;4;5;3;5;5;7;10;11;16;16;19;18;16;7;22;-;171
"C50   Neopl malig da mama";-;-;-;-;-;-;-;5;22;85;152;226;345;443;472;469;398;335;322;673;-;3947
"C51   Neopl malig da vulva";-;-;-;-;-;-;-;-;-;-;2;7;4;6;7;9;15;10;14;45;-;119
"C52   Neopl malig da vagina";-;-;-;-;-;-;-;-;-;-;1;3;-;1;2;-;3;2;6;5;-;23
"C53   Neopl malig do colo do utero";-;-;-;-;-;-;-;5;21;44;53;70;77;88;93;85;90;56;53;70;-;805
"C54   Neopl malig do corpo do utero";-;-;-;-;-;-;1;1;1;1;4;9;17;23;52;65;84;67;61;80;-;466
"C55   Neopl malig do utero porcao NE";-;-;-;-;-;1;-;-;3;2;14;24;23;43;53;46;67;50;41;82;-;449
"C56   Neopl malig do ovario";-;-;-;-;-;3;3;4;3;13;17;45;71;111;128;114;105;110;99;135;-;961
"C57   Neopl malig outr org genitais femin e NE";-;-;-;-;-;-;-;1;-;2;1;-;3;8;8;2;7;3;5;13;-;53
"C58   Neopl malig da placenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C64   Neopl malig do rim exceto pelve renal";-;-;1;1;3;1;-;1;1;1;4;3;11;24;32;46;28;44;38;69;-;308
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;2;-;7
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;5;9;17;32;28;53;51;150;-;345
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;1;-;-;-;-;1;3;4;4;2;5;1;6;-;27
"C69   Neopl malig do olho e anexos";-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2;2;3;4;-;13
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;-;2;1;1;4;3;4;1;2;2;2;-;22
"C71   Neopl malig do encefalo";-;-;4;8;15;10;10;13;11;24;44;30;53;75;101;102;107;85;112;115;-;919
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;7;4;4;1;4;-;3;2;4;2;10;11;15;9;7;15;14;-;113
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;1;1;-;2;2;3;7;13;15;13;17;36;-;110
"C74   Neopl malig da gland supra-renal";-;-;1;5;7;2;1;1;1;-;1;2;1;1;7;5;3;1;1;4;-;44
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;1;-;1;1;4;2;1;6;-;2;2;3;3;4;2;1;5;-;38
"C76   Neopl malig outr localiz e mal definidas";1;-;-;-;-;-;3;2;3;4;4;10;14;25;35;44;39;32;44;113;-;373
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;4;-;3;-;9
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;3;1;6;17;29;27;31;34;39;47;70;-;304
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;1;-;1;3;1;7;6;11;19;26;17;22;25;23;28;-;190
"C80   Neopl malig s/especificacao de localiz";-;1;-;-;-;2;-;2;2;11;12;24;42;72;90;96;104;94;105;210;-;867
"C81   Doenc de Hodgkin";-;-;-;-;-;-;1;3;5;6;5;4;1;5;5;2;5;3;4;10;-;59
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;1;-;-;2;1;-;3;1;3;3;3;7;2;-;26
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;2;1;4;-;1;2;1;3;1;3;1;7;9;10;10;16;-;71
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;1;1;-;-;1;2;-;1;4;2;6;1;3;2;4;-;28
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;-;1;6;5;8;14;5;20;24;21;29;49;49;40;52;99;1;424
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;4
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;2;4;6;6;23;39;56;66;66;63;81;-;412
"C91   Leucemia linfoide";-;-;5;4;8;11;10;7;8;8;6;7;4;5;16;18;17;15;16;35;-;200
"C92   Leucemia mieloide";-;-;-;6;5;7;7;11;13;14;28;21;19;33;39;46;38;52;29;83;1;452
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;5
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;2;1;2;1;-;11
"C95   Leucemia de tipo celular NE";-;-;1;-;-;1;1;3;2;-;3;5;5;7;3;11;10;19;17;35;-;123
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;2;7;-;12
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;1;-;2;4;-;1;1;-;1;4;5;-;19
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;-;1;-;6
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;2;-;2;-;-;8
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;7;-;11
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;2;-;1;-;-;7
"D06   Carcinoma in situ do colo do utero";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3;1;1;1;-;8
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;5
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;3;1;1;1;5;-;15
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;1;1;1;-;7
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D18   Hemangioma e linfangioma de qualquer localiz";-;-;-;-;1;-;-;-;-;-;1;-;1;-;2;1;1;1;1;1;-;10
"D19   Neopl benig de tec mesotelial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"D24   Neopl benig da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"D25   Leiomioma do utero";-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;1;-;-;1;-;7
"D26   Outr neopl benig do utero";-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;1;1;-;1;-;-;7
"D27   Neopl benig do ovario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;3
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;2;-;-;1;2;-;2;6;10;5;5;4;3;-;40
"D33   Neopl benig encef e out part sist nerv centr";-;-;-;-;-;-;-;1;1;-;-;2;2;-;2;-;1;2;2;-;-;13
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;4;-;2;1;-;-;9
"D36   Neopl benig de outr localiz e de localiz NE";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;6;2;3;7;13;-;37
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;6;1;3;7;4;-;25
"D39   Neopl comp incerto/desconh org genitais fem";-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;2;-;-;-;4;-;11
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;2;4;-;10
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;3
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;1;1;-;-;-;-;-;1;2;2;4;4;1;3;5;6;4;8;-;42
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;1;-;-;-;-;1;-;3;-;3;1;1;-;-;2;1;-;13
"D45   Policitemia vera";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;5;-;9
"D46   Sindr mielodisplasicas";-;-;-;2;1;1;1;-;1;1;1;-;1;3;4;3;10;11;22;57;-;119
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;4;6;7;6;22;-;50
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;1;-;-;-;-;-;-;1;1;-;1;3;3;7;5;2;6;12;-;42
"D50   Anemia p/defic de ferro";-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;7;-;12
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;1;3;3;6;18;-;35
"D55   Anemia dev transt enzimaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D56   Talassemia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;4
"D57   Transt falciformes";-;-;-;1;1;3;4;4;2;5;6;3;5;2;1;1;-;1;-;-;-;39
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;-;3;-;11
"D59   Anemia hemolitica adquir";-;-;-;2;-;-;-;-;1;-;-;-;1;1;-;-;4;1;-;4;-;14
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;2;-;5
"D61   Outr anemias aplasticas";-;-;-;2;2;2;3;2;2;2;4;2;4;6;4;8;6;10;8;18;-;85
"D62   Anemia aguda pos-hemorragica";-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1;2;-;7
"D64   Outr anemias";-;-;-;-;-;-;1;-;-;-;1;1;-;1;12;7;10;15;29;81;-;158
"D65   Coagulacao intravascular disseminada";-;-;-;-;1;-;-;2;-;1;1;1;2;-;-;1;3;2;3;7;-;24
"D68   Outr defeitos da coagulacao";-;1;1;-;-;1;-;3;-;2;4;1;3;4;1;2;8;7;11;16;-;65
"D69   Purpura e outr afeccoes hemorragicas";-;-;1;1;-;1;1;-;1;2;3;2;2;8;3;2;3;7;3;15;-;55
"D70   Agranulocitose";-;-;2;-;-;-;-;-;-;-;-;1;-;-;2;1;3;2;4;1;-;16
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D72   Outr transt dos globulos brancos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
