 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2018
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"A49   Infecc bacter de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;-;4;5;17;-;33
"A50   Sifilis congen";19;8;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"A51   Sifilis precoce";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"A52   Sifilis tard";-;-;-;-;-;-;-;-;-;-;2;2;3;-;-;-;-;4;2;-;-;13
"A53   Outr form e as NE da sifilis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;3
"A54   Infecc gonococica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"A56   Outr infecc p/clamidias transm p/via sexual";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"A57   Cancro mole";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"A60   Infecc anogenitais p/virus do herpes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"A63   Outr doenc de transm predom sexual NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"A66   Bouba";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"A69   Outr infecc p/espiroquetas";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"A70   Infecc causadas p/Clamidia psittaci";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"A77   Febre maculosa";-;-;-;4;1;-;2;3;1;3;7;1;4;1;1;1;1;1;1;1;-;33
"A81   Infecc p/virus atipicos sist nervoso central";-;-;-;-;-;-;-;1;-;1;1;4;1;2;-;9;4;7;1;2;-;33
"A85   Outr encefalites virais NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"A86   Encefalite viral NE";-;-;-;5;3;1;2;2;5;4;5;-;1;-;4;2;5;4;2;4;-;49
"A87   Meningite viral";-;-;-;-;-;-;-;-;2;1;-;-;1;2;1;3;-;3;-;1;-;14
"A89   Infecc virais NE do sist nervoso central";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"A90   Dengue";-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;-;2;1;1;-;-;8
"A91   Febre hemorragica dev virus do dengue";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;3
"A94   Febre viral transm p/artropodes NE";-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;1;1;-;-;-;-;6
"A95   Febre amarela";-;-;-;1;-;-;1;4;8;7;3;10;11;11;6;7;4;2;1;2;-;78
"A98   Outr febres hemorragicas p/virus NCOP";-;-;-;-;-;-;-;-;1;1;2;-;-;2;2;1;-;1;-;-;-;10
"A99   Febres hemorragicas virais NE";-;-;-;-;-;-;1;2;1;3;1;3;5;4;4;4;-;2;1;3;1;35
"B00   Infecc p/virus do herpes";-;-;1;-;-;-;-;-;-;-;-;1;1;1;3;-;5;3;5;9;-;29
"B01   Varicela";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"B02   Herpes zoster";-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;1;2;-;4;24;-;35
"B06   Rubeola";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"B08   Outr inf virais lesoes pele membr muc NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B09   Inf viral NE caract p/lesoes pele membr muco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"B15   Hepatite aguda A";-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3;-;-;6
"B16   Hepatite aguda B";-;-;-;-;-;-;-;-;-;-;1;2;3;1;4;3;5;1;-;5;-;25
"B17   Outr hepatites virais agudas";-;-;-;-;-;-;-;-;-;1;1;1;3;14;4;9;7;1;2;4;-;47
"B18   Hepatite viral cronica";-;-;-;-;-;1;-;1;1;6;6;23;44;79;91;84;88;65;40;44;-;573
"B19   Hepatite viral NE";-;-;-;-;1;-;-;-;2;3;3;2;4;8;9;9;9;2;3;7;-;62
"B20   Doenc p/HIV result doenc infecc e parasit";-;-;1;-;-;2;8;52;95;146;229;214;230;211;137;104;52;41;17;17;5;1561
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;3;4;7;13;6;11;13;6;4;1;5;1;-;-;74
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;-;-;1;8;11;31;16;41;30;31;27;18;8;6;3;4;-;235
"B23   Doenc p/HIV result em outr doenc";-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;2;2;-;-;-;-;9
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;9;14;11;19;30;31;27;33;14;15;5;2;3;-;213
"B25   Doenc p/citomegalovirus";-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;-;-;-;6
"B26   Caxumba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B27   Mononucleose infecc";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"B33   Outr doenc p/virus NCOP";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
"B34   Doenc p/virus de localiz NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;3
"B37   Candidiase";-;-;6;-;-;-;-;-;-;-;-;-;1;2;-;1;3;-;3;6;-;22
"B39   Histoplasmose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;3;2;-;1;-;-;10
"B41   Paracoccidioidomicose";-;-;-;-;-;1;1;-;1;-;2;1;-;2;4;-;2;-;-;2;-;16
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;2;1;1;1;3;-;13
"B45   Criptococose";-;-;-;-;-;-;-;1;-;2;3;1;5;2;5;7;-;2;1;1;-;30
"B46   Zigomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"B47   Micetoma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B48   Outr micoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"B49   Micose NE";-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;2;-;7
"B53   Outr form malaria conf p/exames parasitolog";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"B54   Malaria NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;3
"B55   Leishmaniose";-;-;-;-;-;-;-;1;2;2;-;2;-;-;-;2;3;2;1;-;-;15
"B57   Doenc de Chagas";-;-;-;-;-;-;1;1;1;2;10;22;41;43;66;86;105;142;137;253;-;910
"B58   Toxoplasmose";-;-;1;-;-;-;-;1;1;-;-;2;1;2;1;1;1;-;-;1;-;12
"B59   Pneumocistose";-;-;-;-;-;-;-;-;-;2;1;4;4;1;2;1;1;-;1;-;-;17
"B65   Esquistossomose";-;-;-;-;-;-;-;-;1;-;1;7;4;5;10;6;14;13;6;6;-;73
"B69   Cisticercose";-;-;-;-;-;-;-;1;-;-;-;4;2;3;2;1;2;-;1;1;-;17
"B77   Ascaridiase";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B78   Estrongiloidiase";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;3
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;-;2;1;-;10
"B90   Sequelas de tuberc";-;-;-;-;-;-;1;-;1;-;2;6;2;2;2;5;5;3;4;12;-;45
"B91   Sequelas de poliomielite";-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;4;1;2;1;2;-;13
"B92   Sequelas de hanseniase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;5
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;1;-;-;-;1;-;2;5;5;4;3;6;2;4;-;33
"B99   Doenc infecc outr e as NE";-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;1;-;5
"C00   Neopl malig do labio";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;-;5;-;6;-;18
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;1;6;8;29;32;20;22;13;12;11;-;154
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;3;2;1;7;7;32;44;73;63;64;44;24;46;-;410
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;2;-;1;6;-;14
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;1;2;4;7;15;12;17;8;4;5;-;75
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;2;-;3;5;17;7;14;9;9;8;-;74
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;1;-;1;4;3;9;29;40;30;37;28;17;35;-;234
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;2;5;5;15;5;10;8;12;8;27;-;97
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;1;-;-;-;-;2;2;-;3;-;3;3;5;4;-;23
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;1;3;5;10;6;6;8;3;3;-;45
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;1;-;1;7;13;39;61;81;97;67;51;29;30;-;477
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;2;4;1;-;5;3;3;7;9;11;10;11;5;6;-;77
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;1;-;4;2;3;6;6;3;-;1;-;26
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;2;3;4;12;20;25;25;18;9;6;-;124
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;1;5;11;29;33;37;36;34;13;24;-;223
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;3;6;11;25;100;178;269;321;278;240;171;211;-;1813
"C16   Neopl malig do estomago";-;-;-;-;-;-;1;4;14;31;67;92;132;219;342;437;508;492;446;768;-;3553
"C17   Neopl malig do intestino delgado";-;-;-;-;1;-;-;-;-;3;2;4;6;17;28;33;40;52;26;73;-;285
"C18   Neopl malig do colon";-;-;1;-;-;-;4;6;14;27;56;104;128;243;336;464;491;551;499;941;-;3865
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;1;7;11;11;24;46;56;56;55;43;105;-;415
"C20   Neopl malig do reto";-;-;-;-;-;-;-;2;4;15;29;40;58;131;160;195;216;198;169;294;-;1511
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;1;-;3;1;5;7;9;14;17;20;19;19;27;-;142
"C22   Neopl malig figado vias biliares intra-hepat";1;-;-;3;1;1;4;7;6;8;15;42;71;193;296;372;451;337;312;470;-;2590
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;1;-;6;6;15;12;24;38;34;40;30;42;-;248
"C24   Neopl malig outr partes e NE vias biliares";-;-;1;-;-;-;-;-;2;3;5;8;20;36;61;75;85;110;88;161;-;655
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;2;4;7;29;47;112;187;306;407;446;449;426;716;-;3138
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;1;1;9;12;9;33;63;104;137;155;159;153;289;-;1125
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;3;2;8;2;3;-;25
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;3;1;3;2;4;3;8;4;4;4;5;-;41
"C32   Neopl malig da laringe";-;-;-;1;-;-;-;-;2;1;-;21;62;107;178;221;204;153;96;113;-;1159
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;1;2;2;2;2;4;2;2;3;4;-;24
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;1;1;1;1;10;5;19;39;75;171;395;744;1125;1170;1156;932;1324;1;7170
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;1;1;1;1;1;4;1;5;5;1;2;-;-;23
"C38   Neopl malig do coracao mediastino e pleura";-;1;-;-;-;3;1;1;7;3;5;7;6;13;14;24;30;34;26;31;1;207
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;5;7;3;2;7;-;31
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;1;7;5;2;5;1;1;2;2;1;5;6;5;1;5;6;-;55
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;1;-;3;8;15;17;13;8;12;12;12;26;42;33;38;39;32;50;-;361
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;2;5;4;14;22;19;39;35;50;41;45;52;105;-;433
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;2;3;3;2;8;9;16;17;25;34;37;51;235;-;442
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;4;2;5;3;8;2;1;5;-;30
"C46   Sarcoma de Kaposi";-;-;-;-;-;-;-;1;1;2;1;-;-;-;1;1;-;-;2;1;-;10
"C47   Neopl malig nervos perif e sist nerv autonom";-;-;-;-;-;1;1;1;-;1;-;-;-;2;1;3;-;-;-;-;-;10
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;1;-;1;2;1;6;2;6;7;17;24;33;34;46;55;37;41;-;313
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;2;6;10;6;12;11;14;22;18;25;40;23;33;30;22;46;-;320
"C50   Neopl malig da mama";-;-;-;-;-;-;-;6;31;75;195;255;365;459;542;512;508;434;381;758;-;4521
"C51   Neopl malig da vulva";-;-;-;-;-;-;-;1;-;-;2;3;2;6;5;10;11;11;17;37;-;105
"C52   Neopl malig da vagina";-;-;-;-;-;-;-;-;-;1;-;-;1;3;2;3;-;1;3;12;-;26
"C53   Neopl malig do colo do utero";-;-;-;-;-;-;1;5;25;37;79;82;80;110;130;99;101;78;55;82;-;964
"C54   Neopl malig do corpo do utero";-;-;-;-;-;-;-;1;-;-;2;6;20;25;55;79;96;70;45;87;-;486
"C55   Neopl malig do utero porcao NE";-;-;-;-;-;-;-;1;3;12;17;18;32;32;57;49;65;59;51;95;-;491
"C56   Neopl malig do ovario";-;-;-;-;-;-;5;7;17;7;22;44;81;101;124;137;147;100;99;152;1;1044
"C57   Neopl malig outr org genitais femin e NE";-;-;-;-;-;-;-;-;-;1;2;1;2;6;12;6;10;12;7;12;-;71
"C58   Neopl malig da placenta";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;1;2;2;2;3;6;7;7;9;9;14;9;-;71
"C61   Neopl malig da prostata";-;-;-;-;-;-;1;1;1;-;4;3;11;42;117;222;383;496;642;1326;-;3249
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;7;16;21;11;20;7;7;5;-;3;3;-;6;1;-;107
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;2;-;-;1;1;2;2;-;1;3;3;-;15
"C64   Neopl malig do rim exceto pelve renal";-;-;2;5;1;2;3;3;7;6;13;22;33;58;89;128;156;142;122;161;-;953
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;1;7;4;2;-;20
"C66   Neopl malig dos ureteres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;9;-;19
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;1;2;2;3;7;11;32;61;112;161;194;197;457;-;1240
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;1;-;-;2;3;6;6;7;9;10;16;-;60
"C69   Neopl malig do olho e anexos";-;-;-;3;1;1;-;-;-;-;1;3;-;2;3;2;3;5;4;11;-;39
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;1;2;-;3;4;3;4;1;4;2;2;-;26
"C71   Neopl malig do encefalo";1;-;2;23;27;21;22;17;31;39;66;75;114;147;214;242;238;216;169;234;-;1898
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;1;5;6;6;1;3;2;7;7;9;16;15;22;26;41;21;22;39;-;249
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;2;-;1;5;10;9;16;22;27;32;26;40;-;190
"C74   Neopl malig da gland supra-renal";-;1;-;10;11;-;1;1;2;2;9;1;2;6;9;11;8;13;7;4;-;98
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;2;1;-;1;-;-;-;4;2;5;4;4;8;7;9;9;5;-;61
"C76   Neopl malig outr localiz e mal definidas";-;-;-;2;3;1;1;7;6;6;12;18;43;70;118;128;94;115;105;207;-;936
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;4;7;5;1;7;-;30
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;1;-;2;-;1;5;8;17;32;65;72;87;69;57;88;-;504
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;3;-;3;5;9;16;20;39;41;27;40;31;62;-;296
"C80   Neopl malig s/especificacao de localiz";-;-;-;1;-;-;3;7;6;8;25;32;53;90;186;203;223;215;161;298;1;1512
"C81   Doenc de Hodgkin";-;-;-;-;-;3;3;6;10;10;14;3;5;10;9;10;12;7;11;15;-;128
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;1;1;4;3;5;2;2;7;6;-;31
"C83   Linfoma nao-Hodgkin difuso";-;-;-;2;4;1;6;3;3;3;4;3;6;9;14;10;12;18;22;22;-;142
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;1;-;-;1;1;2;3;3;4;3;2;13;9;7;9;6;10;-;74
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;1;1;-;5;9;13;21;35;20;36;63;81;98;104;101;111;184;-;883
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3;2;1;6;-;15
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;1;8;20;21;54;89;141;148;134;135;181;-;932
"C91   Leucemia linfoide";-;-;2;20;21;17;22;17;13;18;18;14;17;21;29;27;36;42;55;106;-;495
"C92   Leucemia mieloide";-;-;3;8;15;12;23;17;24;23;27;33;41;46;67;77;90;122;103;178;-;909
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;1;2;-;1;1;-;10
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;1;1;-;-;2;-;4;1;4;3;7;8;-;31
"C95   Leucemia de tipo celular NE";-;-;1;4;3;2;5;5;7;6;7;9;11;13;14;21;25;29;32;91;-;285
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;1;1;-;-;1;-;1;2;7;2;2;10;7;8;-;42
"C97   Neopl malig de localiz mult independentes";-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;1;4;7;4;-;22
"D00   Carcinoma in situ cav oral esofago estomago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;5
"D01   Carcinoma in situ de outr orgaos digestivos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;2;1;1;-;10
"D02   Carcinoma in situ ouvido medio e ap respirat";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;3;2;1;1;-;14
"D03   Melanoma in situ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D04   Carcinoma in situ da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;6;-;10
"D05   Carcinoma in situ da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;3;-;8
"D06   Carcinoma in situ do colo do utero";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"D07   Carcinoma in situ outr orgaos genitais e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;-;6
"D09   Carcinoma in situ de outr localiz e das NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;4;-;9
"D10   Neopl benig da boca e da faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"D11   Neopl benig de gland salivares maiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D12   Neopl benig do colon reto canal anal e anus";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;3;-;6
"D13   Neopl benig outr part e mal def ap digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;1;-;6
"D14   Neopl benig ouvido medio e aparelho respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"D15   Neopl benig outr orgaos intratoracicos e NE";-;-;-;-;-;-;-;1;1;1;-;1;1;-;-;-;-;1;-;1;-;7
"D16   Neopl benig de osso e cartilagem articular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
"D17   Neopl lipomatosa benig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"D18   Hemangioma e linfangioma de qualquer localiz";1;1;-;-;-;-;-;-;-;-;-;1;1;1;-;3;2;2;1;4;-;17
"D21   Outr neopl benig tec conj e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;3
"D23   Outr neopl benig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"D25   Leiomioma do utero";-;-;-;-;-;-;-;-;-;-;-;2;3;2;-;1;1;1;-;1;-;11
"D27   Neopl benig do ovario";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
"D28   Neopl benig outr org genitais femin e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;1;-;2;4;4;3;4;8;6;9;8;9;15;-;73
"D33   Neopl benig encef e out part sist nerv centr";-;1;-;-;-;-;-;-;1;1;-;-;3;1;1;1;4;1;6;3;-;23
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;3;-;-;-;-;-;2;1;1;-;2;2;-;11
