 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B21   Doenc p/HIV result em neopl malig";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B22   Doenc p/HIV result em outr doenc espec";-;-;-;-;-;-;-;-;-;-;2;2;-;2;-;-;-;-;-;-;-;6
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;-;-;-;4
"B34   Doenc p/virus de localiz NE";-;-;-;-;-;1;1;3;6;7;18;24;21;52;64;101;117;116;121;211;-;863
"B37   Candidiase";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"B44   Aspergilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B45   Criptococose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"B57   Doenc de Chagas";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;2;2;1;7;-;19
"B65   Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B87   Miiase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B91   Sequelas de poliomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;3
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;1;2;-;7
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;3
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;5
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"C08   Neopl malig outr gland saliv maiores e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;1;2;4;-;13
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;-;-;6
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;-;-;-;-;1;5;3;2;5;1;3;3;-;23
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;-;-;-;3;2;2;1;4;2;6;4;8;12;-;44
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;-;5
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;-;2;1;-;-;5;5;5;16;5;6;10;-;55
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;5;1;3;4;5;-;21
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;8;10;7;5;6;-;44
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;1;1;1;5;-;13
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;1;-;-;-;-;1;3;2;3;7;9;5;5;-;36
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;2;-;5
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"C31   Neopl malig dos seios da face";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;4
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;5;-;3;1;-;16
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;-;-;-;-;-;-;2;3;5;13;21;18;14;21;-;97
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;4
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;3;1;3;-;12
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;4;-;8
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;3
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;8;9;9;13;42;-;85
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;4;2;2;4;2;2;7;2;-;25
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;3;8;9;-;27
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"C71   Neopl malig do encefalo";-;-;-;-;1;-;1;-;-;-;2;1;1;2;4;1;3;-;4;5;-;25
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;4
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;-;-;-;1;-;2;-;6;-;2;8;2;1;3;-;25
"C77   Neopl malig secund e NE gangl linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;-;5
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;4
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;3;1;4;4;1;-;19
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;-;-;4;-;1;-;1;2;-;3;2;1;4;-;18
"C88   Doenc imunoproliferativas malignas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;2;2;5;-;16
"C91   Leucemia linfoide";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;3
"C92   Leucemia mieloide";-;-;-;-;-;-;-;-;-;-;3;-;1;-;1;-;-;2;2;2;-;11
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;2;-;5
"D23   Outr neopl benig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D29   Neopl benig dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;3
"D73   Doenc do baco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;-;1;-;-;7
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;3;3;4;-;13
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;-;1;2;3;7;10;15;21;16;22;41;-;138
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E66   Obesidade";-;-;-;-;-;-;-;-;1;-;2;1;1;1;2;3;-;2;-;-;-;13
"E72   Outr disturbios metabolismo de aminoacidos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;1;-;5
"E84   Fibrose cistica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E88   Outr disturbios metabolicos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;-;-;1;-;2;7;1;-;-;1;-;-;12
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F79   Retardo mental NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G00   Meningite bacter NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"G04   Encefalite mielite e encefalomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;4
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;4;3;10;-;19
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;7;39;-;52
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;12;37;-;54
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G40   Epilepsia";-;-;-;-;-;-;1;1;-;-;-;1;1;-;3;1;2;2;1;1;-;14
"G41   Estado de mal epileptico";-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;3
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"G62   Outr polineuropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"G71   Transt prim dos musculos";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"G80   Paralisia cerebral";-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;4
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G91   Hidrocefalia";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"G93   Outr transt do encefalo";-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;4;2;1;-;-;11
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;1;1;1;1;2;3;5;3;9;2;11;-;39
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;1;3;-;18;-;28
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;1;3;-;10
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;1;2;2;-;9
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;1;2;1;8;6;21;20;59;58;57;43;28;73;-;377
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;4
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;1;-;2;2;2;6;3;5;7;5;18;-;51
"I26   Embolia pulmonar";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;1;1;3;-;10
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"I31   Outr doenc do pericardio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"I33   Endocardite aguda e subaguda";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;3
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;1;1;1;-;7
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;3;-;8
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;-;5
"I42   Cardiomiopatias";-;-;-;-;-;-;-;-;-;1;-;3;-;4;3;4;5;3;2;7;-;32
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I46   Parada cardiaca";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;3
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;1;7;-;13
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;15;-;19
"I50   Insuf cardiaca";-;-;-;-;-;-;-;-;1;-;3;-;5;4;9;9;5;14;6;49;-;105
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;4
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;1;1;3;1;3;-;13
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;-;-;-;1;1;6;7;5;4;6;3;2;6;-;41
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;1;1;8;-;14
"I63   Infarto cerebral";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;1;2;-;1;-;9
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;6;13;5;10;43;-;82
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;2;2;2;4;9;5;5;16;22;-;67
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;9;6;14;16;34;-;83
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;1;6;5;5;6;-;28
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;1;-;-;5
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;2;-;7
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;2;1;-;8
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;2;2;-;9
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"I87   Outr transt das veias";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;4
"J12   Pneumonia viral NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;7;-;9
"J15   Pneumonia bacter NCOP";-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;3;5;4;19;-;35
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J18   Pneumonia p/microorg NE";-;-;-;-;-;-;-;-;-;3;2;2;4;4;8;12;6;14;10;65;-;130
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;4
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;2;3;-;12
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;2;4;4;6;15;10;18;32;-;91
"J45   Asma";-;-;-;1;-;-;1;-;-;1;1;1;2;2;-;-;-;2;-;3;-;14
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;4;2;2;5;-;18
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;1;1;1;1;1;1;1;1;-;-;-;-;-;1;-;9
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;5;-;12
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;4
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"J96   Insuf respirat NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;-;5
"J98   Outr transt respirat";-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;2;2;2;3;8;-;24
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;3;-;7
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;-;-;5
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;4
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K42   Hernia umbilical";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;5;-;8
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;2;2;6;-;14
