 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2019
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;1;2;2;1;1;-;1;-;-;-;-;-;-;-;-;8
"C63   Neopl malig outr org genit masc e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;6;3;-;15
"C65   Neopl malig da pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;4;6;2;7;13;-;37
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C71   Neopl malig do encefalo";-;-;-;-;-;-;-;-;1;-;1;-;-;2;3;6;4;6;2;3;-;28
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C74   Neopl malig da gland supra-renal";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;3;1;2;3;-;17
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;-;4
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;1;-;-;-;-;-;1;-;-;7;3;3;5;3;6;-;29
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;-;4
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;5;5;3;4;-;-;21
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;1;6;3;-;17
"C91   Leucemia linfoide";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;1;-;7
"C92   Leucemia mieloide";-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;1;2;1;2;2;-;12
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;3
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;-;6
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"D57   Transt falciformes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;3
"D65   Coagulacao intravascular disseminada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D70   Agranulocitose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;1;-;-;-;5
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;-;7
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;-;1;-;7;2;10;8;8;10;18;19;-;83
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;2;-;6
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;1;4;-;10
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E66   Obesidade";-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;-;-;-;1;-;6
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;7;-;9
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;3
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;3
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
"F22   Transt delirantes persistentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G00   Meningite bacter NCOP";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;3
"G04   Encefalite mielite e encefalomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;2;1;-;1;-;10
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;13;-;20
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;7;4;46;-;61
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;6;37;-;50
"G40   Epilepsia";-;-;-;1;-;-;-;2;-;-;1;-;-;2;1;-;-;-;1;2;-;10
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"G71   Transt prim dos musculos";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"G80   Paralisia cerebral";-;-;-;1;-;-;1;1;2;-;-;-;-;-;1;-;-;-;-;-;-;6
"G81   Hemiplegia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"G91   Hidrocefalia";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;2;-;-;5
"G93   Outr transt do encefalo";-;-;-;1;-;-;1;-;-;-;-;1;-;2;1;1;-;-;1;-;-;8
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;-;2;1;7;-;18
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;3;4;3;3;14;-;32
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;2;1;-;8
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;6;-;8
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;-;-;5;4;18;26;37;53;59;51;57;59;104;1;474
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;7;8;12;7;26;-;65
"I26   Embolia pulmonar";-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;1;4;2;-;3;-;14
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;5
"I30   Pericardite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I33   Endocardite aguda e subaguda";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;2;-;6
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;1;2;2;-;9
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;2;-;7
"I40   Miocardite aguda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I42   Cardiomiopatias";-;-;-;-;-;-;-;-;1;-;4;6;9;4;6;3;7;5;8;14;-;67
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;3;12;-;22
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;-;2;3;-;12
"I50   Insuf cardiaca";-;-;-;-;-;-;-;-;-;-;1;3;-;1;5;6;6;2;10;38;-;72
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;5
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;-;1;1;2;-;2;3;2;1;1;1;3;-;17
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;1;-;2;1;2;3;1;6;4;7;6;5;8;-;46
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;2;4;-;9
"I63   Infarto cerebral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;5;6;8;11;-;37
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;-;1;2;5;10;11;12;11;31;-;84
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;7;11;13;22;-;60
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;-;-;1;-;6;3;9;5;12;11;13;-;60
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;-;-;-;6
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;2;1;-;9
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;1;-;5
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;-;-;-;-;-;1;-;-;2;-;-;1;3;2;-;2;3;11;-;25
"J18   Pneumonia p/microorg NE";-;-;-;1;1;-;-;1;-;2;6;1;8;4;9;13;15;22;20;116;-;219
"J21   Bronquiolite aguda";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;3;4;-;12
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;1;-;1;3;4;4;15;12;21;17;51;-;129
"J45   Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;1;-;-;5
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
"J47   Bronquectasia";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;5;2;7;-;20
"J80   Sindr do desconforto respirat do adulto";-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;4
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;3
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;3;-;3;-;11
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J96   Insuf respirat NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J98   Outr transt respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;4;-;8
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K21   Doenc de refluxo gastroesofagico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;2;3;2;-;12
