 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2016
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B90   Sequelas de tuberc";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;4
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;1;-;-;5
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"C04   Neopl malig do assoalho da boca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;3
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;4
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;-;1;3;-;10
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;3
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;-;4
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;4
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;-;-;1;-;2;6;3;8;7;3;2;1;-;33
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;-;-;-;1;-;5;3;7;10;5;9;12;15;-;67
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;-;-;5
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;-;-;2;2;2;6;5;7;6;15;3;12;-;60
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;3
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;4;3;3;3;1;-;17
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;-;-;-;-;-;-;1;-;1;4;9;3;10;9;3;14;-;54
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;-;-;-;-;1;3;3;4;3;12;14;2;9;-;51
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;3;-;7
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;1;-;1;5;10;3;5;3;1;3;-;32
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;-;-;-;-;-;1;4;9;11;14;15;14;14;16;-;98
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;3
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;4;-;5;-;13
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;2;-;7
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;-;-;4
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;7;9;13;14;27;-;74
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;2;2;1;4;-;14
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;4;4;2;15;-;29
"C68   Neopl malig de outr orgaos urinarios e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"C69   Neopl malig do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"C70   Neopl malig das meninges";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"C71   Neopl malig do encefalo";-;-;-;-;-;1;-;-;1;1;-;-;-;2;4;4;2;4;3;3;-;25
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;-;1;-;-;6
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C74   Neopl malig da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"C76   Neopl malig outr localiz e mal definidas";-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;4;2;1;-;2;-;12
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;5
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;3
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;2;2;-;3;-;12
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;3;2;4;-;13
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;9;-;16
"C91   Leucemia linfoide";-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;-;1;1;-;6
"C92   Leucemia mieloide";-;-;-;1;-;-;1;1;-;2;2;1;1;-;-;-;-;2;-;3;-;14
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;6
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D59   Anemia hemolitica adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D65   Coagulacao intravascular disseminada";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"D70   Agranulocitose";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;3
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;4;5;-;14
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;6;8;8;14;21;-;65
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;4;-;6
"E66   Obesidade";-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;-;-;-;-;5
"E72   Outr disturbios metabolismo de aminoacidos";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"E74   Outr disturbios do metabolismo carboidratos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"E84   Fibrose cistica";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;4
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;4
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G00   Meningite bacter NCOP";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;-;1;-;5
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;2;10;-;16
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;8;28;-;38
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;6;19;-;29
"G40   Epilepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"G41   Estado de mal epileptico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"G80   Paralisia cerebral";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G93   Outr transt do encefalo";-;-;2;-;-;-;-;1;-;-;-;1;-;1;1;-;1;1;4;2;-;14
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;1;1;1;3;3;2;-;3;5;3;4;-;26
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;4;6;-;15
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;1;1;1;4;-;12
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;-;2;5;8;15;26;25;58;45;60;57;56;83;-;440
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;4;-;9
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;-;1;1;1;2;6;7;8;5;11;19;-;61
"I26   Embolia pulmonar";-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;3;1;3;2;3;-;16
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"I33   Endocardite aguda e subaguda";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;1;-;6
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;1;2;-;8
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;3
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;4
"I40   Miocardite aguda";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I42   Cardiomiopatias";-;-;-;-;-;1;-;-;-;1;2;1;3;4;4;5;2;8;6;13;-;50
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;6;-;9
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;-;-;8;-;15
"I50   Insuf cardiaca";-;-;-;-;-;-;1;-;-;-;1;-;-;1;4;4;6;6;8;17;-;48
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;2;-;2;-;8
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;1;2;-;-;6;-;14
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;-;1;-;1;-;2;7;6;8;10;2;6;8;-;51
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;3;-;7
"I63   Infarto cerebral";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;7
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;7;2;17;14;29;-;73
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;1;3;2;2;5;3;4;8;6;17;-;52
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;1;2;1;3;3;7;8;8;31;-;65
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;1;1;-;-;3;2;8;9;6;2;10;-;42
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;4
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;-;-;-;5
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;1;-;3;-;2;1;1;1;-;1;-;-;-;10
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"J12   Pneumonia viral NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;-;2;-;-;-;-;1;-;-;-;1;-;3;1;1;1;3;8;-;21
"J18   Pneumonia p/microorg NE";-;-;1;1;-;-;-;-;2;3;1;8;10;13;21;23;16;28;30;122;-;279
"J21   Bronquiolite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;4;-;9
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;-;7
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;9;13;15;18;50;-;111
"J45   Asma";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;12;-;15
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;4
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;-;-;-;1;2;2;3;2;8;1;5;6;16;-;46
"J84   Outr doenc pulmonares intersticiais";-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;3;2;2;4;-;14
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"J93   Pneumotorax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"J96   Insuf respirat NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;3
"J98   Outr transt respirat";-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;4;9;-;18
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;-;4
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"K37   Apendicite SOE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;5
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;2;1;-;2;2;2;1;2;-;3;-;15
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;3;-;9
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;4;-;9
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K63   Outr doenc do intestino";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3
"K65   Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;1;3;1;-;12
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;1;1;1;5;9;4;7;6;6;3;2;3;-;48
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K72   Insuf hepatica NCOP";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;1;4;-;9
