 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2014
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"B24   Doenc p/HIV NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;3
"B27   Mononucleose infecc";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"B40   Blastomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"B41   Paracoccidioidomicose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"B57   Doenc de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;2;-;1;-;8
"B59   Pneumocistose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"B94   Sequelas de outr doenc infecc e parasit e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C01   Neopl malig da base da lingua";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;3
"C02   Neopl malig outr partes e NE da lingua";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;2;1;-;7
"C03   Neopl malig da gengiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C05   Neopl malig do palato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"C06   Neopl malig outr partes e partes NE da boca";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;1;-;6
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;-;-;-;-;-;6
"C12   Neopl malig do seio piriforme";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;1;1;-;-;7
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;-;-;-;-;4;4;5;6;1;5;4;-;-;29
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;-;-;-;-;2;5;3;6;8;6;14;8;13;-;65
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;-;-;-;3;1;2;7;10;3;1;11;14;-;52
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;1;-;6
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;2;1;4;2;-;15
"C21   Neopl malig do anus e do canal anal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;-;-;-;-;-;-;-;1;3;7;14;7;5;5;8;5;-;55
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;-;-;-;7
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;-;-;-;-;1;2;4;1;6;2;6;5;6;-;33
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;3
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;1;-;-;6;8;3;3;4;4;3;-;32
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;-;-;-;-;-;1;2;8;13;14;17;20;19;18;-;112
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;1;-;-;6
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;1;-;5
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;-;-;2;-;-;1;3;1;2;2;2;3;-;16
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;4
"C50   Neopl malig da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;11;14;10;32;-;72
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;5;-;14
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;6;3;7;-;23
"C71   Neopl malig do encefalo";-;-;-;-;1;1;1;-;-;1;-;-;3;3;2;6;4;5;6;4;-;37
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;-;1;-;2;-;8
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"C74   Neopl malig da gland supra-renal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"C75   Neopl malig outr gland endocrinas estr relac";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;2;3;-;12
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;-;-;-;5
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;6;3;3;4;4;-;24
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;5
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;1;-;2;-;1;-;-;-;-;-;2;1;4;-;5;2;-;18
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;2;1;-;1;-;10
"C91   Leucemia linfoide";-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;1;1;-;6
"C92   Leucemia mieloide";-;-;-;-;-;-;-;-;1;1;1;-;1;2;1;2;2;1;4;2;-;18
"C93   Leucemia monocitica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C94   Outr leucemias de celulas de tipo espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"D32   Neopl benig das meninges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;4
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D53   Outr anemias nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D57   Transt falciformes";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
"D64   Outr anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D70   Agranulocitose";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"D81   Defic imunitarias combinadas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D84   Outr imunodeficiencias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;3
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;2;1;4;-;14
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;2;-;2;3;2;5;6;9;8;15;16;-;68
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;1;14;-;20
"E66   Obesidade";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;3
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;4
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;1;1;-;3;2;3;1;1;-;-;-;-;12
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"G00   Meningite bacter NCOP";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"G04   Encefalite mielite e encefalomielite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3;-;-;1;-;6
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;15;-;20
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;6;39;-;49
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;8;-;11
"G40   Epilepsia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;3
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G71   Transt prim dos musculos";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G80   Paralisia cerebral";-;-;-;-;-;3;1;-;3;-;-;-;-;-;-;1;-;-;-;-;-;8
"G91   Hidrocefalia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"G93   Outr transt do encefalo";-;-;-;1;1;1;-;-;1;-;-;2;-;-;1;2;1;-;-;-;-;10
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;-;-;1;-;5;1;1;-;-;2;9;-;19
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;1;-;15;-;23
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;-;-;1;2;-;10
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;-;-;6;11;14;25;34;57;48;61;43;42;74;-;415
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;-;-;1;-;2;6;3;7;11;8;25;-;63
"I26   Embolia pulmonar";-;-;-;-;-;-;2;-;-;-;-;-;-;2;2;1;1;3;2;6;-;19
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;3
"I31   Outr doenc do pericardio";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I33   Endocardite aguda e subaguda";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;4
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;2;-;-;5
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;4;-;8
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;5
"I42   Cardiomiopatias";-;-;-;-;-;-;-;-;1;1;-;3;3;7;3;4;4;4;8;7;-;45
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;4;-;9
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;3;9;-;16
"I50   Insuf cardiaca";-;-;-;-;-;-;-;-;-;1;-;-;3;2;1;3;7;2;9;16;-;44
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;4;-;4;-;10
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;-;-;-;1;5;2;1;-;1;5;1;1;-;17
"I61   Hemorragia intracerebral";-;-;-;1;-;-;-;-;-;1;1;2;4;5;8;9;8;7;6;15;-;67
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I63   Infarto cerebral";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;7;8;13;12;29;-;74
"I67   Outr doenc cerebrovasculares";-;-;-;1;-;-;-;-;-;-;-;1;-;4;3;6;5;9;12;16;-;57
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;7;12;14;39;-;79
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;1;1;3;3;2;2;5;4;7;12;8;-;48
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;5;-;8
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"J11   Influenza dev virus nao identificado";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;-;3;4;-;13
"J18   Pneumonia p/microorg NE";-;-;2;2;-;-;-;1;-;-;3;7;9;11;18;23;21;36;37;126;-;296
"J21   Bronquiolite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;-;-;-;5
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;-;6
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;5;3;8;9;20;38;56;-;139
"J45   Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;3
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4;1;1;13;-;21
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;-;-;-;1;3;3;3;2;2;5;6;2;11;-;38
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;1;-;6;-;13
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;3
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"J96   Insuf respirat NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;6
"J98   Outr transt respirat";-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;3;1;1;6;-;15
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K21   Doenc de refluxo gastroesofagico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;1;2;-;8
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;1;1;-;6
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;4
"K37   Apendicite SOE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;4;5;-;12
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;2;3;-;8
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;5
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2
"K65   Peritonite";-;-;-;-;-;-;-;-;-;1;1;1;1;1;2;-;1;-;2;1;-;11
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;1;2;2;6;8;7;3;1;1;2;1;-;34
