 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"C07   Neopl malig da gland parotida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"C09   Neopl malig da amigdala";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"C10   Neopl malig da orofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;1;-;-;6
"C11   Neopl malig da nasofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C13   Neopl malig da hipofaringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"C14   Neop mal out loc mal def labio cav oral far";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
"C15   Neopl malig do esofago";-;-;-;-;-;-;-;-;-;-;-;2;4;3;9;4;5;5;2;5;-;39
"C16   Neopl malig do estomago";-;-;-;-;-;-;-;-;-;-;2;1;3;3;3;4;8;9;8;14;-;55
"C17   Neopl malig do intestino delgado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"C18   Neopl malig do colon";-;-;-;-;-;-;-;-;-;-;-;2;2;3;7;8;9;9;12;9;-;61
"C19   Neopl malig da juncao retossigmoide";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"C20   Neopl malig do reto";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;5;1;7;2;2;-;20
"C22   Neopl malig figado vias biliares intra-hepat";-;-;-;-;-;-;-;-;-;-;-;-;-;8;6;6;7;2;6;5;-;40
"C23   Neopl malig da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"C24   Neopl malig outr partes e NE vias biliares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;-;5
"C25   Neopl malig do pancreas";-;-;-;-;-;-;-;-;-;-;1;2;1;3;5;4;6;9;4;6;-;41
"C26   Neopl malig outr mal def aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;3;-;7
"C30   Neopl malig cavidade nasal e do ouvido medio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C32   Neopl malig da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;3;4;1;2;-;17
"C33   Neopl malig da traqueia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"C34   Neopl malig dos bronquios e dos pulmoes";-;-;-;-;-;-;-;-;-;-;-;2;5;12;8;12;17;14;16;22;-;108
"C37   Neopl malig do timo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"C38   Neopl malig do coracao mediastino e pleura";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;3
"C39   Neop mal out loc mal def ap resp org intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"C40   Neopl malig ossos/cartilag artic membros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"C41   Neopl malig ossos/cartil artic outr loc e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"C43   Melanoma malig da pele";-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;1;1;1;1;3;-;13
"C44   Outr neopl malig da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;-;6
"C45   Mesotelioma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"C48   Neopl malig tec moles retro- e peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"C49   Neopl malig tec conjuntivo e outr tec moles";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;2;-;5
"C60   Neopl malig do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"C61   Neopl malig da prostata";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;6;12;6;17;30;-;74
"C62   Neopl malig dos testiculos";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"C64   Neopl malig do rim exceto pelve renal";-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;2;2;1;6;-;16
"C67   Neopl malig da bexiga";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;3;3;7;-;18
"C69   Neopl malig do olho e anexos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"C71   Neopl malig do encefalo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;6;2;6;1;-;21
"C72   Neop mal med esp nerv cran out sist nerv cen";-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;1;-;-;-;2;-;7
"C73   Neopl malig da gland tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"C76   Neopl malig outr localiz e mal definidas";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;5;3;1;1;2;-;15
"C78   Neopl malig secund org respirat e digestivos";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;2;-;-;1;-;6
"C79   Neopl malig secund de outr localiz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"C80   Neopl malig s/especificacao de localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;6;2;-;2;5;-;21
"C81   Doenc de Hodgkin";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;3
"C82   Linfoma nao-Hodgkin folicular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"C83   Linfoma nao-Hodgkin difuso";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;3
"C84   Linfomas de celulas T cutaneas e perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";-;-;-;-;-;-;-;-;1;-;-;-;1;3;1;1;3;3;4;3;-;20
"C90   Mieloma mult e neopl malig de plasmocitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;1;3;2;-;12
"C91   Leucemia linfoide";-;-;-;1;-;-;-;1;-;-;-;1;1;-;1;-;-;1;-;1;-;7
"C92   Leucemia mieloide";-;-;-;-;-;-;-;-;1;-;1;-;-;2;1;4;3;3;1;2;-;18
"C95   Leucemia de tipo celular NE";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;1;-;5
"C96   Outr neopl mal e NE tec linf hematop e corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D35   Neopl benig de outr gland endocrinas e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"D37   Neopl comp incerto/desc cav oral e org dig";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D38   Neopl comp inc/desc ouv med org resp intrat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D46   Sindr mielodisplasicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;4
"D57   Transt falciformes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"D61   Outr anemias aplasticas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"D68   Outr defeitos da coagulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"D73   Doenc do baco";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;2;5;-;13
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E14   Diabetes mellitus NE";-;-;-;-;-;-;-;-;-;-;-;-;1;4;3;7;6;9;10;27;-;67
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E43   Desnutric proteico-calorica grave NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E46   Desnutric proteico-calorica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;5;-;7
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E66   Obesidade";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;4
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;1;-;5
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E84   Fibrose cistica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E86   Deplecao de volume";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E87   Outr transt equil hidroeletr e acido-basic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"E88   Outr disturbios metabolicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;2;-;-;-;-;8
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;-;-;1;-;5
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G00   Meningite bacter NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;3
"G03   Meningite dev outr causas e a causas NE";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"G04   Encefalite mielite e encefalomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;3
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;2;1;-;7
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;8;-;16
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;26;-;36
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;4;8;24;-;40
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G40   Epilepsia";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;1;-;5
"G41   Estado de mal epileptico";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;1;-;-;5
"G71   Transt prim dos musculos";-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"G80   Paralisia cerebral";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G91   Hidrocefalia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"G93   Outr transt do encefalo";-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;2;1;-;7
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"H66   Otite media supurativa e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"I10   Hipertensao essencial";-;-;-;-;-;-;-;-;-;-;1;1;-;3;6;4;5;2;6;10;-;38
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;1;1;1;4;2;-;14
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;5
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;6;-;11
"I21   Infarto agudo do miocardio";-;-;-;-;-;-;-;3;2;2;11;18;31;32;76;58;58;51;45;68;-;455
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;-;-;1;2;-;2;4;6;12;8;8;24;-;67
"I26   Embolia pulmonar";-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;-;4;4;1;1;-;16
"I27   Outr form de doenc cardiaca pulmonar";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;3
"I31   Outr doenc do pericardio";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"I33   Endocardite aguda e subaguda";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;-;1;-;7
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;-;1;-;1;-;6
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;-;2;-;9
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;1;-;5
"I40   Miocardite aguda";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I42   Cardiomiopatias";-;-;-;-;-;-;-;-;-;1;1;1;1;8;7;4;5;4;6;11;-;49
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;-;7
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;2;7;-;13
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;6;-;10
"I50   Insuf cardiaca";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;5;4;3;11;30;-;58
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;2;2;1;2;-;12
"I60   Hemorragia subaracnoide";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;6;-;1;3;2;-;14
"I61   Hemorragia intracerebral";-;-;-;-;-;-;-;-;-;2;2;5;6;8;5;8;11;3;7;13;-;70
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8;-;9
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;3;16;18;14;27;-;84
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;-;1;-;7;1;4;2;5;22;-;43
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;7;8;7;6;23;-;53
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;1;-;1;1;4;3;1;6;11;12;8;8;-;56
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;1;1;-;7
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;3;-;5
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;1;3;-;9
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;4
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;-;1;-;-;1;-;-;-;-;-;1;-;3;2;3;2;5;13;-;31
"J18   Pneumonia p/microorg NE";-;-;1;1;-;-;-;1;-;2;5;9;9;8;19;21;19;27;41;115;-;278
"J21   Bronquiolite aguda";-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;1;-;1;-;7
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;6;-;13
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;13;10;23;19;51;-;121
"J45   Asma";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3;-;5
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;2;5;9;-;20
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;1;2;1;3;2;1;4;3;6;7;3;3;13;-;49
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;3;3;7;-;19
"J85   Abscesso do pulmao e do mediastino";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J96   Insuf respirat NCOP";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"J98   Outr transt respirat";-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;1;-;3;3;2;-;13
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;2;-;6
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;1;-;2;-;8
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;5
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;3;3;1;-;12
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;-;7
