Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
C41   Neopl malig ossos/cartil artic outr loc e NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
C43   Melanoma malig da pele;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;1;1;1;0;8
C44   Outr neopl malig da pele;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;4
C45   Mesotelioma;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;3
C48   Neopl malig tec moles retro- e peritonio;0;0;0;0;0;0;0;0;1;0;0;0;2;3;1;0;2;2;0;0;0;11
C49   Neopl malig tec conjuntivo e outr tec moles;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2
C50   Neopl malig da mama;0;0;0;0;0;1;4;3;10;10;11;16;17;13;5;14;13;15;7;1;0;140
C51   Neopl malig da vulva;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;5
C52   Neopl malig da vagina;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
C53   Neopl malig do colo do utero;0;0;0;0;0;0;2;0;5;1;1;1;3;3;2;1;1;2;0;0;0;22
C54   Neopl malig do corpo do utero;0;0;0;0;0;0;0;0;0;0;2;2;3;5;2;3;4;2;1;0;0;24
C55   Neopl malig do utero porcao NE;0;0;0;0;0;0;0;0;1;0;2;1;1;1;1;2;0;0;0;0;0;9
C56   Neopl malig do ovario;0;0;0;0;0;0;0;2;1;2;3;7;3;2;4;6;6;0;0;0;0;36
C57   Neopl malig outr org genitais femin e NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2
C64   Neopl malig do rim exceto pelve renal;0;0;0;0;0;0;1;0;0;0;0;2;3;1;1;3;1;1;2;2;0;17
C65   Neopl malig da pelve renal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
C67   Neopl malig da bexiga;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;3;2;4;0;0;14
C68   Neopl malig de outr orgaos urinarios e NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
C69   Neopl malig do olho e anexos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
C70   Neopl malig das meninges;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
C71   Neopl malig do encefalo;0;0;0;0;0;1;1;0;1;2;1;6;4;3;1;0;3;0;0;0;0;23
C72   Neop mal med esp nerv cran out sist nerv cen;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;4
C73   Neopl malig da gland tireoide;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;5
C74   Neopl malig da gland supra-renal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
C75   Neopl malig outr gland endocrinas estr relac;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
C76   Neopl malig outr localiz e mal definidas;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;3;0;2;0;0;11
C78   Neopl malig secund org respirat e digestivos;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;5
C79   Neopl malig secund de outr localiz;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3
C80   Neopl malig s/especificacao de localiz;0;0;0;0;0;0;0;0;0;0;4;1;3;4;2;5;2;5;0;0;0;26
C81   Doenc de Hodgkin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C82   Linfoma nao-Hodgkin folicular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
C83   Linfoma nao-Hodgkin difuso;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;5
C84   Linfomas de celulas T cutaneas e perifericas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C85   Linfoma nao-Hodgkin de outr tipos e tipo NE;0;1;0;0;0;0;0;1;1;0;0;2;1;3;2;3;3;2;1;1;0;21
C90   Mieloma mult e neopl malig de plasmocitos;0;0;0;0;0;0;1;0;0;1;1;0;1;0;5;3;2;1;0;0;0;15
C91   Leucemia linfoide;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;9
C92   Leucemia mieloide;0;0;1;0;0;0;1;0;0;0;0;2;0;1;0;2;0;1;1;0;0;9
C94   Outr leucemias de celulas de tipo espec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
C95   Leucemia de tipo celular NE;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
D21   Outr neopl benig tec conj e outr tec moles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
D27   Neopl benig do ovario;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
D38   Neopl comp inc/desc ouv med org resp intrat;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
D43   Neopl comp inc/desc encefalo sist nerv centr;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
D46   Sindr mielodisplasicas;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;3
D47   Out neop comp inc/des tec linf hemat tec cor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
D53   Outr anemias nutricionais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
D61   Outr anemias aplasticas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3
D64   Outr anemias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;4
D65   Coagulacao intravascular disseminada;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D68   Outr defeitos da coagulacao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D69   Purpura e outr afeccoes hemorragicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
D70   Agranulocitose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
D71   Transt func neutrofilos polimorfonucleares;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D72   Outr transt dos globulos brancos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
D73   Doenc do baco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
D81   Defic imunitarias combinadas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D84   Outr imunodeficiencias;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
E03   Outr hipotireoidismos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
E10   Diabetes mellitus insulino-dependente;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;8
E11   Diabetes mellitus nao-insulino-dependemte;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;4;4;1;1;0;17
E14   Diabetes mellitus NE;0;0;0;0;0;0;0;0;1;0;4;5;3;9;14;13;11;12;19;4;1;96
E43   Desnutric proteico-calorica grave NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
E46   Desnutric proteico-calorica NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;2;9
E66   Obesidade;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;0;0;0;0;8
E72   Outr disturbios metabolismo de aminoacidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
E76   Disturbios metabolismo do glicosaminoglicano;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E78   Disturbios metab lipoproteinas e out lipidem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3
E83   Disturbios do metabolismo de minerais;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3
E84   Fibrose cistica;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
E85   Amiloidose;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
E86   Deplecao de volume;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;5
E87   Outr transt equil hidroeletr e acido-basic;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;2;1;0;0;7
E88   Outr disturbios metabolicos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
F03   Demencia NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
F17   Transt mentais e comport dev uso de fumo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
F20   Esquizofrenia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
F32   Episodios depressivos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
G00   Meningite bacter NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
G03   Meningite dev outr causas e a causas NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
G04   Encefalite mielite e encefalomielite;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;4
G10   Doenc de Huntington;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
G12   Atrofia muscular espinal e sindr correlatas;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;3;0;0;0;0;8
G20   Doenc de Parkinson;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;3;5;3;1;0;16
G30   Doenc de Alzheimer;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;8;21;30;33;7;4;107
G31   Outr doenc degenerativas sist nervoso NCOP;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;4;13;22;23;16;2;86
G35   Esclerose mult;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
G37   Outr doenc desmielinizantes sist nerv centr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
G40   Epilepsia;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4
G41   Estado de mal epileptico;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
G60   Neuropatia hereditaria e idiopatica;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
G62   Outr polineuropatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
G70   Miastenia gravis outr transt neuromusculares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
G80   Paralisia cerebral;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
G91   Hidrocefalia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
G93   Outr transt do encefalo;0;0;0;1;0;0;0;0;0;2;1;1;0;0;0;3;0;0;2;0;0;10
G98   Outr transt do sist nervoso NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
H68   Salpingite e obstrucao trompa de Eustaquio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I07   Doenc reumaticas da valva tricuspide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I08   Doenc de mult valvas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;3
I10   Hipertensao essencial;0;0;0;0;0;0;0;0;0;1;0;2;1;4;1;1;3;2;4;5;0;24
I11   Doenc cardiaca hipertensiva;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;8;7;9;11;1;0;43
I12   Doenc renal hipertensiva;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;4;1;1;0;0;0;12
I13   Doenc cardiaca e renal hipertensiva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;0;7
I20   Angina pectoris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
I21   Infarto agudo do miocardio;0;0;0;0;0;0;2;2;5;4;13;27;20;37;38;37;58;46;30;15;1;335
I22   Infarto do miocardio recorrente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
I24   Outr doenc isquemicas agudas do coracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;6
I25   Doenc isquemica cronica do coracao;0;0;0;0;0;0;0;0;0;1;1;3;7;2;5;7;6;9;2;1;2;46
I26   Embolia pulmonar;0;0;0;0;0;1;0;0;1;0;1;3;2;0;0;2;3;2;0;0;0;15
I27   Outr form de doenc cardiaca pulmonar;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;4
I31   Outr doenc do pericardio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
I33   Endocardite aguda e subaguda;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
I34   Transt nao-reumaticos da valva mitral;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;5
I35   Transt nao-reumaticos da valva aortica;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;3;3;2;0;0;11
I38   Endocardite de valva NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
I42   Cardiomiopatias;0;1;0;0;0;1;0;1;1;4;2;4;5;3;2;8;4;12;3;7;2;60
I44   Bloqueio atrioventricular e do ramo esquerdo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
I48   Flutter e fibrilacao atrial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;10;5;1;0;21
I49   Outr arritmias cardiacas;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;4;2;4;3;1;20
I50   Insuf cardiaca;0;0;0;0;0;1;0;0;0;1;3;1;4;4;5;12;16;19;24;3;1;94
I51   Complic cardiopatias doenc cardiacas mal def;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;1;0;8
I60   Hemorragia subaracnoide;0;0;0;0;1;0;0;0;3;1;1;6;3;5;5;0;1;1;0;0;0;27
I61   Hemorragia intracerebral;0;0;0;0;0;0;0;1;1;1;4;2;2;4;0;8;7;3;1;0;0;34
I62   Outr hemorragias intracranianas nao-traum;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
I63   Infarto cerebral;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;0;0;0;0;0;2;1;2;4;5;3;8;6;2;0;33
I67   Outr doenc cerebrovasculares;0;0;0;0;0;0;0;0;1;1;2;0;5;3;16;14;18;26;16;4;1;107
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;1;0;0;2;0;3;5;5;10;19;24;10;6;2;87
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
I71   Aneurisma e disseccao da aorta;0;0;0;0;0;0;0;0;0;1;1;2;5;2;7;8;8;2;1;1;0;38
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;4
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;2;1;0;0;8
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;3
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;5
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
J06   Infecc agudas vias aereas super loc mult NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J09   Influenza dev virus gripe aviaria;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J15   Pneumonia bacter NCOP;1;0;0;0;0;0;0;0;0;0;1;0;1;4;2;3;2;8;7;2;0;31
J18   Pneumonia p/microorg NE;0;0;1;0;0;0;0;0;1;3;1;3;4;10;13;22;37;43;40;16;8;202
J21   Bronquiolite aguda;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J38   Doenc das cordas vocais e da laringe NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
J41   Bronquite cronica simples e a mucopurulenta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;0;1;1;0;8
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;0;0;0;1;6;10;8;16;24;18;17;11;3;0;114
J45   Asma;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2;0;2;0;0;7
J46   Estado de mal asmatico;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J47   Bronquectasia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;1;1;1;13
J81   Edema pulmonar NE de outr form;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;2;0;3;2;0;0;13
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;5
J98   Outr transt respirat;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;3;3;4;0;0;1;15
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;1;1;2;0;0;9
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;3
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;3
K35   Apendicite aguda;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;5
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;3
K41   Hernia femoral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
K42   Hernia umbilical;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;0;0;6
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;3;1;4;2;0;0;15
