Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2011
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"C43   Melanoma malig da pele";0;0;0;0;0;0;1;0;0;0;0;2;2;0;1;0;1;0;1;0;0;8
"C44   Outr neopl malig da pele";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;4
"C48   Neopl malig tec moles retro- e peritonio";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C49   Neopl malig tec conjuntivo e outr tec moles";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;3
"C50   Neopl malig da mama";0;0;0;0;0;1;1;4;3;4;16;13;13;13;11;5;13;11;2;1;0;111
"C51   Neopl malig da vulva";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"C53   Neopl malig do colo do utero";0;0;0;0;0;0;1;0;0;1;2;2;0;4;4;2;0;3;0;0;0;19
"C54   Neopl malig do corpo do utero";0;0;0;0;0;0;0;0;1;1;2;0;2;2;1;3;1;2;0;0;0;15
"C55   Neopl malig do utero porcao NE";0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;1;0;1;0;0;0;9
"C56   Neopl malig do ovario";0;0;0;0;0;0;1;0;2;0;0;3;4;4;3;1;1;2;0;1;0;22
"C57   Neopl malig outr org genitais femin e NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"C64   Neopl malig do rim exceto pelve renal";0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;2;0;0;0;0;7
"C67   Neopl malig da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
"C71   Neopl malig do encefalo";0;0;1;0;0;0;1;2;1;3;2;2;1;2;1;2;2;1;1;0;0;22
"C72   Neop mal med esp nerv cran out sist nerv cen";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"C73   Neopl malig da gland tireoide";0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;1;0;0;5
"C74   Neopl malig da gland supra-renal";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"C75   Neopl malig outr gland endocrinas estr relac";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"C76   Neopl malig outr localiz e mal definidas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;1;0;0;9
"C78   Neopl malig secund org respirat e digestivos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3
"C79   Neopl malig secund de outr localiz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"C80   Neopl malig s/especificacao de localiz";0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;3;0;0;0;1;10
"C81   Doenc de Hodgkin";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";0;0;0;0;0;0;1;0;1;0;0;2;2;5;0;2;1;0;0;0;0;14
"C90   Mieloma mult e neopl malig de plasmocitos";0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;1;1;2;0;0;0;11
"C91   Leucemia linfoide";0;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;5
"C92   Leucemia mieloide";0;0;1;1;0;0;1;0;0;0;0;0;0;2;1;2;2;2;1;0;0;13
"C95   Leucemia de tipo celular NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2
"D32   Neopl benig das meninges";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
"D47   Out neop comp inc/des tec linf hemat tec cor";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"D61   Outr anemias aplasticas";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;4
"D64   Outr anemias";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2
"D65   Coagulacao intravascular disseminada";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2
"D68   Outr defeitos da coagulacao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;3
"D69   Purpura e outr afeccoes hemorragicas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D70   Agranulocitose";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"D84   Outr imunodeficiencias";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"D89   Outr transt q comprom mecanismo imunit NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"E03   Outr hipotireoidismos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"E10   Diabetes mellitus insulino-dependente";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E11   Diabetes mellitus nao-insulino-dependemte";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;1;2;0;11
"E12   Diabetes mellitus relac c/a desnutr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
"E14   Diabetes mellitus NE";0;0;0;0;0;0;0;0;0;0;4;3;0;5;12;15;17;12;5;5;0;78
"E16   Outr transt da secrecao pancreatica interna";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"E27   Outr transt da gland supra-renal";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"E43   Desnutric proteico-calorica grave NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"E46   Desnutric proteico-calorica NE";0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;3;5;3;1;18
"E66   Obesidade";0;0;0;0;0;0;0;2;1;1;3;2;0;0;3;3;1;0;1;0;0;17
"E78   Disturbios metab lipoproteinas e out lipidem";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;1;2;0;1;0;10
"E84   Fibrose cistica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E85   Amiloidose";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"E86   Deplecao de volume";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;4
"E87   Outr transt equil hidroeletr e acido-basic";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;6
"E88   Outr disturbios metabolicos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"F01   Demencia vascular";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3
"F03   Demencia NE";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;18;6;5;2;39
"F05   Delirium nao induz alcool outr subst psicoat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"F07   Transt pers comport dev doen lesao disf cer";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"F17   Transt mentais e comport dev uso de fumo";0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;5
"G00   Meningite bacter NCOP";2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;5
"G09   Sequelas doenc inflam sist nerv centr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"G12   Atrofia muscular espinal e sindr correlatas";0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;3;1;0;0;0;0;8
"G20   Doenc de Parkinson";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;4;1;0;0;9
"G30   Doenc de Alzheimer";0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;13;18;19;10;3;1;73
"G31   Outr doenc degenerativas sist nervoso NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"G35   Esclerose mult";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"G40   Epilepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"G41   Estado de mal epileptico";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G47   Disturbios do sono";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"G61   Polineuropatia inflam";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"G62   Outr polineuropatias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"G80   Paralisia cerebral";0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"G91   Hidrocefalia";2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5
"G93   Outr transt do encefalo";0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;2;0;0;0;0;8
"G96   Outr transt do sist nervoso central";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"I05   Doenc reumaticas da valva mitral";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;4
"I08   Doenc de mult valvas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3
"I10   Hipertensao essencial";0;0;0;0;0;0;0;0;2;1;1;3;2;1;0;3;2;1;3;1;0;20
"I11   Doenc cardiaca hipertensiva";0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;5;4;7;6;3;1;41
"I12   Doenc renal hipertensiva";0;0;0;0;0;1;0;0;0;2;1;0;1;0;1;2;0;3;1;1;0;13
"I13   Doenc cardiaca e renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I21   Infarto agudo do miocardio";0;0;0;0;0;0;1;4;10;12;13;28;25;26;46;35;45;29;25;4;1;304
"I24   Outr doenc isquemicas agudas do coracao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3
"I25   Doenc isquemica cronica do coracao";0;0;0;0;0;0;0;2;0;0;3;4;2;8;9;16;16;8;6;1;0;75
"I26   Embolia pulmonar";0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4;1;2;0;0;11
"I27   Outr form de doenc cardiaca pulmonar";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3
"I28   Outr doenc dos vasos pulmonares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I31   Outr doenc do pericardio";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"I34   Transt nao-reumaticos da valva mitral";0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;2;1;0;0;0;7
"I35   Transt nao-reumaticos da valva aortica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;5
"I36   Transt nao-reumaticos da valva tricuspide";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"I38   Endocardite de valva NE";0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;5
"I42   Cardiomiopatias";0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;2;2;9;3;2;2;26
"I44   Bloqueio atrioventricular e do ramo esquerdo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"I46   Parada cardiaca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"I47   Taquicardia paroxistica";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"I48   Flutter e fibrilacao atrial";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;0;0;14
"I49   Outr arritmias cardiacas";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;4;4;2;0;16
"I50   Insuf cardiaca";0;0;0;0;1;0;0;0;1;0;0;0;7;4;4;3;12;14;10;7;0;63
"I51   Complic cardiopatias doenc cardiacas mal def";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;4
"I60   Hemorragia subaracnoide";0;0;0;0;0;0;2;0;1;2;2;0;4;0;1;2;1;2;0;0;0;17
"I61   Hemorragia intracerebral";0;0;0;0;1;1;0;2;2;0;6;6;3;5;6;0;4;6;1;0;0;43
"I63   Infarto cerebral";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"I64   Acid vasc cerebr NE como hemorrag isquemico";0;0;0;0;0;0;0;0;1;0;0;3;2;2;9;6;18;13;3;2;1;60
"I67   Outr doenc cerebrovasculares";0;0;0;0;0;0;0;1;0;0;1;2;2;6;7;12;11;10;5;3;1;61
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;0;0;0;1;0;0;3;1;10;11;13;12;9;2;0;62
"I70   Aterosclerose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;4
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;0;0;3;0;0;1;2;6;0;4;8;9;1;0;1;0;35
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;1;2;0;0;0;8
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;1;1;0;0;7
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;0;0;0;5
"I81   Trombose da veia porta";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"I82   Outr embolia e trombose venosas";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"I83   Varizes dos membros infer";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"I85   Varizes esofagianas";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"I87   Outr transt das veias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"J03   Amigdalite aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"J12   Pneumonia viral NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"J13   Pneumonia dev Streptococcus pneumoniae";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J15   Pneumonia bacter NCOP";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;3;3;2;1;0;13
"J18   Pneumonia p/microorg NE";1;1;1;0;0;0;0;5;0;6;3;6;15;14;20;29;55;55;55;23;6;295
"J21   Bronquiolite aguda";4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;1;0;0;10
"J39   Outr doenc das vias aereas super";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J40   Bronquite NE como aguda ou cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
"J41   Bronquite cronica simples e a mucopurulenta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"J42   Bronquite cronica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;1;0;1;0;8
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;1;0;5;4;10;15;16;10;18;11;13;2;0;105
"J45   Asma";0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;0;0;5
"J46   Estado de mal asmatico";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;4
"J64   Pneumoconiose NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;4;0;0;2;0;9
"J80   Sindr do desconforto respirat do adulto";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J81   Edema pulmonar NE de outr form";0;0;0;0;1;0;1;0;4;2;1;1;1;2;4;3;2;3;1;0;0;26
"J84   Outr doenc pulmonares intersticiais";0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;2;4;0;0;0;11
"J85   Abscesso do pulmao e do mediastino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"J86   Piotorax";0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"J93   Pneumotorax";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
"J96   Insuf respirat NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3
"J98   Outr transt respirat";0;0;0;0;0;0;0;0;0;0;0;2;3;1;2;2;5;8;3;1;0;27
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;4
"K37   Apendicite SOE";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3
"K41   Hernia femoral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"K44   Hernia diafragmatica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
"K45   Outr hernias abdominais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
"K50   Doenc de Crohn";0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;2;2;4;0;0;0;14
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;2;6;2;0;0;15
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;6
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;5
"K65   Peritonite";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;5
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;6
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;0;0;2;1;3;3;3;4;2;1;0;1;0;0;20
"K75   Outr doenc inflam do figado";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;5
"K80   Colelitiase";0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;6
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;0;0;0;6
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;2;0;0;0;6
"K85   Pancreatite aguda";0;0;0;0;0;0;1;0;1;1;2;1;0;1;1;0;0;0;0;0;0;8
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;3
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;1;0;0;8
"L03   Celulite";0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;5
"L04   Linfadenite aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"L51   Eritema polimorfo";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"L88   Piodermite gangrenosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
