Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
C34   Neopl malig dos bronquios e dos pulmoes;0;0;0;0;0;0;0;0;2;0;5;5;8;10;11;11;6;2;1;1;0;62
C37   Neopl malig do timo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C40   Neopl malig ossos/cartilag artic membros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
C43   Melanoma malig da pele;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;3;1;0;0;0;0;8
C44   Outr neopl malig da pele;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3
C48   Neopl malig tec moles retro- e peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
C49   Neopl malig tec conjuntivo e outr tec moles;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;3
C50   Neopl malig da mama;0;0;0;0;0;1;1;4;8;7;10;16;9;6;8;6;10;8;3;0;0;97
C52   Neopl malig da vagina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
C53   Neopl malig do colo do utero;0;0;0;0;1;0;0;0;1;0;1;1;1;1;2;1;0;0;0;0;0;9
C54   Neopl malig do corpo do utero;0;0;0;0;0;0;1;1;0;0;0;3;2;3;2;4;2;1;0;0;0;19
C55   Neopl malig do utero porcao NE;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;1;0;0;1;0;1;10
C56   Neopl malig do ovario;0;0;0;0;0;0;1;0;0;0;0;3;5;3;3;3;4;0;0;0;0;22
C64   Neopl malig do rim exceto pelve renal;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;2;2;0;0;0;10
C67   Neopl malig da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;0;0;8
C68   Neopl malig de outr orgaos urinarios e NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2
C69   Neopl malig do olho e anexos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
C70   Neopl malig das meninges;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C71   Neopl malig do encefalo;2;0;0;0;0;1;1;1;1;1;2;1;4;5;4;6;0;1;1;0;0;31
C72   Neop mal med esp nerv cran out sist nerv cen;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C73   Neopl malig da gland tireoide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3
C75   Neopl malig outr gland endocrinas estr relac;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
C76   Neopl malig outr localiz e mal definidas;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;1;0;7
C78   Neopl malig secund org respirat e digestivos;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;4
C80   Neopl malig s/especificacao de localiz;0;0;0;0;1;0;0;0;0;0;4;2;1;4;3;3;3;1;2;0;0;24
C83   Linfoma nao-Hodgkin difuso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
C84   Linfomas de celulas T cutaneas e perifericas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
C85   Linfoma nao-Hodgkin de outr tipos e tipo NE;0;0;0;0;0;1;0;0;2;0;0;0;2;1;1;2;1;0;0;0;0;10
C90   Mieloma mult e neopl malig de plasmocitos;0;0;0;0;0;0;0;0;0;0;2;2;4;2;3;2;2;3;0;0;0;20
C91   Leucemia linfoide;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;6
C92   Leucemia mieloide;0;0;0;0;0;0;0;0;1;1;0;1;1;3;4;2;2;1;0;0;0;16
C95   Leucemia de tipo celular NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2
D13   Neopl benig outr part e mal def ap digestivo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
D32   Neopl benig das meninges;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;3
D43   Neopl comp inc/desc encefalo sist nerv centr;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D45   Policitemia vera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
D46   Sindr mielodisplasicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;0;0;7
D51   Anemia p/defic de vitamina B12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
D57   Transt falciformes;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
D59   Anemia hemolitica adquir;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
D61   Outr anemias aplasticas;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;4
D64   Outr anemias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
D65   Coagulacao intravascular disseminada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
D68   Outr defeitos da coagulacao;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
D69   Purpura e outr afeccoes hemorragicas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
D84   Outr imunodeficiencias;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
E03   Outr hipotireoidismos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;0;5
E05   Tireotoxicose;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E07   Outr transt da tireoide;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E11   Diabetes mellitus nao-insulino-dependemte;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;2;0;1;0;10
E14   Diabetes mellitus NE;0;0;0;0;0;0;1;0;2;1;0;2;3;7;8;13;14;8;5;5;1;70
E41   Marasmo nutricional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
E43   Desnutric proteico-calorica grave NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3
E46   Desnutric proteico-calorica NE;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;3;0;3;3;0;13
E66   Obesidade;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;9
E77   Disturbios do metabolismo de glicoproteinas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
E78   Disturbios metab lipoproteinas e out lipidem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;3;0;0;8
E86   Deplecao de volume;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
E87   Outr transt equil hidroeletr e acido-basic;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
E88   Outr disturbios metabolicos;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
F03   Demencia NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
F17   Transt mentais e comport dev uso de fumo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
G00   Meningite bacter NCOP;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;2;0;0;1;0;0;7
G04   Encefalite mielite e encefalomielite;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
G06   Abscesso granuloma intracran intra-raquid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
G12   Atrofia muscular espinal e sindr correlatas;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;1;0;0;0;0;0;8
G20   Doenc de Parkinson;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;1;1;1;11
G30   Doenc de Alzheimer;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;10;20;35;18;12;0;99
G31   Outr doenc degenerativas sist nervoso NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;10;15;1;2;37
G35   Esclerose mult;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
G37   Outr doenc desmielinizantes sist nerv centr;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2
G40   Epilepsia;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;4
G41   Estado de mal epileptico;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
G61   Polineuropatia inflam;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
G62   Outr polineuropatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
G80   Paralisia cerebral;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
G91   Hidrocefalia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
G93   Outr transt do encefalo;0;0;2;0;0;0;0;1;0;0;0;0;0;2;1;1;1;0;0;0;0;8
G98   Outr transt do sist nervoso NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
I05   Doenc reumaticas da valva mitral;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;5
I08   Doenc de mult valvas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I10   Hipertensao essencial;0;0;0;0;0;0;0;0;0;0;1;2;3;2;4;3;4;6;3;2;1;31
I11   Doenc cardiaca hipertensiva;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;5;6;3;1;2;24
I12   Doenc renal hipertensiva;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;1;0;0;1;8
I13   Doenc cardiaca e renal hipertensiva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;2;1;0;7
I20   Angina pectoris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
I21   Infarto agudo do miocardio;0;0;0;0;1;1;0;6;6;15;21;17;18;31;34;53;49;58;21;7;1;339
I22   Infarto do miocardio recorrente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
I24   Outr doenc isquemicas agudas do coracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;3
I25   Doenc isquemica cronica do coracao;0;0;0;0;0;0;1;0;0;0;1;3;1;0;8;6;10;3;5;3;0;41
I26   Embolia pulmonar;0;0;0;0;0;0;1;1;0;1;1;0;2;4;2;2;3;5;2;1;0;25
I27   Outr form de doenc cardiaca pulmonar;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;8
I31   Outr doenc do pericardio;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
I33   Endocardite aguda e subaguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
I34   Transt nao-reumaticos da valva mitral;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;2;1;0;0;0;8
I35   Transt nao-reumaticos da valva aortica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;3;0;1;0;8
I38   Endocardite de valva NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;0;0;0;6
I42   Cardiomiopatias;0;0;0;0;0;0;0;1;1;0;1;0;1;5;4;4;1;7;3;2;1;31
I44   Bloqueio atrioventricular e do ramo esquerdo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
I46   Parada cardiaca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
I47   Taquicardia paroxistica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I48   Flutter e fibrilacao atrial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;2;5;0;0;13
I49   Outr arritmias cardiacas;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;1;6;2;1;1;16
I50   Insuf cardiaca;1;0;0;0;0;0;0;1;1;0;0;0;0;5;8;16;7;15;17;0;0;71
I51   Complic cardiopatias doenc cardiacas mal def;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;5
I60   Hemorragia subaracnoide;1;0;0;0;0;0;0;0;0;0;0;3;0;2;0;2;2;2;0;1;0;13
I61   Hemorragia intracerebral;0;0;0;0;0;0;0;2;3;5;2;5;9;6;5;3;2;7;7;0;0;56
I62   Outr hemorragias intracranianas nao-traum;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I63   Infarto cerebral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;0;0;1;1;1;1;6;5;7;15;13;14;10;4;0;78
I67   Outr doenc cerebrovasculares;0;0;0;0;0;1;0;2;0;1;0;2;3;5;7;3;5;12;5;2;1;49
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;0;0;1;0;1;3;1;5;9;24;13;6;5;0;68
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
I71   Aneurisma e disseccao da aorta;0;0;0;0;0;0;1;0;0;2;1;3;4;6;4;3;4;6;3;2;0;39
I72   Outr aneurismas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;4
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;5
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;1;0;0;6
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;4
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;5
I82   Outr embolia e trombose venosas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;4
J06   Infecc agudas vias aereas super loc mult NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J09   Influenza dev virus gripe aviaria;0;0;0;0;0;0;0;1;0;1;3;1;0;0;0;2;0;0;1;0;0;9
J10   Influenza dev outro virus influenza ident;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
J15   Pneumonia bacter NCOP;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;2;8;7;9;4;1;36
J18   Pneumonia p/microorg NE;1;0;0;1;0;1;0;4;0;1;4;8;10;16;14;27;40;72;54;23;8;284
J21   Bronquiolite aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;1;0;6
J39   Outr doenc das vias aereas super;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
J41   Bronquite cronica simples e a mucopurulenta;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J42   Bronquite cronica NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;4
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;0;1;0;3;2;9;9;19;17;17;16;4;4;0;101
J45   Asma;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;4
J46   Estado de mal asmatico;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;5
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;4;3;1;0;15
J81   Edema pulmonar NE de outr form;0;0;0;0;0;1;1;1;2;1;1;4;2;1;1;3;2;3;0;1;0;24
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;1;0;0;2;0;2;3;1;0;0;2;3;0;0;14
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J96   Insuf respirat NCOP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
J98   Outr transt respirat;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;3;1;5;3;0;0;16
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;0;5
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
K35   Apendicite aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;3
K42   Hernia umbilical;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;3
K51   Colite ulcerativa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;3;9;2;4;0;0;23
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;2;0;0;8
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;1;2;0;12
K59   Outr transt funcionais do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K63   Outr doenc do intestino;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;1;0;1;0;9
K65   Peritonite;1;0;0;0;0;0;0;0;0;1;2;0;0;1;2;3;4;2;0;0;0;16
K70   Doenc alcoolica do figado;0;0;0;0;0;0;0;1;0;0;2;2;0;1;0;0;0;0;0;0;0;6
K72   Insuf hepatica NCOP;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;1;1;0;0;0;0;7
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;0;1;0;2;3;2;2;0;3;2;0;0;0;0;15
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3
K80   Colelitiase;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;3
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;3
K85   Pancreatite aguda;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;2;2;0;0;10
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;4;3;2;0;17
L03   Celulite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;6;0;0;0;12
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;5
L10   Penfigo;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;6
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
M00   Artrite piogenica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
