Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2017
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"B40   Blastomicose";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"B44   Aspergilose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"B49   Micose NE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"B57   Doenc de Chagas";0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;3;4;1;0;0;0;13
"B99   Doenc infecc outr e as NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"C02   Neopl malig outr partes e NE da lingua";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2
"C04   Neopl malig do assoalho da boca";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C05   Neopl malig do palato";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"C06   Neopl malig outr partes e partes NE da boca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"C08   Neopl malig outr gland saliv maiores e NE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C10   Neopl malig da orofaringe";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"C15   Neopl malig do esofago";0;0;0;0;0;0;0;1;0;1;0;2;1;1;0;2;0;4;1;0;0;13
"C16   Neopl malig do estomago";0;0;0;0;0;0;1;0;0;1;1;1;5;3;7;7;6;3;2;0;0;37
"C17   Neopl malig do intestino delgado";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;4
"C18   Neopl malig do colon";0;0;0;0;0;0;0;0;2;2;3;3;3;7;9;7;6;3;3;2;2;52
"C19   Neopl malig da juncao retossigmoide";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
"C20   Neopl malig do reto";0;0;0;0;0;0;0;0;0;0;4;1;1;0;2;1;0;0;0;1;0;10
"C21   Neopl malig do anus e do canal anal";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"C22   Neopl malig figado vias biliares intra-hepat";0;0;0;0;0;0;0;0;0;1;3;3;1;1;5;2;3;0;0;0;0;19
"C23   Neopl malig da vesicula biliar";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;4
"C24   Neopl malig outr partes e NE vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;6
"C25   Neopl malig do pancreas";0;0;0;0;0;0;0;0;0;2;2;4;4;8;13;8;6;5;6;0;0;58
"C26   Neopl malig outr mal def aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;3;3;1;0;0;1;14
"C30   Neopl malig cavidade nasal e do ouvido medio";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"C32   Neopl malig da laringe";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"C34   Neopl malig dos bronquios e dos pulmoes";0;0;0;0;0;0;0;0;1;1;6;9;14;8;13;5;9;6;4;0;2;78
"C37   Neopl malig do timo";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C39   Neop mal out loc mal def ap resp org intrat";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"C41   Neopl malig ossos/cartil artic outr loc e NE";0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;4
"C43   Melanoma malig da pele";0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;1;0;0;0;7
"C44   Outr neopl malig da pele";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;4
"C46   Sarcoma de Kaposi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"C48   Neopl malig tec moles retro- e peritonio";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;3;0;0;0;8
"C49   Neopl malig tec conjuntivo e outr tec moles";0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3
"C50   Neopl malig da mama";0;0;0;0;0;1;1;4;8;9;11;7;7;17;13;14;3;6;4;2;0;107
"C51   Neopl malig da vulva";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;3
"C52   Neopl malig da vagina";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"C53   Neopl malig do colo do utero";0;0;0;0;0;0;1;3;2;2;0;1;5;2;3;0;3;2;2;0;0;26
"C54   Neopl malig do corpo do utero";0;0;0;0;0;0;0;0;0;1;0;1;2;3;7;1;0;2;0;0;0;17
"C55   Neopl malig do utero porcao NE";0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;2;0;0;1;1;0;8
"C56   Neopl malig do ovario";0;0;0;0;0;0;1;0;2;3;1;4;2;1;6;4;4;5;0;0;0;33
"C64   Neopl malig do rim exceto pelve renal";0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;1;0;0;0;9
"C67   Neopl malig da bexiga";0;0;0;0;0;0;0;1;0;0;0;1;1;3;0;0;1;1;0;1;0;9
"C71   Neopl malig do encefalo";0;0;0;0;0;0;1;0;0;3;2;2;1;3;0;2;0;1;2;0;0;17
"C72   Neop mal med esp nerv cran out sist nerv cen";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"C73   Neopl malig da gland tireoide";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"C74   Neopl malig da gland supra-renal";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"C75   Neopl malig outr gland endocrinas estr relac";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"C76   Neopl malig outr localiz e mal definidas";0;0;0;0;0;0;0;0;0;0;2;1;1;1;2;1;1;3;0;0;0;12
"C78   Neopl malig secund org respirat e digestivos";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;5
"C79   Neopl malig secund de outr localiz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"C80   Neopl malig s/especificacao de localiz";0;0;0;0;0;0;0;0;0;1;1;1;3;2;5;3;1;2;2;1;0;22
"C83   Linfoma nao-Hodgkin difuso";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;3
"C85   Linfoma nao-Hodgkin de outr tipos e tipo NE";0;0;0;0;0;1;0;0;1;1;2;2;1;4;2;1;2;2;0;1;0;20
"C88   Doenc imunoproliferativas malignas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"C90   Mieloma mult e neopl malig de plasmocitos";0;0;0;0;0;0;0;0;1;0;0;0;1;2;4;2;1;1;2;0;0;14
"C91   Leucemia linfoide";0;0;0;0;2;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;8
"C92   Leucemia mieloide";0;1;0;0;1;1;0;0;0;1;2;1;3;3;5;0;0;1;1;0;0;20
"C94   Outr leucemias de celulas de tipo espec";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"C95   Leucemia de tipo celular NE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;5
"D18   Hemangioma e linfangioma de qualquer localiz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"D32   Neopl benig das meninges";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"D38   Neopl comp inc/desc ouv med org resp intrat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"D44   Neopl comp incerto/desconh gland endocrinas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D46   Sindr mielodisplasicas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;1;7
"D47   Out neop comp inc/des tec linf hemat tec cor";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D50   Anemia p/defic de ferro";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"D53   Outr anemias nutricionais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"D59   Anemia hemolitica adquir";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"D61   Outr anemias aplasticas";1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
"D64   Outr anemias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"D65   Coagulacao intravascular disseminada";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"D69   Purpura e outr afeccoes hemorragicas";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;3
"D73   Doenc do baco";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"D76   Alg doenc q env tec linforr e sist reticuloh";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"D84   Outr imunodeficiencias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"E03   Outr hipotireoidismos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
"E05   Tireotoxicose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"E10   Diabetes mellitus insulino-dependente";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;0;0;5
"E11   Diabetes mellitus nao-insulino-dependemte";0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;2;2;1;0;0;13
"E12   Diabetes mellitus relac c/a desnutr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"E14   Diabetes mellitus NE";0;0;0;0;1;0;0;1;1;1;1;6;8;9;15;8;14;15;8;1;4;93
"E23   Hipofuncao e outr transt da hipofise";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"E34   Outr transt endocrinos";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"E43   Desnutric proteico-calorica grave NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"E46   Desnutric proteico-calorica NE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;1;0;6
"E66   Obesidade";0;0;0;0;0;0;0;0;1;1;3;1;0;3;1;3;0;1;0;0;0;14
"E78   Disturbios metab lipoproteinas e out lipidem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
"E83   Disturbios do metabolismo de minerais";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
"E84   Fibrose cistica";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"E85   Amiloidose";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"E86   Deplecao de volume";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;4
"E87   Outr transt equil hidroeletr e acido-basic";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;4
"F03   Demencia NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"F10   Transt mentais comport dev uso alcool";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"F14   Transt mentais e comport dev uso da cocaina";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"F20   Esquizofrenia";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2
"F32   Episodios depressivos";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
"G00   Meningite bacter NCOP";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"G04   Encefalite mielite e encefalomielite";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"G11   Ataxia hereditaria";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"G12   Atrofia muscular espinal e sindr correlatas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4
"G20   Doenc de Parkinson";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;4;1;4;6;0;0;18
"G30   Doenc de Alzheimer";0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;11;16;29;20;5;0;87
"G31   Outr doenc degenerativas sist nervoso NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;11;22;16;12;1;68
"G36   Outr desmielinizacoes disseminadas agudas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"G40   Epilepsia";0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;4
"G41   Estado de mal epileptico";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"G61   Polineuropatia inflam";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"G71   Transt prim dos musculos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"G80   Paralisia cerebral";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"G91   Hidrocefalia";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2
"G93   Outr transt do encefalo";0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;1;2;0;0;0;0;8
"H05   Transt da orbita";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"I05   Doenc reumaticas da valva mitral";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;3
"I08   Doenc de mult valvas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"I09   Outr doenc reumaticas do coracao";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"I10   Hipertensao essencial";0;0;0;0;0;0;0;0;1;0;2;0;1;3;2;1;5;3;4;3;0;25
"I11   Doenc cardiaca hipertensiva";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;5;5;1;3;17
"I12   Doenc renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;0;0;1;0;8
"I13   Doenc cardiaca e renal hipertensiva";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;6
"I20   Angina pectoris";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"I21   Infarto agudo do miocardio";0;0;0;0;1;0;0;3;2;8;18;14;32;31;37;41;38;50;26;5;1;307
"I24   Outr doenc isquemicas agudas do coracao";0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;1;2;0;0;0;8
"I25   Doenc isquemica cronica do coracao";0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;8;8;7;4;2;0;35
"I26   Embolia pulmonar";0;0;0;0;0;1;0;2;1;2;1;2;2;3;6;2;2;3;3;3;0;33
"I27   Outr form de doenc cardiaca pulmonar";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;3
"I31   Outr doenc do pericardio";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"I33   Endocardite aguda e subaguda";0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3
"I34   Transt nao-reumaticos da valva mitral";0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;0;0;1;2;1;0;12
"I35   Transt nao-reumaticos da valva aortica";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;3;3;1;0;13
"I38   Endocardite de valva NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
"I42   Cardiomiopatias";0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;5;7;10;2;0;0;32
"I44   Bloqueio atrioventricular e do ramo esquerdo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I47   Taquicardia paroxistica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;3
"I48   Flutter e fibrilacao atrial";0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;4;4;5;1;1;26
"I49   Outr arritmias cardiacas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;5;4;2;1;18
"I50   Insuf cardiaca";0;0;0;0;0;0;0;0;0;1;2;2;2;2;5;8;16;20;10;5;2;75
"I51   Complic cardiopatias doenc cardiacas mal def";0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;0;1;7
"I60   Hemorragia subaracnoide";0;0;0;0;0;1;0;1;0;0;2;3;2;1;3;0;1;2;0;0;0;16
"I61   Hemorragia intracerebral";0;0;1;0;0;0;1;0;1;5;5;4;2;7;7;7;8;5;2;1;0;56
"I62   Outr hemorragias intracranianas nao-traum";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;5
"I63   Infarto cerebral";0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;0;0;0;0;7
"I64   Acid vasc cerebr NE como hemorrag isquemico";0;0;0;0;0;0;0;1;0;2;0;1;2;3;9;13;8;29;11;5;1;85
"I67   Outr doenc cerebrovasculares";0;0;0;0;0;0;1;0;1;1;2;4;4;7;6;9;9;16;13;3;1;77
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;0;0;0;0;0;1;1;8;9;6;15;25;16;5;1;87
"I70   Aterosclerose";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;3
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;0;0;0;0;0;1;3;3;2;2;3;9;5;2;1;0;31
"I72   Outr aneurismas";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;4
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;2;1;1;0;9
"I74   Embolia e trombose arteriais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;5
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;3
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;1;2;2;0;0;11
"I82   Outr embolia e trombose venosas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
"I83   Varizes dos membros infer";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"I85   Varizes esofagianas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3
"I95   Hipotensao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"J06   Infecc agudas vias aereas super loc mult NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"J11   Influenza dev virus nao identificado";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"J15   Pneumonia bacter NCOP";0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;3;6;6;5;3;0;33
"J18   Pneumonia p/microorg NE";3;0;1;0;0;1;0;2;1;8;3;10;10;8;21;25;45;55;52;26;6;277
"J21   Bronquiolite aguda";1;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;3;2;3;0;0;14
"J39   Outr doenc das vias aereas super";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"J42   Bronquite cronica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;0;1;1;6;6;9;14;18;25;23;9;1;0;113
"J45   Asma";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;1;1;1;0;9
"J46   Estado de mal asmatico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"J47   Bronquectasia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;4;2;7;7;5;0;30
"J81   Edema pulmonar NE de outr form";0;0;0;0;0;0;1;2;3;2;1;0;0;6;6;3;1;5;4;2;0;36
"J84   Outr doenc pulmonares intersticiais";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;3;0;0;9
"J85   Abscesso do pulmao e do mediastino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"J86   Piotorax";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;4
"J93   Pneumotorax";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J96   Insuf respirat NCOP";2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4
"J98   Outr transt respirat";0;0;0;1;0;0;0;0;0;0;0;1;2;2;3;2;5;8;9;0;0;33
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;5
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;4
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"K30   Dispepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"K31   Outr doenc do estomago e do duodeno";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"K44   Hernia diafragmatica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"K45   Outr hernias abdominais";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"K50   Doenc de Crohn";0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;0;1;0;1;1;3;1;2;2;1;0;1;0;13
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;2;1;0;8
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;0;3;3;1;0;0;15
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"K61   Abscesso das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"K62   Outr doenc do reto e do anus";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;5
"K65   Peritonite";0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;2;0;1;1;1;0;10
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
